dataset,phase,control,method,subject,seed,epoch,direction_index,h,rank_descending,assigned_weight,rank_transition,bank_hash
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,0,0.00015458789789933838,37,0.011192866270179569,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,1,0.0008103611887674371,27,0.017889891180116968,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,2,0.0003208838002631634,32,0.01480464973185458,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,3,0.0016009509029674706,17,0.024643105146331112,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,4,0.0026741388782136645,11,0.030321092554637885,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,5,0.00031622644287310827,33,0.014157334918063091,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,6,0.0001520187340909653,38,0.01023605216130219,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,7,0.0067040940022295254,4,0.04351010937309385,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,8,0.00012584416412690625,40,0.006947547944716359,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,2,1788,1,9,0.0009247948606410187,24,0.01975369236901503,,aa21be348025a3373ab46463f83eaa0e40888f61f07235debb4d832dfbff4f97
