dataset,phase,control,method,sampling,aggregation,reference,subject,seed,epoch,k,sigma,training_power_loss,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top5_weight,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_optimization_epoch_ms,one_time_fixed_bank_sampling_ms,one_time_fixed_target_projection_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_ambient_projection_count,cumulative_direction_draw_count,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,0,500,0.0,,,71.12992527977092,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.600777896121144,0,0,3000.0,,False,False,initial
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,1,500,0.0,0.0014106416962647418,0.03755851030412071,,,,,0.0001153107048460245,0.3459321145380735,0.0014106416962647418,0.0017665338088348067,0.010995026674115014,3.0335728448987122e-05,6.214608098422191,500.0000000000001,0.002,0.01,3654.0,c3927b4a04e6183abbab12a5ce8a68ab66129f03ecaa43f66ec6ec1a313fcad0,three_row_sha256_reference_only,cc270c48c10bd3fc5364f4263f6a9d5c2e45515049702d0f1cd1efccf01747d8,0.816612970083952,6.221916992217302,1.2743459083139896,0.5855690687894821,0.05402299575507641,6.511186948046088,0.239859102293849,15.70351398549974,0.0,0.0,15.70351398549974,29.600777896121144,1000,500,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,2,500,0.0,0.0014209421414036983,0.037695386208443316,,,,,0.0001170496356139562,0.3511489068418686,0.0014209421414036983,0.0017578828198821675,0.011462401515680905,3.5355575916374855e-05,6.214608098422191,500.0000000000001,0.002,0.01,3655.0,6fa8902d2192f0148d8f4102e5a9fbbabce5b5f2efacf0009bb010c4d6076cd0,three_row_sha256_reference_only,7eb0ff71673e2253a0ac94f10cf78c5e3175bef7f9626b67fc57db10d8a22a4b,0.8077658712863922,6.2059019692242146,1.2691470328718424,0.559298088774085,0.04853704012930393,6.168902153149247,0.2397580537945032,15.299310209229589,0.0,0.0,31.002824194729328,29.600777896121144,2000,1000,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,3,500,0.0,0.0012737214042244612,0.03568923372985838,,,,,0.00011018425616280683,0.3305527684884205,0.0012737214042244612,0.0017001771981682656,0.013393513180637117,2.8872038889124787e-05,6.214608098422191,500.0000000000001,0.002,0.01,3657.0,9b6cf0d61ebb52841f0a60a2614e4c1068757555f9a59889085be7b0157bc526,three_row_sha256_reference_only,b0f86e2602239be1cb1ac9523c80e1ba6f424cb5141043ae3adc9b7663117b12,0.8070280309766531,6.210108054801822,1.266624080017209,0.5281900521367788,0.04702596925199032,6.451462162658572,0.23785792291164398,15.54829627275467,0.0,0.0,46.551120467484,29.600777896121144,3000,1500,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,4,500,0.0,0.0013975832250280572,0.037384264403998335,,,,,0.00011613891352185943,0.3484167405655783,0.0013975832250280572,0.0015981593021318285,0.014603858310434363,2.2804400673786684e-05,6.214608098422191,500.0000000000001,0.002,0.01,3660.0,9987f44dedeba0509e9dd28e4f507bd41815afb9bf1e8ac44770c57b3b9ffa47,three_row_sha256_reference_only,747ce09b76fd9d71879528bcb3777718fd31d314fd86cfad3ba26418c4f5a9df,0.805815914645791,6.203002063557506,1.2638671323657036,0.5173508543521166,0.04597008228302002,6.337526021525264,0.23654685355722904,15.41007892228663,0.0,0.0,61.96119938977063,29.600777896121144,4000,2000,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,5,500,0.0,0.0013781951548949337,0.0371240508955439,,,,,0.0001157340527962791,0.3472021583888373,0.0013781951548949337,0.0017356105127425282,0.0136606255495012,3.1725468621888594e-05,6.214608098422191,500.0000000000001,0.002,0.01,3664.0,41b6db5436f3fa947eb32a0c3ef0a169ce19d3362c87bc9e74f8fa64a1ed8371,three_row_sha256_reference_only,f50f535be146a70be71d3211a16af678e28c44720ce065d5bbbcf9770106792d,0.8038291707634926,6.201975978910923,1.2636620085686445,0.5242989864200354,0.04569883458316326,6.422174163162708,0.23850100114941597,15.500140143558383,0.0,0.0,77.46133953332901,29.600777896121144,5000,2500,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,6,500,0.0,0.0014615068109476365,0.038229658786701676,,,,,0.00011953579366696044,0.35860738100088135,0.0014615068109476365,0.0016995049831351789,0.012621796288686583,2.0526245293394205e-05,6.214608098422191,500.0000000000001,0.002,0.01,3669.0,065e7b0eb64b88a9bdbae18c7da57ceb8e3c211d6085c0270af39098addbab4a,three_row_sha256_reference_only,8cf7159d71416ce52f87283c191b47b544f7063ad4b8986a870d5bc03f5ed720,0.8115209639072418,6.2002381309866905,1.2609430123120546,0.5314038135111332,0.04648999311029911,6.425533210858703,0.2393240574747324,15.515453182160854,0.0,0.0,92.97679271548986,29.600777896121144,6000,3000,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,7,500,0.0,0.0013352654478130269,0.036541284156595084,,,,,0.00011316849096630228,0.3395054728989068,0.0013352654478130269,0.0016543020405708857,0.012080068647650209,4.410164147757411e-05,6.214608098422191,500.0000000000001,0.002,0.01,3675.0,4f7d082c21552c12e6874779feaea306c026f1c18fdff694075d8ac30992f6c8,three_row_sha256_reference_only,abeb79118be2f9754c268daa940353a95ae51a0832c8898be662886e65600149,0.8036971557885408,6.207314087077975,1.2589918915182352,0.5179571453481913,0.05302485078573227,6.383939180523157,0.23958389647305012,15.464508207514882,0.0,0.0,108.44130092300475,29.600777896121144,7000,3500,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,8,500,0.0,0.001309870119397903,0.03619212786501925,,,,,0.00011240926155718154,0.33722778467154463,0.001309870119397903,0.0015021309883622984,0.00829162364592106,4.1748476924349365e-05,6.214608098422191,500.0000000000001,0.002,0.01,3682.0,d0d937499ca084921299d488bd60bdcd81d7daa2a32a5c0d218e35734dd3d202,three_row_sha256_reference_only,00051ed89b9ffc7c70eda221f6288b870a0f5d3be4b2e8a80ebf5d2b7a5fde1b,0.8067409507930279,6.207175087183714,1.261178171262145,0.5227089859545231,0.04648999311029911,6.430647103115916,0.2384069375693798,15.513347228989005,0.0,0.0,123.95464815199375,29.600777896121144,8000,4000,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_l500_reference,resampled,uniform,True,3,3654,9,500,0.0,0.0013746122753196097,0.03707576398834702,,,,,0.00011422445201862572,0.3426733560558771,0.0013746122753196097,0.001663608866929792,0.012380366097921359,3.820049523184087e-05,6.214608098422191,500.0000000000001,0.002,0.01,3690.0,ba29a6697872c39c76671fd8b8955d5c814ddf7b4969aef5805d7dcfdc03d434,three_row_sha256_reference_only,f8617cf85526bb6baf7727ac4d54135ef8c48f24e9225f28cd33b1b64a4f39e5,0.8051509503275156,6.198334973305464,1.2615600135177374,0.5244938656687737,0.04570395685732365,6.381870014593005,0.23971893824636936,15.456832712516189,0.0,0.0,139.41148086450994,29.600777896121144,9000,4500,3000.0,,False,False,ok
