dataset,phase,control,method,family,hierarchical,subject,seed,epoch,k,L,sigma,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top10_weight,gram_condition,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,bank_seed,mix_seed,nan,diverged,status
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,0,40,40,0.0,,,92.15362001420192,0.0,,,,,,,,,,,,,0.0,0.03403196111321449,0,,3.866127438301626,6398,,False,False,initial
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,1,40,40,0.0,0.0026450060161885888,0.051429621972056035,,,0.0005656421200359592,3.866127438301626,0.0026450060161885888,0.00337237082059408,0.0147307466772733,0.00013261980574498565,3.6888794541139367,39.99999999999999,0.025,0.25,,0.000500829191878438,0.007363899145275354,0.03403196111321449,40,,3.866127438301626,6398,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,2,40,40,0.0,0.002302835083135107,0.0479878639151099,,,0.0005322838363527139,3.866127438301626,0.002302835083135107,0.002292873580698719,0.009009599332762217,6.845100230018305e-05,3.6888794541139367,39.99999999999999,0.025,0.25,,0.00041674799285829067,0.013833456207066774,0.03403196111321449,80,,3.866127438301626,6399,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,3,40,40,0.0,0.00203927527045997,0.04515833555900804,,,0.0005008816094478169,3.866127438301626,0.00203927527045997,0.0016536893159555725,0.0066092286415893806,6.306425137404052e-05,3.6888794541139367,39.99999999999999,0.025,0.25,,0.0004033539444208145,0.020489151356741786,0.03403196111321449,120,,3.866127438301626,6400,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,4,40,40,0.0,0.0021397375542489164,0.046257297308088766,,,0.0005096324695401511,3.8661274383016258,0.0021397375542489164,0.0023433103913172424,0.010207822840313725,7.14572605746292e-05,3.6888794541139367,39.99999999999999,0.025,0.25,,0.0004001480992883444,0.026964567368850112,0.03403196111321449,160,,3.866127438301626,6401,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,5,40,40,0.0,0.0018743528433440685,0.043293796822917584,,,0.00048034318378360806,3.866127438301626,0.0018743528433440685,0.001837756763992535,0.007031318608732964,7.950440050324872e-05,3.6888794541139367,39.99999999999999,0.025,0.25,,0.00040001492016017437,0.03345068637281656,0.03403196111321449,200,,3.866127438301626,6402,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,6,40,40,0.0,0.0012948714455169375,0.0359843222183903,,,0.0004007832538389859,3.8661274383016266,0.0012948714455169375,0.0011225555789182253,0.004609170046428839,4.251954644399795e-05,3.6888794541139367,39.99999999999999,0.025,0.25,,0.00039148912765085697,0.03982536937110126,0.03403196111321449,240,,3.866127438301626,6403,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,7,40,40,0.0,0.0018560865783791812,0.04308232327044563,,,0.00048201477226846544,3.866127438301626,0.0018560865783791812,0.0019975127724912384,0.008899486228413384,0.0001471264509238113,3.6888794541139367,39.99999999999999,0.025,0.25,,0.00040178396739065647,0.046317875385284424,0.03403196111321449,280,,3.866127438301626,6404,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,8,40,40,0.0,0.002120867241607553,0.046052874412001184,,,0.0005100254063218645,3.866127438301626,0.002120867241607553,0.0022234020869074784,0.00888828243756449,8.505746563458136e-05,3.6888794541139367,39.99999999999999,0.025,0.25,,0.00039682607166469097,0.052871976513415575,0.03403196111321449,320,,3.866127438301626,6405,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l40,sw,False,2,6398,9,40,40,0.0,0.0020869833492420916,0.04568351288202443,,,0.0005097915684306293,3.866127438301626,0.0020869833492420916,0.0023816822350388664,0.012305233180248887,0.00010023184795315688,3.6888794541139367,39.99999999999999,0.025,0.25,,0.0003936819266527891,0.05929240654222667,0.03403196111321449,360,,3.866127438301626,6406,,False,False,ok
