method,calibration,update,subject,seed,epoch,beta_t,target_rho,ess_over_N,response_ratio,cosine_full_stop,cosine_full_vs_sw,cosine_stop_vs_sw,full_gradient_norm,stop_gradient_norm,sw_gradient_norm,bank_seed,bank_hash,diagnostic_ms
ebsw_full_ess050,ess050,normalized,1,1788,100,5233.7202862417125,0.5,0.5000000000947623,1.4047482781677236,0.9398135022376336,0.4359895123637514,0.7013927911133275,0.0108651995666015,0.0047191318329201,0.002741362378043,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,60.63979095779359
ebsw_full_ess050,ess050,normalized,1,1788,200,5158.083171715856,0.5,0.4999999999152258,1.5927040936295251,0.9261545094784428,0.3938799189493601,0.6878983106586372,0.0118896231656109,0.0048066817797935,0.0027479897775325,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,60.71835407055914
ebsw_full_ess050,ess050,normalized,1,1788,300,4786.358266225985,0.5,0.4999999999975065,1.8668630227380316,0.9255957993221782,0.3297765619305867,0.6422508337507847,0.0136668518410221,0.0049631161963798,0.0027296123560713,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,49.96625101193786
ebsw_full_ess050,ess050,normalized,1,1788,400,4691.767047334375,0.5,0.500000000019486,1.8231002105061436,0.9304197642763888,0.3433912111735255,0.645332619084946,0.0136164060095046,0.0050128469043782,0.0027398903421229,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,50.85229617543519
ebsw_full_ess050,ess050,normalized,1,1788,500,6110.040209002829,0.5,0.5000000000349344,1.3314545589078026,0.9363427704667352,0.440618767697307,0.7090287199747045,0.0101411458709481,0.00456669540327,0.0027160241427018,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,47.34766390174627
ebsw_full_ess050,ess050,normalized,3,1788,0,39.22052207623804,0.5,0.5000000000228351,1.5577196459153588,0.9540259114445758,0.6515518130659805,0.8398259053402779,0.0200468230222805,0.0080748060467568,0.0045636037752966,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,79.44082701578736
ebsw_full_ess050,ess050,normalized,3,1788,25,1175.846801324908,0.5,0.4999999999733789,2.3750240309848403,0.941814553338333,0.2815524042486381,0.5739886350552221,0.0206599135259913,0.0062740174375378,0.0030167456679563,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,61.5264130756259
ebsw_full_ess050,ess050,normalized,3,1788,50,2734.4183837921973,0.5,0.4999999999227986,2.1113351836806604,0.9286294159125972,0.3118032216073157,0.6208487074662168,0.0159923557770179,0.0053181780590283,0.0027508204931146,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,53.72588289901614
ebsw_full_ess050,ess050,normalized,3,1788,100,3287.685573700001,0.5,0.4999999999780655,1.821043154701396,0.9300175346981128,0.3434201052170298,0.6447183199468821,0.0136117965213468,0.0050161580986984,0.0027481368609278,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,55.72898802347481
ebsw_full_ess050,ess050,normalized,3,1788,200,4675.680198359161,0.5,0.4999999999602222,1.3896534220186032,0.9343360352576268,0.4256375276357166,0.6995405744886719,0.0105706062807638,0.0046412964564134,0.0027254676327929,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,48.96383592858911
ebsw_full_ess050,ess050,normalized,3,1788,300,4000.0523903492335,0.5,0.4999999999878935,1.6651517273991612,0.9301725441123836,0.363227056483618,0.6603475589743398,0.0123224186945758,0.0048240924046473,0.0027219456759324,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,52.92123812250793
ebsw_full_ess050,ess050,normalized,3,1788,400,4183.235678394723,0.5,0.5000000000706548,1.4601322456337218,0.930242159454592,0.4095866243960656,0.6937312380993758,0.0109400845836533,0.0046682399377317,0.0027424286119759,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,50.89193908497691
ebsw_full_ess050,ess050,normalized,3,1788,500,3517.9774036631925,0.5,0.4999999999652362,1.9408140761046948,0.9228968066905372,0.3220841864503024,0.6363888691456928,0.0142090764736839,0.0050295270140355,0.0027237959171942,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,51.056350115686655
ebsw_full_ess050,ess050,normalized,8,1788,0,27.694285456275704,0.5,0.5000000000504427,2.099753307551222,0.949683650766234,0.5189617928751543,0.7547365699296125,0.0273892374865702,0.0090514644402565,0.0046612742745148,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,55.2004361525178
ebsw_full_ess050,ess050,normalized,8,1788,25,2636.1132957344125,0.5,0.5000000000359247,1.489010286974461,0.9267950865838768,0.4250795725567097,0.7179791480957726,0.0123061248307252,0.0051975826235463,0.0031857000623479,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,58.4554651286453
ebsw_full_ess050,ess050,normalized,8,1788,50,2476.4711349098734,0.5,0.499999999978474,2.232636417538609,0.9382690063493596,0.2829916356441974,0.581007538348573,0.0178145349019109,0.0056662967235754,0.0027749516827408,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,51.11979506909847
ebsw_full_ess050,ess050,normalized,8,1788,100,4258.230078136525,0.5,0.5000000000449358,1.7310899436298683,0.9289154535558994,0.3685780506936679,0.6662703361203415,0.0130697322059822,0.0049885659859842,0.0027756459712059,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,47.71566716954112
ebsw_full_ess050,ess050,normalized,8,1788,200,4870.699594925631,0.5,0.4999999999755282,1.2975998180121031,0.9389040173281242,0.4417318104106051,0.7072623373480841,0.0100853483071866,0.0046051273489609,0.0027590789739065,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,62.19456880353391
ebsw_full_ess050,ess050,normalized,8,1788,300,4363.786221100163,0.5,0.500000000035975,1.4809384839057649,0.9326440633554052,0.4047120274244981,0.6873985041312972,0.0112117657822976,0.004732779504041,0.0027484456220849,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,65.64085092395544
ebsw_full_ess050,ess050,normalized,8,1788,400,4649.19882687647,0.5,0.4999999999430434,1.187103812014816,0.9488157470417592,0.4867853889674939,0.7243114203902213,0.0097492623172526,0.0046577319904796,0.0027736844839767,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,58.54282598011196
ebsw_full_ess050,ess050,normalized,8,1788,500,3780.037591073798,0.5,0.4999999999711982,2.027753394204916,0.9212484207124092,0.3116541402422886,0.6325528926543511,0.0150082034951836,0.0051550764251002,0.0027709532748964,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,63.73847299255431
ebsw_full_ess050,ess050,normalized,1,3654,0,69.10252459867954,0.5,0.5000000000564025,1.7636194291754863,0.9488752035205332,0.5879705176112335,0.8052613686691332,0.0224753688886787,0.0083737798484844,0.0045725253248373,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,52.09246603772044
ebsw_full_ess050,ess050,normalized,1,3654,25,2378.112227937592,0.5,0.500000000000978,2.4227513886678804,0.9453128971280338,0.2761766872069561,0.5622467583535726,0.0203805944118889,0.0060910164012425,0.0028382684441782,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,60.28424296528101
ebsw_full_ess050,ess050,normalized,1,3654,50,3881.2008906795577,0.5,0.4999999999865451,1.7512044196474208,0.9327726895682964,0.363791346195573,0.6547061470547387,0.0132808731249409,0.005018322124927,0.0027510031079241,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,52.04269802197814
ebsw_full_ess050,ess050,normalized,1,3654,100,4787.9993061221085,0.5,0.5000000000269474,1.733707899714039,0.9272564418340103,0.3690341466989785,0.6678299708308668,0.012885161376928,0.0049179080252065,0.0027353416137907,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,57.40080284886062
ebsw_full_ess050,ess050,normalized,1,3654,200,4777.3100369681015,0.5,0.5000000000299755,1.8636249045173208,0.923042369767454,0.3442560803389317,0.6533695817657463,0.0136732151307116,0.0049783610763977,0.0027259260310866,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,51.692461129277945
ebsw_full_ess050,ess050,normalized,1,3654,300,6484.1504196932365,0.5,0.4999999999643125,1.3146182192850544,0.9358706831149276,0.4412211091157667,0.7098041494060988,0.0099585387932963,0.0045216932414033,0.0027092507800644,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,59.41719096153975
ebsw_full_ess050,ess050,normalized,1,3654,400,6168.689515124392,0.5,0.5000000000683149,1.3234087245107369,0.9366668121194008,0.4436634759455507,0.7106334978892785,0.0101003489257189,0.0045643170251762,0.0027172830869483,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,47.74266807362437
ebsw_full_ess050,ess050,normalized,1,3654,500,4765.179350688253,0.5,0.4999999999605616,2.0990200997713244,0.9270878682526904,0.3025365053418244,0.6170846223548779,0.0155950689360636,0.0052116166532121,0.0027262736896272,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,53.78848593682051
ebsw_full_ess050,ess050,normalized,3,3654,0,35.13387329281241,0.5,0.4999999999438222,1.6394833843106509,0.9588511125649288,0.6427843827273158,0.8261435237695989,0.0214267558199577,0.0083257097002149,0.0045840358584016,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,76.63854490965605
ebsw_full_ess050,ess050,normalized,3,3654,25,1888.0036224300668,0.5,0.4999999999823747,1.7117981333180334,0.9323696988654124,0.3809430439096941,0.668760886659049,0.0136348273704981,0.0052329736674141,0.0029373739659422,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,61.22873490676284
ebsw_full_ess050,ess050,normalized,3,3654,50,2835.7811299037216,0.5,0.4999999999741366,1.7175190807668284,0.9341290214814066,0.3673951872542844,0.655589876943838,0.0130506552124602,0.0049923140174861,0.0027429195637207,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,49.220499116927385
ebsw_full_ess050,ess050,normalized,3,3654,100,2600.9145803158526,0.5,0.500000000043754,2.07833104913231,0.9368180302089972,0.3159455335576041,0.613231694870814,0.0162481212270706,0.0054423494555542,0.0027819158090491,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,53.909298963844776
ebsw_full_ess050,ess050,normalized,3,3654,200,4202.787363060966,0.5,0.499999999951867,1.570821857588202,0.9299578187250775,0.3952554572001683,0.6827862595638168,0.0117570001904823,0.0047848201050308,0.0027327253730857,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,54.82867104001343
ebsw_full_ess050,ess050,normalized,3,3654,300,4473.373770973012,0.5,0.4999999999636288,1.4330704829777396,0.9335306495933854,0.4178046149017243,0.6963155215168761,0.0108798349624354,0.0046874912756318,0.0027468446551233,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,43.84093615226448
ebsw_full_ess050,ess050,normalized,3,3654,400,3903.44730323381,0.5,0.5000000000827473,1.4636214123608746,0.9394995935465232,0.4118048132059337,0.6853566368537881,0.0112729054888949,0.0047716591335324,0.0027569078508548,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,48.567252000793815
ebsw_full_ess050,ess050,normalized,3,3654,500,4335.93241641124,0.5,0.4999999999469738,1.4264817320798762,0.9303208025415898,0.4244244036257956,0.7039955717937251,0.0108167271636303,0.0046848951044555,0.0027687519546134,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,46.33395583368838
ebsw_full_ess050,ess050,normalized,8,3654,0,27.84188888298657,0.5,0.5000000000467639,1.6103136207509736,0.9583844491183414,0.6441781134336124,0.8300534575106637,0.0211175528614952,0.0083035665540235,0.0046990697448034,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,77.71322899498045
ebsw_full_ess050,ess050,normalized,8,3654,25,3132.8461484713357,0.5,0.5000000000389597,1.3227237766865043,0.9381130387842972,0.4753618791097894,0.7352568320117012,0.0110839757035872,0.0050047477855992,0.0030470440725556,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,49.9696028418839
ebsw_full_ess050,ess050,normalized,8,3654,50,3847.476767496592,0.5,0.4999999999171665,1.5962384932963274,0.9280419319871248,0.3805284638795062,0.6767778561795315,0.0119945391728414,0.0048360897785607,0.0027964062363856,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,63.310198951512575
ebsw_full_ess050,ess050,normalized,8,3654,100,3497.8080264412283,0.5,0.4999999999969873,1.615173058871101,0.9282754240274396,0.3917392705044621,0.6837220472028794,0.0123257488698728,0.0049301984626672,0.0028225031524828,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,69.89068514667451
ebsw_full_ess050,ess050,normalized,8,3654,200,4042.883007855337,0.5,0.4999999999260517,1.7725086558572325,0.9221178138317976,0.3492612014482684,0.6613012572960955,0.0130665193140751,0.004927260539702,0.0027784898113104,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,54.09263097681105
ebsw_full_ess050,ess050,normalized,8,3654,300,3052.790777109475,0.5,0.499999999998446,2.094658754869974,0.9371056331421604,0.3037229671060711,0.6021487179881532,0.0163736960167574,0.0054533944970211,0.0027712698030656,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,47.96742997132242
ebsw_full_ess050,ess050,normalized,8,3654,400,2984.581937327127,0.5,0.4999999999507904,2.4957015964529767,0.936619392448657,0.2425423804106398,0.5547258761437761,0.0196080091645573,0.0057541864865917,0.0027631995538831,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,60.91954908333719
ebsw_full_ess050,ess050,normalized,8,3654,500,3699.245545559,0.5,0.4999999999910477,1.7661565471518346,0.9318433044790996,0.3544812089944741,0.649082788398028,0.0133869051977188,0.0050320607283633,0.0027523491655322,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,53.79171995446086
ebsw_full_ess050,ess050,normalized,1,6398,0,68.34513449366742,0.5,0.4999999999537063,1.878231043436484,0.9458764140100904,0.5647008245912529,0.7945720720257716,0.0235689260546447,0.0084299421143891,0.0045525892770087,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,84.35520203784108
ebsw_full_ess050,ess050,normalized,1,6398,25,3852.902113186404,0.5,0.500000000007283,1.4701370333632306,0.9303799685820076,0.4200268103238042,0.7023370557704036,0.0114417281503182,0.0048603907378372,0.0028872424977628,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,116.9483088888228
ebsw_full_ess050,ess050,normalized,1,6398,50,4044.433747194543,0.5,0.5000000000813934,1.756924204213333,0.9316379812875258,0.3681157813826976,0.66072336514703,0.0133407966464016,0.0050331776793819,0.0027709655207893,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,84.304393036291
ebsw_full_ess050,ess050,normalized,1,6398,100,4838.333459157109,0.5,0.5000000000246964,1.6225547807736225,0.9328612824749206,0.3869526164088428,0.6730438764336313,0.0122042203872988,0.0048527243944715,0.002729874912841,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,107.1243891492486
ebsw_full_ess050,ess050,normalized,1,6398,200,6522.405657884669,0.5,0.5000000000273241,1.4126829228121796,0.928704427431937,0.4198398408424555,0.7041071236476429,0.0105347702970339,0.0045966236059168,0.0027311711352098,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,81.64135599508882
ebsw_full_ess050,ess050,normalized,1,6398,300,6312.59383673597,0.5,0.500000000093988,1.5510006754525725,0.9250858845029778,0.3830864892564875,0.6831436385843683,0.0112922338255571,0.0046491588310707,0.002715678618922,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,87.30557793751359
ebsw_full_ess050,ess050,normalized,1,6398,400,7180.294364053034,0.5,0.4999999999732735,1.0821762893437967,0.9429549101339696,0.4965769757827346,0.7413470918327066,0.0086867515010216,0.0044035976147092,0.002753743572826,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,84.40364198759198
ebsw_full_ess050,ess050,normalized,1,6398,500,6730.917980038301,0.5,0.4999999999451824,1.2987036346695588,0.9361626080076524,0.4430022327906227,0.7103132362770752,0.0098696760015512,0.0045141730202031,0.0027065773013625,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,102.71339491009712
ebsw_full_ess050,ess050,normalized,3,6398,0,31.488789746169445,0.5,0.5000000000617074,1.9406221186084172,0.9440500889420178,0.5440163251822974,0.7835349829571645,0.0248217592392009,0.0086897457728305,0.0047557567386141,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,54.16625086218119
ebsw_full_ess050,ess050,normalized,3,6398,25,1611.1030076746583,0.5,0.5000000000256057,2.019222197922927,0.9325763660687164,0.3276914692183952,0.6303142838096893,0.0164940607356889,0.0056500608379766,0.0030177264672404,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,56.36331392452121
ebsw_full_ess050,ess050,normalized,3,6398,50,2961.069997047489,0.5,0.4999999999805372,1.6191401477941096,0.934189551118982,0.4007328488275141,0.6811380005903797,0.0124655186170558,0.0049593619274314,0.0027655373488272,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,52.60618613101542
ebsw_full_ess050,ess050,normalized,3,6398,100,4016.1512581504,0.5,0.4999999999225046,1.4711043867279183,0.9293639520026884,0.4102651773402077,0.6954192363226595,0.0110498175982194,0.0046952661467173,0.002742155859589,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,51.85111006721854
ebsw_full_ess050,ess050,normalized,3,6398,200,3083.2481645138446,0.5,0.499999999977183,1.9187745041828168,0.9311604395652356,0.3327078790664785,0.6327528842588895,0.0146161967170683,0.0051923016670229,0.0027611298267619,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,64.95785503648221
ebsw_full_ess050,ess050,normalized,3,6398,300,4662.680119258732,0.5,0.4999999999994293,1.19141497603417,0.9410441798177042,0.468453920081296,0.7228080338357654,0.0093216476514495,0.0044741941442925,0.0027388867246146,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,46.89778410829604
ebsw_full_ess050,ess050,normalized,3,6398,400,4199.9444979948,0.5,0.5000000000065633,1.6540854609230398,0.9205559291915242,0.3711774172498693,0.6782277361335185,0.0120102994933838,0.0047511753275167,0.0027408195114015,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,54.16349810548127
ebsw_full_ess050,ess050,normalized,3,6398,500,3510.207511867149,0.5,0.5000000000032813,1.8198546673542924,0.9307728798702258,0.3543410093778714,0.6515189751046853,0.0137593094152847,0.0050706382533735,0.0027642532618913,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,53.29661187715829
ebsw_full_ess050,ess050,normalized,8,6398,0,28.030095581698387,0.5,0.4999999999860602,1.6196745955214729,0.9626733350258204,0.6412881092405298,0.820158300627058,0.0220004218292836,0.0085953513927573,0.0047422330998634,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,54.25840988755226
ebsw_full_ess050,ess050,normalized,8,6398,25,3494.987001286853,0.5,0.5000000000130944,1.3490810608765424,0.9286426072420134,0.4471692255588839,0.7256380996003208,0.0107931265801841,0.0048492850898856,0.0029965274732442,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,53.34059987217188
ebsw_full_ess050,ess050,normalized,8,6398,50,3842.7308982745344,0.5,0.4999999999252179,1.3095773605994177,0.9437315766743553,0.4578750643478806,0.7106208951578886,0.0104740914526662,0.0047375577999837,0.0027718080203337,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,48.43550198711455
ebsw_full_ess050,ess050,normalized,8,6398,100,4121.670137024714,0.5,0.5000000000155185,1.8414019911450028,0.918690095620918,0.3422441907841223,0.6598981463809743,0.0134403255124441,0.0049463298619216,0.0027543321848526,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,60.239429119974375
ebsw_full_ess050,ess050,normalized,8,6398,200,4908.178988186555,0.5,0.5000000000572339,1.358640327103638,0.931501645646407,0.4297261207533074,0.708049828623822,0.0104370141373799,0.0046582444880083,0.0027914984087925,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,44.11356314085424
ebsw_full_ess050,ess050,normalized,8,6398,300,4145.3200102700885,0.5,0.4999999999798501,1.6970759525367578,0.9242670695066492,0.3640024674872158,0.6678819717684041,0.0125849427559975,0.0048819531426883,0.0027661487584175,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,59.4136118888855
ebsw_full_ess050,ess050,normalized,8,6398,400,4346.291799308472,0.5,0.4999999999312763,1.3547188952173077,0.9407560320146012,0.4408756745287464,0.7037418940037438,0.0106084854081524,0.0047099579591178,0.0027598520097143,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,49.26916607655585
ebsw_full_ess050,ess050,normalized,8,6398,500,4401.903725154558,0.5,0.4999999999872012,1.651029571540126,0.9257319597268904,0.3805954912156873,0.6774474277356797,0.0123264629773455,0.0048666077371384,0.0027623211860163,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,68.99121310561895
ebsw_full_ess075,ess075,normalized,1,1788,0,67.36987913886378,0.75,0.7499999999857967,0.7744266072391738,0.9755526118679174,0.853008154226302,0.9450931542455208,0.0107379043314455,0.0062497176352192,0.0045215092543993,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,49.68575807288289
ebsw_full_ess075,ess075,normalized,1,1788,25,3099.7478056472173,0.75,0.7499999999526887,0.9761205866368342,0.9302385079534624,0.585849701973109,0.8363436657077497,0.0067993672599645,0.0037058664636709,0.002746303344246,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,51.230073207989335
ebsw_full_ess075,ess075,normalized,1,1788,50,3484.203366083113,0.75,0.7500000000964295,0.9374843254077662,0.9333103420607556,0.6007097783049781,0.8416319347357554,0.0065599528101092,0.003645827901894,0.0027048459396383,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,62.362408032640815
ebsw_full_ess075,ess075,normalized,1,1788,100,4476.025961946325,0.75,0.750000000091777,0.7923447432299567,0.9420144840126226,0.6430670701405719,0.8582262714644007,0.0058578122760994,0.0035292493599627,0.0027039768480695,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,51.69426207430661
ebsw_full_ess075,ess075,normalized,1,1788,200,4154.177501628799,0.75,0.749999999998561,0.911700002676362,0.9321254508138488,0.6079337290524668,0.8473932235859972,0.0064027096727511,0.0036197669635449,0.002718244544552,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,53.84708102792501
ebsw_full_ess075,ess075,normalized,1,1788,300,3862.284345968371,0.75,0.7499999999127552,1.3255145493535774,0.9017132650908424,0.4734769007423225,0.7970803662026253,0.0081467552944583,0.0037808533028326,0.0026993003453433,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,54.38523506745696
ebsw_full_ess075,ess075,normalized,1,1788,400,3966.3889675004098,0.75,0.7499999999609107,1.2538937724486303,0.9049342896866892,0.492127715790491,0.8052081515025441,0.0078157467789968,0.0037496262091743,0.0027033913450152,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,46.05492390692234
ebsw_full_ess075,ess075,normalized,1,1788,500,5219.413619383439,0.75,0.7499999999463478,0.8096862690247704,0.9343563111718172,0.6301352270782046,0.8589911772274808,0.0058146256505513,0.0034998043808721,0.0027091104628241,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,45.1726159080863
ebsw_full_ess075,ess075,normalized,3,1788,0,29.326452100157816,0.75,0.7499999999134916,0.994778398224273,0.9622313609467962,0.7845078078061836,0.9200466245263944,0.0125952104701453,0.0065633041081288,0.0045636037752966,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,63.6930400505662
ebsw_full_ess075,ess075,normalized,3,1788,25,1503.5834246632476,0.75,0.7500000000025758,1.1833720249479014,0.9226601111853692,0.5353412330720662,0.8106710839908496,0.0080765081952462,0.003956277732766,0.0027795054709475,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,49.23221794888377
ebsw_full_ess075,ess075,normalized,3,1788,50,2543.8263916438787,0.75,0.7500000000706029,1.0835198528690424,0.9157394417437978,0.5523252488013457,0.8306778985524947,0.0071208475367515,0.0037048832075168,0.0027250956902861,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,46.019853791221976
ebsw_full_ess075,ess075,normalized,3,1788,100,2729.4728667162003,0.75,0.7500000000184537,1.1310630900414405,0.9137712794024108,0.5304436210774436,0.819578332733382,0.0073586349288464,0.0037365489002704,0.0027327628034417,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,48.23642410337925
ebsw_full_ess075,ess075,normalized,3,1788,200,3213.7691148358517,0.75,0.749999999993655,1.0053636605411678,0.9243897917324928,0.5718365353284312,0.8341345991464129,0.0068054127283372,0.0036695182667365,0.0027179721729513,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,57.34886578284204
ebsw_full_ess075,ess075,normalized,3,1788,300,3559.422205464328,0.75,0.7500000000623532,0.8185673858433733,0.9375167302032285,0.6301411893316465,0.8556088134312455,0.0059459718516421,0.0035425258717614,0.0027180937300292,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,52.65383003279567
ebsw_full_ess075,ess075,normalized,3,1788,400,3503.1139521098385,0.75,0.7499999999341708,0.9837239982470514,0.9219476795662332,0.5634244392450476,0.8324146258316671,0.0066010709782803,0.0036146176086236,0.0027315126757675,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,44.220903888344765
