dataset,subject,seed,control,method,family,L,epoch,direction_seed,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,entropy,kl_uniform,ess,beta_star,achieved_kl,active_tail_count,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,wall_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,0,1788,,,99.47222961282489,0.0,,,,,,,,,,,,0.0,0.0,0.009438095148652792,0.0,0,10000.0,7.3473173386245945,False,False,initial
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,1,1788,0.005247697883205171,0.07244099587391915,,,0.002869447091960355,28.69447091960355,0.0018992958015885384,0.001960583152590864,0.00849819684220019,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00039267586544156075,0.0028763459995388985,0.009438095148652792,0.0028763459995388985,40,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,2,1789,0.005599041938515147,0.07482674614411045,,,0.002969269763136418,29.69269763136418,0.0020640800426830475,0.002260799762434148,0.011449518369110418,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003650060389190912,0.004897035891190171,0.009438095148652792,0.004897035891190171,80,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,3,1791,0.00845928708984176,0.0919743827913064,,,0.0036047414808041997,36.047414808042,0.0029474943781405195,0.003650531294172093,0.01836637610054895,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003340099938213825,0.006839263951405883,0.009438095148652792,0.006839263951405883,120,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,4,1794,0.011282404973388345,0.10621866584263025,,,0.004178240974609145,41.782409746091446,0.003587050562468073,0.005147786514931878,0.02584200071967005,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00032224319875240326,0.008741161786019802,0.009438095148652792,0.008741161786019802,160,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,5,1798,0.007832118104364879,0.088499254823783,,,0.0035053825540811955,35.05382554081196,0.002698895999164508,0.0031417992208464278,0.013030868805513632,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00033032498322427273,0.010620321845635772,0.009438095148652792,0.010620321845635772,200,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,6,1803,0.013603548424729078,0.11663425065018028,,,0.0046386938571491496,46.38693857149149,0.004481437596820465,0.005259844179892013,0.023381570448923954,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.000317166093736887,0.012496615760028362,0.009438095148652792,0.012496615760028362,240,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,7,1809,0.01575904638699319,0.12553504047473435,,,0.004999336186864135,49.99336186864136,0.005921228672273197,0.0058841314996624225,0.021912624854351255,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00032536103390157223,0.01436416176147759,0.009438095148652792,0.01436416176147759,280,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,8,1816,0.014033420008809364,0.1184627367943581,,,0.004585671475899303,45.85671475899302,0.004697143521543403,0.005155743916659292,0.016881990855198772,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003276530187577009,0.016221282770857215,0.009438095148652792,0.016221282770857215,320,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,9,1824,0.017307607333433297,0.13155837994378503,,,0.005168483363714587,51.68483363714587,0.004843810817819356,0.008728872554333541,0.04310591263180824,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00031398097053170204,0.018071006750687957,0.009438095148652792,0.018071006750687957,360,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,10,1833,0.022402127452759713,0.1496734026230436,,,0.005900313139292941,59.003131392929404,0.007313388079592695,0.008888668189429821,0.03953263092116444,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003264241386204958,0.019943651743233204,0.009438095148652792,0.019943651743233204,400,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,11,1843,0.033242801613254006,0.18232608593740504,,,0.007380082273167901,73.80082273167902,0.009849181292886143,0.014311352506309789,0.06504228838910231,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00031298305839300156,0.021813524654135108,0.009438095148652792,0.021813524654135108,440,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,12,1854,0.01949962657594556,0.1396410633586896,,,0.00551093391338026,55.10933913380261,0.0068120980328011315,0.007761568170872702,0.032651111051855315,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00031374022364616394,0.023666894529014826,0.009438095148652792,0.023666894529014826,480,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,13,1866,0.01840140023288922,0.13565176089122183,,,0.005390478060636736,53.90478060636735,0.007297352262381288,0.006808940305674848,0.022323706863933007,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003242839593440294,0.025526823475956917,0.009438095148652792,0.025526823475956917,520,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,14,1879,0.03893631933254883,0.19732288091488231,,,0.00774012880481162,77.4012880481162,0.011964582073300903,0.019372221696014363,0.11000003639738196,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003147989045828581,0.02737990953028202,0.009438095148652792,0.02737990953028202,560,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,15,1893,0.04115493055412918,0.20286678031193076,,,0.008111776663649393,81.11776663649394,0.012689486968513908,0.018088977977418184,0.09159203688306726,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00032970402389764786,0.029265578603371978,0.009438095148652792,0.029265578603371978,600,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,16,1908,0.03483960724951589,0.18665370944483234,,,0.0073842181725835105,73.8421817258351,0.010732111845357781,0.013925905010526233,0.053825582713780934,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00031257118098437786,0.03111667069606483,0.009438095148652792,0.03111667069606483,640,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,17,1924,0.04312730998392868,0.20767115828619215,,,0.008290622628791433,82.90622628791434,0.013849991511141939,0.0214545203358037,0.1030092398389891,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003117320593446493,0.032962954603135586,0.009438095148652792,0.032962954603135586,680,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,18,1941,0.04749514274892504,0.21793380359394693,,,0.008668088749882855,86.68088749882855,0.01386530654100416,0.020638479847522366,0.08372882777078924,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00031675281934440136,0.03482270147651434,0.009438095148652792,0.03482270147651434,720,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,19,1959,0.07214653538407936,0.2686010710776846,,,0.010609923822493808,106.09923822493808,0.02010413389097332,0.03467468285686802,0.15358559290934504,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003157351166009903,0.03668265254236758,0.009438095148652792,0.03668265254236758,760,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,20,1978,0.07480524694991415,0.27350547882979265,,,0.010834749318664974,108.34749318664973,0.025726978565327064,0.03668635414977852,0.21778257516556365,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003224690444767475,0.03853157768025994,0.009438095148652792,0.03853157768025994,800,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,21,1998,0.11798540878751657,0.3434900417588792,,,0.013569677333075727,135.69677333075725,0.03543017253293829,0.05565164159047443,0.31324782192615663,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.00031521893106400967,0.04037904762662947,0.009438095148652792,0.04037904762662947,840,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,22,2019,0.10263922188881988,0.3203735661517971,,,0.012659421768091615,126.59421768091616,0.04067883775512978,0.04064257744851265,0.20247043015991228,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003162689972668886,0.04222054756246507,0.009438095148652792,0.04222054756246507,880,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,23,2041,0.09482255875639009,0.30793271790504834,,,0.012282954090886615,122.82954090886614,0.028293272178417317,0.04056648094516582,0.2020491118332686,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003158419858664274,0.04407054069451988,0.009438095148652792,0.04407054069451988,920,10000.0,7.3473173386245945,False,False,exact_cap
Schirrmeister2017,1,1788,common_lr10000,cvar_a0p2,cvar,40,24,2064,0.10702510747034051,0.3271469203130919,,,0.01287562607050228,128.7562607050228,0.0362730151645827,0.042335986249005815,0.18386532570243344,2.0794415416798357,1.6094379124341005,8.0,,,8.0,0.0003113590646535158,0.04591701761819422,0.009438095148652792,0.04591701761819422,960,10000.0,7.3473173386245945,False,False,exact_cap
