dataset,method,sampling,aggregation,update,subject,seed,epoch,epochs,N_proj,sigma,d,m,objective_power,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_effective_N,spectral_entropy,spectral_max_weight,spectral_top5_mass,spectral_top10_mass,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,initial_source_hash,target_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_epoch_ms,one_time_bank_sampling_ms,one_time_target_projection_ms,evaluation_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_direct_projection_count,cumulative_direction_draw_count,learning_rate,eta_norm,eta_root,nan,diverged,status
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,0,500,500,0.0,22,253,0.009585455706095446,0.0979053405391935,10.198606317621376,1.0,0.0,0.0,,0.0,0.009585455706095446,0.012217054384110936,0.10797315935296217,0.00016127324901714807,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,b210ca7b4f0f46c4010bc46c227d3f81f7eea7d35a4e170ab97d6f3e458d47f8,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45923193730414,0.0,13.45923193730414,0,0,589.1072495305888,,589.1072495305888,False,False,initial
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,1,500,500,0.0,22,253,0.009585455706095446,0.0979053405391935,9.828547083513497,0.9637147250729267,3.6285274927073394,3.6285274927073394,0.004755756738614163,2.801650771721553,0.009585455706095446,0.012217054384110936,0.10797315935296217,0.00016127324901714807,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,b210ca7b4f0f46c4010bc46c227d3f81f7eea7d35a4e170ab97d6f3e458d47f8,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.25510811246931553,0.23069302551448345,0.26082899421453476,0.6021510343998671,0.05615898407995701,0.9454640094190836,0.06571807898581028,2.4161222390830517,0.0,0.0,10.686073917895555,2.4161222390830517,24.145305855199695,500,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,2,500,500,0.0,22,253,0.007599407376765231,0.08717457987719374,9.50021236131655,0.9315206475714112,6.847935242858882,6.847935242858882,0.0045105377646510745,2.657190496437445,0.007599407376765231,0.010472019130004567,0.10251457643726775,0.000131904171511578,,,,,,6399,4c59c11f613225d31f7f98b61959e7575c5511f9a749fff71a191e3208a8cae1,three_row_sha256,63f06e7df0a9e9ff42c4be5c7067c3dad796fb5ff3c2ef8e0dc536b1da91bac3,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.24230708368122578,0.22683804854750633,0.22959592752158642,0.5592461675405502,0.04974310286343098,0.7408049423247576,0.06251689046621323,2.1110521629452705,0.0,0.0,11.234438978135586,4.527174402028322,35.37974483333528,1000,1000,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,3,500,500,0.0,22,253,0.00639706343299525,0.07998164435040861,9.195746025315772,0.9016669277082654,9.833307229173458,9.833307229173458,0.004630745130948435,2.728005527370198,0.00639706343299525,0.007553204119097179,0.046775286543512054,0.00016208298072058647,,,,,,6401,87d6859fa43dbc057c7206d96a4af671689812819a7e9b4870a4260850be388e,three_row_sha256,be5d9f99f9653d88475e0c196d8360565a1e01fe1fa5a622516652623ae50806,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.22138399071991444,0.2234450075775385,0.22394093684852123,0.5577041301876307,0.048405956476926804,0.8472488261759281,0.05787680856883526,2.180005656555295,0.0,0.0,11.016070144250989,6.707180058583617,46.39581497758627,1500,1500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,4,500,500,0.0,22,253,0.004832644616114309,0.06951722531944374,8.939928847229446,0.8765833849065083,12.341661509349173,12.341661509349173,0.004469795000884637,2.633188638936724,0.004832644616114309,0.0061472691403203095,0.050167219174666086,0.00011050497633693537,,,,,,6404,25e4bdd77bc6f0e59a3b5e133be99511971c9ed954f20e34384eb96524116bd9,three_row_sha256,2a6e78852bd2576c5e9d70b9e1927e6f3d5b34094f411670d3e47fbb1e15bbda,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.2347840927541256,0.22467318922281265,0.2288131508976221,0.5729470867663622,0.04894984886050224,0.7169090677052736,0.06166286766529083,2.0887393038719893,0.0,0.0,13.821884989738464,8.795919362455606,60.217699967324734,2000,2000,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,5,500,500,0.0,22,253,0.004599973036429875,0.06782310105288518,8.699300241625176,0.8529891213267379,14.701087867326208,14.701087867326208,0.004549052951659626,2.6798800723212084,0.004599973036429875,0.005841588560153408,0.04938922933712471,0.00010818742464219173,,,,,,6408,83856b747164a8dd88eeaffee92426f6aa5d3532691bd1b4a78641b2c71350bf,three_row_sha256,9e1e610e98e943686ffe72d4f2430740db276fa5c34d4c23acf47f338294de1d,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.2544829621911049,0.22908695973455906,0.2431089524179697,0.6074511911720037,0.05073193460702896,0.8634699042886496,0.06662588566541672,2.3149577900767326,0.0,0.0,10.681207058951259,11.110877152532339,70.89890702627599,2500,2500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,6,500,500,0.0,22,253,0.003514438107900726,0.059282696530275396,8.493943439663742,0.8328533502649004,16.71466497350996,16.71466497350996,0.004344361813847534,2.559295039121441,0.003514438107900726,0.004621587696668786,0.056465133979842874,8.962701105843558e-05,,,,,,6413,47e2c18e24dc57072a8f0abfa7530ba5db6404455691bacc23a60497d1cce59c,three_row_sha256,6fdcb2717667d8f3c40815dd4990ddf95c2be1bb74d25e1a5abcd0246cb3f257,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.3217170014977455,0.23313402198255062,0.25628996081650257,0.8728639222681522,0.060640973970294,0.7030160631984472,0.07433304563164711,2.5219949893653393,0.0,0.0,12.931708013638854,13.632872141897678,83.83061503991485,3000,3000,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,7,500,500,0.0,22,253,0.002668157327374141,0.05165420919319297,8.329432593854905,0.8167226319407122,18.32773680592878,18.32773680592878,0.004444154411442541,2.6180835818141484,0.002668157327374141,0.0028573308593274117,0.018246371939635467,0.00011241718071183568,,,,,,6419,5868f6515297be1334f553f9df365ab632d5ef8edf639fb4a7317aedf2fb04dc,three_row_sha256,f6fa61cda855a84d85ca746cf69a413061035d84d07c9c10b688008be0e35571,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.2895940560847521,0.22744806483387947,0.2439292147755623,0.6915859412401915,0.05703396163880825,0.7155169732868671,0.06187800318002701,2.2869862150400877,0.0,0.0,12.507141102105379,15.919858356937766,96.33775614202023,3500,3500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,8,500,500,0.0,22,253,0.002201480560772512,0.04691993777460188,8.1844513937278,0.8025068464096438,19.749315359035627,19.749315359035627,0.004521222065643703,2.663484695608369,0.002201480560772512,0.002408225586816461,0.022399796275817035,0.00012130008856026838,,,,,,6426,ab892f114bac21ab0e3c01a4b00e88116c16f5bb1d8ebcdb4502f1ef3d2251f9,three_row_sha256,23dfdf6afc92c83f5432915945aa9850fa57a19bfe2e455008efbdd751205413,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.24962821044027805,0.22714398801326752,0.23915991187095642,0.5825599655508995,0.049487920477986336,0.695670023560524,0.06279605440795422,2.106446074321866,0.0,0.0,11.614182963967323,18.026304431259632,107.95193910598755,4000,4000,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,resampled_uniform_raw_rooted,resampled,uniform,raw_rooted,3,6398,9,500,500,0.0,22,253,0.001491547129565212,0.038620553201180484,8.084271668733592,0.7926839625886343,20.73160374113657,20.73160374113657,0.004183631375548662,2.464607572699346,0.001491547129565212,0.001347650883406879,0.009951780630930291,0.00016137227486265755,,,,,,6434,5fe6a64c4486fd7e681b8b1ddd6ef9591e6a2da3d152d762c40cbac10dffe005,three_row_sha256,356cd561c50ab1b3b7731d425f2327b61244923ac11f1bc954e22b122c58f1f4,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.24142581969499588,0.23027206771075726,0.23554195649921894,0.7671939674764872,0.09768595919013023,0.7529112044721842,0.08160597644746304,2.4066369514912367,0.0,0.0,10.528303915634751,20.43294138275087,118.4802430216223,4500,4500,589.1072495305888,,589.1072495305888,False,False,ok
