dataset,phase,control,method,sampling,aggregation,reference,subject,seed,epoch,k,sigma,training_power_loss,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top5_weight,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_optimization_epoch_ms,one_time_fixed_bank_sampling_ms,one_time_fixed_target_projection_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_ambient_projection_count,cumulative_direction_draw_count,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,0,500,0.0,,,92.15362001420182,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11300996877253,0,0,,7.3473173386245945,False,False,initial
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,1,500,0.0,0.002131589249003287,0.046169137408048753,,,,,0.00014824890826958462,7.3473173386245945,0.002131589249003287,0.0027155332743280195,0.020394384525123523,9.12758639177e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788.0,7eeffdc893b5637f5f605469d677d3677d62bb30de6fb4fb142d251f2dbaae2c,three_row_sha256_reference_only,8aaa901213c2669b610af5380b7105bdb9c6f7adcd8e7c5d1e85eef79cea1668,0.8179100695997477,5.448423093184829,1.2722501996904612,0.591331860050559,0.05157594569027424,6.022371118888259,0.37854816764593124,14.582410454750061,0.0,0.0,14.582410454750061,30.11300996877253,1000,500,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,2,500,0.0,0.00208801473731748,0.04569479989361459,,,,,0.00014837241206583783,7.3473173386245945,0.00208801473731748,0.002387320112246662,0.020930090992335764,4.619050153735188e-05,6.214608098422191,500.0000000000001,0.002,0.01,1789.0,221861d52e294ef90be7aa0fa668b7c2663ab6ef8321c6adf5d6e30955967b01,three_row_sha256_reference_only,f022701cf58c21e9d0afbe8b0b85c69f7936173cf3e565a3fc18bfc0dd8177d7,0.8054138161242008,5.438367137685418,1.2745221611112356,0.5313989240676165,0.04615797661244869,6.078121019527316,0.3795321099460125,14.553513145074248,0.0,0.0,29.13592359982431,30.11300996877253,2000,1000,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,3,500,0.0,0.0020610567029901166,0.04539886235347882,,,,,0.00014544860502154456,7.3473173386245945,0.0020610567029901166,0.002289526452206337,0.0166374116536587,5.486938663074739e-05,6.214608098422191,500.0000000000001,0.002,0.01,1791.0,e0bfad354ce5aa8b94e14b7b5c1c37f9c104eabe62631d4b846d8ad00ad6ab43,three_row_sha256_reference_only,2d058c6470f6116eebafcc6131dbae8cb0c7093e1ec2cba4e2bd3408ee641da9,0.8073400240391493,5.4309668485075235,1.261464087292552,0.5085282027721405,0.045239925384521484,6.0531338676810265,0.3805621527135372,14.48723510839045,0.0,0.0,43.62315870821476,30.11300996877253,3000,1500,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,4,500,0.0,0.0019215952030194729,0.04383600350191008,,,,,0.00014156361707018744,7.347317338624594,0.0019215952030194729,0.001972860672054742,0.012866872025532002,5.151990557522732e-05,6.214608098422191,500.0000000000001,0.002,0.01,1794.0,a412747b59de7ba9f512704951d8048d0fbb7b6cbb3e90120941d0dced4b44ba,three_row_sha256_reference_only,82e7b8cedda0ee0134424be3e68f735bdbac6812814e0c1b2bcb86c35cfaf1be,0.8030079770833254,5.444159032776952,1.2585001531988382,0.5015179049223661,0.044703949242830276,6.0847841668874025,0.37483894266188145,14.511512126773596,0.0,0.0,58.134670834988356,30.11300996877253,4000,2000,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,5,500,0.0,0.0018942673240494843,0.04352318145597222,,,,,0.00014022469692560443,7.347317338624595,0.0018942673240494843,0.00208454946533146,0.016685620054425927,4.376880117663226e-05,6.214608098422191,500.0000000000001,0.002,0.01,1798.0,f9b6926bc22e27ea1560df86b71d1135a797f2c7377780b3f92f50cdc169affd,three_row_sha256_reference_only,f8551b14b12100b17e3028ac43cbaa56874bb41a321164c826f04e81a4f115ea,0.8051409386098385,5.430604098364711,1.2636850588023663,0.5129058845341206,0.04521198570728302,5.702791968360543,0.37042400799691677,14.13076394237578,0.0,0.0,72.26543477736413,30.11300996877253,5000,2500,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,6,500,0.0,0.002249603532635198,0.0474299855854416,,,,,0.00015410787368424234,7.3473173386245945,0.002249603532635198,0.002506661453528337,0.01570600946482797,4.363680574021095e-05,6.214608098422191,500.0000000000001,0.002,0.01,1803.0,eb992d4b15479d00d54dc2712b78f0365c632af765dc1b1f5aa993385640d2b0,three_row_sha256_reference_only,8f3e43d2dd4d8357b6d069ee9f0a42b7a18ece9079b50b4bc2c8130fe1a90018,0.802990049123764,5.429513053968549,1.2616659514606,0.5097039975225925,0.044838059693574905,6.052779965102673,0.368078937754035,14.469570014625788,0.0,0.0,86.73500479198992,30.11300996877253,6000,3000,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,7,500,0.0,0.0017888551194806836,0.04229485925595076,,,,,0.0001352490186522008,7.3473173386245945,0.0017888551194806836,0.001764021435692595,0.01213377775244701,5.6628500500677463e-05,6.214608098422191,500.0000000000001,0.002,0.01,1809.0,3e652496fcc430c501d204a1954c754d9f995f0dc5ac963c5473fe3b609575ae,three_row_sha256_reference_only,bb181966ff88eb36a659641bdb0a170fe3edf7467ba37d4b0e8e2d6bf4541732,0.8033220656216145,5.441682878881693,1.25848688185215,0.5110879428684711,0.043594976887106895,6.0479899402707815,0.367186963558197,14.473351649940014,0.0,0.0,101.20835644192994,30.11300996877253,7000,3500,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,8,500,0.0,0.001787408192383957,0.042277750559649656,,,,,0.00013524705770704088,7.347317338624594,0.001787408192383957,0.0018404266386940966,0.012303814665194453,3.466149042103435e-05,6.214608098422191,500.0000000000001,0.002,0.01,1816.0,dd238e3f81196c49a77683995b4c904146c0ba14e10f5f8ff802c898aa0c55fd,three_row_sha256_reference_only,2da969a312f2afe6e56d2696591f4d9001967d5c336367a800f5db011a0d3fee,0.801329966634512,5.435219965875149,1.2600240297615528,0.5158248823136091,0.04511815495789051,6.0292009729892015,0.36764214746654034,14.454360119998455,0.0,0.0,115.66271656192839,30.11300996877253,8000,4000,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,resampled_spdsw_l500_reference,resampled,uniform,True,2,1788,9,500,0.0,0.0016702484743498828,0.040868673508567446,,,,,0.00013213369529254786,7.3473173386245945,0.0016702484743498828,0.0016256399728237698,0.01020185635042692,4.7210284011846e-05,6.214608098422191,500.0000000000001,0.002,0.01,1824.0,d4fed5abdd9d070405dc0333e6eadedea68573d564b5a2aad28b617e3a09d868,three_row_sha256_reference_only,bcc4056d5193be370c936f3bfeb839c090a6dce3b1465a0da7d2ee11345f3cac,0.8051649201661348,5.432881880551577,1.2625078670680523,0.5065130535513163,0.04463596269488335,6.021416978910565,0.37169409915804863,14.444814762100577,0.0,0.0,130.10753132402897,30.11300996877253,9000,4500,,7.3473173386245945,False,False,ok
