dataset,method,sampling,aggregation,update,subject,seed,epoch,epochs,N_proj,sigma,d,m,objective_power,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_effective_N,spectral_entropy,spectral_max_weight,spectral_top5_mass,spectral_top10_mass,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,initial_source_hash,target_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_epoch_ms,one_time_bank_sampling_ms,one_time_target_projection_ms,evaluation_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_direct_projection_count,cumulative_direction_draw_count,learning_rate,eta_norm,eta_root,nan,diverged,status
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,0,500,500,0.0,22,253,0.009585455706095446,0.0979053405391935,10.198606317621376,1.0,0.0,0.0,,0.0,0.009585455706095446,0.012217054384110936,0.10797315935296217,0.00016127324901714807,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779409013688564,0.2866010181605816,11.894291965290904,0.964541919529438,11.894291965290904,0,500,589.1072495305888,,589.1072495305888,False,False,initial
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,1,500,500,0.0,22,253,0.009585455706095446,0.0979053405391935,9.828547083513497,0.9637147250729267,3.6285274927073394,3.6285274927073394,0.004755756738614163,2.801650771721553,0.009585455706095446,0.012217054384110936,0.10797315935296217,0.00016127324901714807,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.2650138922035694,0.0,0.618453836068511,0.0560530461370945,0.6572019774466753,0.07331394590437412,1.6700366977602243,0.6779409013688564,0.2866010181605816,10.811134008690715,2.6345786172896624,22.70542597398162,500,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,2,500,500,0.0,22,253,0.007204630184464598,0.08488009298100821,9.514438692841857,0.9329155765531022,6.708442344689777,6.708442344689777,0.004540119203350693,2.674617136426934,0.007204630184464598,0.009108789040786661,0.07949266272225881,0.00013539290828164442,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.23917597718536854,0.0,0.5669519305229187,0.04686415195465088,0.775445019826293,0.0782099086791277,1.7066469881683588,0.6779409013688564,0.2866010181605816,10.988552123308182,4.341225605458021,33.6939780972898,1000,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,3,500,500,0.0,22,253,0.0053394319700791285,0.07307141691577582,9.250715419967834,0.9070568204975463,9.29431795024537,9.29431795024537,0.004289110112323154,2.5267458612045277,0.0053394319700791285,0.006667979833534671,0.056294492409552824,0.00010994321904268263,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.2543849404901266,0.0,0.741410069167614,0.060546910390257835,2.5477490853518248,0.08376501500606537,3.6878560204058886,0.6779409013688564,0.2866010181605816,11.860908009111881,8.02908162586391,45.55488610640168,1500,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,4,500,500,0.0,22,253,0.0039178682142753975,0.06259287670554371,9.031021987809218,0.8855153053810128,11.448469461898728,11.448469461898728,0.00400722545811062,2.3606855678765015,0.0039178682142753975,0.004804607773371373,0.03813888718480091,9.747716850238268e-05,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.23459992371499538,0.0,0.5917749367654324,0.05053705535829067,0.7428850512951612,0.06055086851119995,1.6803478356450796,0.6779409013688564,0.2866010181605816,10.552116902545094,9.70942946150899,56.107003008946776,2000,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,5,500,500,0.0,22,253,0.0028617701096681184,0.053495514855622414,8.848787415599253,0.867646729368318,13.235327063168198,13.235327063168198,0.0037078869020880424,2.184343054459582,0.0028617701096681184,0.0034225950454926384,0.024613174812874276,9.785345305121894e-05,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.2496400848031044,0.0,0.5871620960533619,0.04810001701116562,0.6706700660288334,0.06186799146234989,1.6174402553588152,0.6779409013688564,0.2866010181605816,10.33183909021318,11.326869716867805,66.43884209915996,2500,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,6,500,500,0.0,22,253,0.0020917291615704927,0.04573542567387443,8.69797606172525,0.8528592820272605,14.714071797273954,14.714071797273954,0.003411007915992021,2.0094494915171253,0.0020917291615704927,0.0024239317788313035,0.015103758832969164,0.00010469390174437917,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.24164607748389244,0.0,0.5775310564786196,0.04955800250172615,0.6285039708018303,0.05959812551736832,1.5568372327834368,0.6779409013688564,0.2866010181605816,10.28134417720139,12.883706949651241,76.72018627636135,3000,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,7,500,500,0.0,22,253,0.0015346666117682759,0.03917482114532593,8.572713704765619,0.8405769805971915,15.942301940280846,15.942301940280846,0.003138311053201809,1.848801792723163,0.0015346666117682759,0.0017155628507989748,0.010115063914313313,7.538202147058107e-05,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.272147124633193,0.0,1.0152750182896852,0.09061489254236221,0.8673570118844509,0.10911794379353523,2.3545119911432266,0.6779409013688564,0.2866010181605816,12.481709942221642,15.238218940794468,89.20189621858299,3500,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,8,500,500,0.0,22,253,0.0011297923630109957,0.03361238407210943,8.46835688323025,0.8303445215449131,16.965547845508688,16.965547845508688,0.002901451443531481,1.7092660795453871,0.0011297923630109957,0.0012170863817092814,0.007786914546412444,5.1131509369977345e-05,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.24287286214530468,0.0,0.6480419542640448,0.06077508442103863,0.7928458508104086,0.07095583714544773,1.8154915887862444,0.6779409013688564,0.2866010181605816,11.590483132749796,17.053710529580712,100.79237935133278,4000,500,589.1072495305888,,589.1072495305888,False,False,ok
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,9,500,500,0.0,22,253,0.0008320404887461084,0.028845112042529986,8.381501502867012,0.8218281245335718,17.817187546642824,17.817187546642824,0.0027011767872449693,1.5912828276297564,0.0008320404887461084,0.000865929313107896,0.005907175895300321,2.956471239917387e-05,,,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aad719bd1b483a9b8b845309cc5b350aed7c9eb63bee640eda6f359c2d76beb,8b3956404398690bbe02d2f590fbbfce2ca696f3e3b691ed979e35e9b8276d71,8b10f26c63efc1e7b779523080bc9e1215bab2b21d36db41ba7894df17ba36f1,0.0,0.2444288693368435,0.0,0.6048271898180246,0.05037197843194008,0.8980350103229284,0.07713399827480316,1.8747970461845398,0.6779409013688564,0.2866010181605816,10.298462118953466,18.928507575765252,111.09084147028625,4500,500,589.1072495305888,,589.1072495305888,False,False,ok
