dataset,phase,control,method,sampling,aggregation,reference,subject,seed,epoch,k,sigma,training_power_loss,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top5_weight,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_optimization_epoch_ms,one_time_fixed_bank_sampling_ms,one_time_fixed_target_projection_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_ambient_projection_count,cumulative_direction_draw_count,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,0,40,0.0,,,71.12992527977092,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.840778093785048,0,0,3000.0,,False,False,initial
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,1,40,0.0,0.0009425687847558703,0.03070128311253245,,,,,0.00032932250679627536,0.987967520388826,0.0009425687847558703,0.0008754305637287625,0.003872974746120259,4.790525954117731e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6398.0,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c,full_tensor_sha256,a105a0c6b90255cafa947209a5b7e9a91a8b1d2aabef77c2e4adddbe15ca8097,0.3064209595322609,0.8838979993015528,0.24381699040532112,0.6578431930392981,0.05821511149406433,1.5270279254764318,0.2444868441671133,3.9217090234160423,0.0,0.0,3.9217090234160423,29.840778093785048,80,40,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,2,40,0.0,0.0014749891608963105,0.038405587625973264,,,,,0.00041042059145662276,1.2312617743698682,0.0014749891608963105,0.0017723382709389235,0.008190011191409685,8.004275800330883e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6399.0,e2018f2599c746b51312aa2a884ccfc33e850d4bf8e5a2536d21902a9924f2a3,full_tensor_sha256,ca664dcfcdbe68c86b316c348952efeec0f8156e5ef2a7c90183610a9da799a0,0.21613109856843948,0.8648959919810295,0.2135599497705698,0.5646408535540104,0.05008513107895851,1.022194977849722,0.24512107484042645,3.176629077643156,0.0,0.0,7.098338101059198,29.840778093785048,160,80,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,3,40,0.0,0.0011729220258696058,0.03424794922137099,,,,,0.00036717041983703287,1.1015112595110985,0.0011729220258696058,0.0009858162613633988,0.004345966451505524,0.00010997363938925569,3.6888794541139367,39.99999999999999,0.025,0.125,6401.0,fd4eea26a066988551d727f3a1a4d63c18fcf6a34b1d996c8c6da4d5212814cd,full_tensor_sha256,860325c122175fd14c379d388d030f2dd05866ec4f0a67b6a887e8bb1f1e84ae,0.20038103684782982,0.8632771205157042,0.21220813505351543,0.5275281146168709,0.046896981075406075,0.954122981056571,0.24437298998236656,3.048787359148264,0.0,0.0,10.147125460207462,29.840778093785048,240,120,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,4,40,0.0,0.0017253441615297427,0.0415372623258893,,,,,0.00044823494223790694,1.344704826713721,0.0017253441615297427,0.002677254407797148,0.015141627983981876,3.102291178303428e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6404.0,c78a713a12ea0aa6306544bcac554eb09825343b8ab7c7eccc67eaec031e5820,full_tensor_sha256,5c047f6752eefdc3ce3cdffd012bb6c8c82d01399b4b52dcdb30084087b95077,0.20157615654170513,0.8610400836914778,0.20451191812753677,0.511307967826724,0.04620710387825966,0.9346979204565287,0.23810286074876785,2.997444011271,0.0,0.0,13.144569471478462,29.840778093785048,320,160,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,5,40,0.0,0.0015640872738954545,0.03954854325882882,,,,,0.0004191170373960685,1.2573511121882055,0.0015640872738954545,0.0017265060041212906,0.006729876538542271,6.50382299094941e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6408.0,7f76ba29d960223849189d5c884b85dd9292f4ae3cc74030c8183ebceac646f8,full_tensor_sha256,de9611cc6687ab8e6e96916718dc5efbe62f6f54936269a503d4f6242a1e6e9f,0.19099004566669464,0.8619681466370821,0.20439596846699715,0.5134290549904108,0.04603690467774868,0.9282159153372049,0.2393759787082672,2.9844120144844055,0.0,0.0,16.128981485962868,29.840778093785048,400,200,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,6,40,0.0,0.0012572558530173103,0.03545780383804545,,,,,0.0003779435523956106,1.1338306571868317,0.0012572558530173103,0.0015039976942604078,0.0059765090120792435,0.00010153562941687605,3.6888794541139367,39.99999999999999,0.025,0.125,6413.0,65fb08e76fe0cc9848e3b7b218e7be85a822c7ffe70e8004ddd2134fd98ee557,full_tensor_sha256,d903d386417afc0969112f14cf2350a0674593493db925975b0b0a7996fba3d4,0.18645101226866245,0.8639239240437746,0.20295102149248123,0.5165000911802053,0.04608882591128349,0.9694600012153387,0.24019600823521614,3.025570884346962,0.0,0.0,19.15455237030983,29.840778093785048,480,240,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,7,40,0.0,0.001232849160979971,0.035111951825268425,,,,,0.0003768928834559144,1.1306786503677433,0.001232849160979971,0.0018635249740384234,0.009299308791239799,4.540897411044282e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6419.0,a63aaf4d244269680121452d51515bb3ce364c70f4f08afb30fe3d92bf9d8ea8,full_tensor_sha256,90934dec4f31e894f32679f69ff5a80b90a449325a3476269e6173512ec8c03e,0.1913218293339014,0.8628589566797018,0.20577898249030113,0.5153210368007421,0.04635704681277275,1.1360819917172194,0.23714988492429256,3.194869728758931,0.0,0.0,22.34942209906876,29.840778093785048,560,280,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,8,40,0.0,0.0009463446869159014,0.030762715857282522,,,,,0.00032854268927544263,0.985628067826328,0.0009463446869159014,0.0016492722085078594,0.00996616537335546,5.398178901968361e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6426.0,c5902f30be570571cc81df23889669397b7376f616eb01f81097a8a3cbccc937,full_tensor_sha256,5be5e9f7c3f15774332dd261449eae8c29cdb7893cb0e18351d637fb79337c52,0.19634002819657326,0.8572048973292112,0.20354916341602802,0.5078751128166914,0.04553887993097305,0.9539930615574121,0.24115596897900105,3.00565711222589,0.0,0.0,25.35507921129465,29.840778093785048,640,320,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,9,40,0.0,0.0011457695318223664,0.033849217595424065,,,,,0.0003617591188108885,1.0852773564326654,0.0011457695318223664,0.001375817955524809,0.008427625030906015,6.546283009013201e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6434.0,e6c0c67319780ae72d5b65f8d0f235b4892b46091e793c05c4d8ca15e8af5b32,full_tensor_sha256,273a4ddfffcfd575127e5f819d6d6908d55880cef64b7d7fc9a0f4984aababef,0.18593505956232548,0.8560859132558107,0.2024550922214985,0.5129592027515173,0.046313973143696785,0.9678250644356012,0.24115201085805893,3.012726316228509,0.0,0.0,28.36780552752316,29.840778093785048,720,360,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,10,40,0.0,0.0012234700877205881,0.03497813728203073,,,,,0.0003716916262584159,1.1150748787752478,0.0012234700877205881,0.0012185751620906258,0.004764526007752771,9.827599259627301e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6443.0,164bc5ff6805df5f9de60a44d58d272a47549a8b896a95b28ca15402bf7d1443,full_tensor_sha256,944b00ce0036c9815cb8821858c86d06b121d46ebacbae8ed03b80219b8aeb81,0.19041704945266247,0.8574661333113909,0.20462088286876678,0.5154251120984554,0.04539685323834419,0.9233439341187477,0.2409240696579218,2.9775940347462893,0.0,0.0,31.34539956226945,29.840778093785048,800,400,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,11,40,0.0,0.0012955772294761015,0.03599412770822626,,,,,0.000382729858967331,1.148189576901993,0.0012955772294761015,0.0016441860091750738,0.008355842665830227,4.111564789547585e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6453.0,c0c855c7b1205504594414284466a7a9d4f65025962061f959694dadd8e589fd,full_tensor_sha256,97cd56cebe7287d69f1a46be77a02696c45a0301c33a3616f138dc3b5c1157b2,0.1888391561806202,0.8614039979875088,0.20473217591643333,0.511344987899065,0.044729094952344894,0.9606031235307455,0.2418339718133211,3.013486508280039,0.0,0.0,34.35888607054949,29.840778093785048,880,440,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,12,40,0.0,0.0011082848538191436,0.03329091248102316,,,,,0.0003545554066089477,1.063666219826843,0.0011082848538191436,0.000971396951461143,0.003707555998116936,6.558579036691154e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6464.0,5a86165e6f96b992812a2923e4f2ef26cdc05f60ef993bb1950bc6fcf549e938,full_tensor_sha256,db4bfe50ea00146a30a52ed50286e96e3298a461fcf879d0e3a6d894a1aad704,0.18727406859397888,0.8622969035059214,0.20398804917931557,0.5028340965509415,0.04475284367799759,0.934438081458211,0.240701949223876,2.976285992190242,0.0,0.0,37.33517206273973,29.840778093785048,960,480,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,13,40,0.0,0.0012396996850427054,0.035209369279251584,,,,,0.000376358094135211,1.129074282405633,0.0012396996850427054,0.0012075090044065119,0.0045006251412165865,0.000127350093776305,3.6888794541139367,39.99999999999999,0.025,0.125,6476.0,03cf5901d0df7fb9cf350e00455cc82278f4ac05f2589e1ecab8cb4ba4fdaef8,full_tensor_sha256,cc49f8193c167b79742ecddc652e09f6e5ddc728b57d505394afdffeddd37c07,0.19243708811700344,0.8591681253165007,0.20374497398734093,0.5011230241507292,0.04543503746390343,0.9267900604754686,0.23962813429534435,2.9683264438062906,0.0,0.0,40.30349850654602,29.840778093785048,1040,520,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,14,40,0.0,0.001562985786297457,0.03953461503919644,,,,,0.000420696418457527,1.262089255372581,0.001562985786297457,0.0025506349002514506,0.015652098914008893,8.790842093478734e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6489.0,3006e0de91c252b7f1b951a70549bf625a3658261260a3c8835ff4f25cdc3eed,full_tensor_sha256,1e07065880f11695a2578c438e60cbd2bab8f594d814b56666010ff5ee45f6d5,0.1879190094769001,0.8565669413655996,0.20312611013650894,0.5102260038256645,0.0541189219802618,0.9576259180903435,0.2393629401922226,3.008945845067501,0.0,0.0,43.31244435161352,29.840778093785048,1120,560,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,15,40,0.0,0.0016464882533561644,0.04057694238549973,,,,,0.0004349613939703738,1.3048841819111214,0.0016464882533561644,0.002129000609537726,0.010154939472022496,3.6132737773032966e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6503.0,ac1a33aa0873afbd25f5fd4cb1b86d363d6d07ec1bc01a811f00ec72585aa853,full_tensor_sha256,9da654a4f3c2c10dae1acf97ec703ed94b687cb7d98bc84a11a615ab160c830b,0.1868389081209898,0.8612761739641428,0.20319991745054722,0.5147450137883425,0.04621013067662716,0.9785068687051535,0.2404621336609125,3.0312391463667154,0.0,0.0,46.34368349798024,29.840778093785048,1200,600,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,16,40,0.0,0.0014950281989739183,0.03866559451209716,,,,,0.0004109372837617515,1.2328118512852546,0.0014950281989739183,0.0018510799461036681,0.006918110389661578,8.401330355224252e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6518.0,61030388460c18d21b325caf25f35bea27501d7aad58254594d92e366a1b2847,full_tensor_sha256,9e040dcedd410de2a494ce2c035d08e9836f9d3077a1c32878a5be3ea145d52c,0.18504098989069462,0.8620999287813902,0.20382110960781574,0.5107629112899303,0.045806169509887695,0.9311949834227562,0.2392241731286049,2.9779502656310797,0.0,0.0,49.32163376361132,29.840778093785048,1280,640,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,17,40,0.0,0.000829559894072042,0.02880208141909265,,,,,0.0003067926757924593,0.9203780273773778,0.000829559894072042,0.0008637747288774813,0.0037860445634357457,5.143615061103062e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6534.0,0572b7201174ff9e25b3bc4f6d97adfa8b48613ac34583e0bf9dcf963d9cdaae,full_tensor_sha256,9385902d3c70fc2ae21b9f5ff1b15060bd23fb5c80110fefbe2e968178541280,0.18398207612335682,0.8608649950474501,0.20425510592758656,0.4992689937353134,0.045771943405270576,0.9269679430872202,0.23903697729110718,2.960148034617305,0.0,0.0,52.28178179822862,29.840778093785048,1360,680,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,18,40,0.0,0.001358760033861724,0.03686136234408224,,,,,0.00039317086573506033,1.1795125972051808,0.001358760033861724,0.002029275582123268,0.012076866565725906,8.964947844523509e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6551.0,dc45d34833ffc50af5183c15da520657d54cb30c685b41ed4085e7dcd303dac1,full_tensor_sha256,6aa3076213602fdd6c3447dc069d97628b12926dc2491acc988404cc9c9fd2ef,0.18291198648512363,0.8602701127529144,0.20975200459361076,0.503583112731576,0.04551303572952747,0.9333218913525343,0.2387729473412037,2.9741250909864902,0.0,0.0,55.25590688921511,29.840778093785048,1440,720,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,3,6398,19,40,0.0,0.0012261109977741954,0.03501586779981606,,,,,0.0003762784879161946,1.1288354637485838,0.0012261109977741954,0.0015080881169674946,0.00713943863033644,8.929459860154685e-05,3.6888794541139367,39.99999999999999,0.025,0.125,6569.0,708a24d03c86ef53d543e6cb38ba9878dc06803af10aabde8fa3b5b667933ada,full_tensor_sha256,ee00e4f2acc98645052ef6992ab975c124fa0811df3b81785b4f240db0284430,0.1976389903575182,0.8593271486461163,0.20442111417651176,0.5100639536976814,0.046054134145379066,0.9333710186183453,0.23750006221234798,2.9883764218539,0.0,0.0,58.24428331106901,29.840778093785048,1520,760,3000.0,,False,False,ok
