dataset,subject,seed,control,method,family,L,epoch,direction_seed,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,entropy,kl_uniform,ess,beta_star,achieved_kl,active_tail_count,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,wall_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,0,1788,,,136.03759893329186,0.0,,,,,,,,,,,,0.0,0.0,0.02588378801010549,0.0,0,3000.0,7.3473173386245945,False,False,initial
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,1,1788,0.002282987216146172,0.04778061548521714,,,0.0005071015915296591,1.5213047745889772,0.002282987216146172,0.0020590071101365182,0.01072083466962679,3.6888794541139367,0.0,39.99999999999999,,,,0.00021790503524243832,0.003613939043134451,0.02588378801010549,0.003613939043134451,40,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,2,1789,0.002272966546199055,0.04767563891757566,,,0.0005039671644118066,1.51190149323542,0.002272966546199055,0.001590084985990153,0.008885564992904492,3.6888794541139367,0.0,39.99999999999999,,,,0.00020835688337683678,0.006656419951468706,0.02588378801010549,0.006656419951468706,80,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,3,1791,0.0024963003558241973,0.04996298986073789,,,0.0005358904985404224,1.6076714956212672,0.0024963003558241973,0.003236562259140061,0.019694565192766262,3.6888794541139367,0.0,39.99999999999999,,,,0.00019714911468327045,0.00961670302785933,0.02588378801010549,0.00961670302785933,120,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,4,1794,0.002308988575095284,0.048051936226288366,,,0.0005141024350791745,1.5423073052375236,0.002308988575095284,0.0021914746316913617,0.011261657340165553,3.6888794541139367,0.0,39.99999999999999,,,,0.0001910771243274212,0.012572194216772914,0.02588378801010549,0.012572194216772914,160,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,5,1798,0.0031477593290431386,0.05610489576715332,,,0.000598322213474009,1.7949666404220268,0.0031477593290431386,0.0027895064067723118,0.014042951743537643,3.6888794541139367,0.0,39.99999999999999,,,,0.0001821338664740324,0.015488842269405723,0.02588378801010549,0.015488842269405723,200,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,6,1803,0.0029554360062081604,0.05436392191709646,,,0.0005809324165522407,1.7427972496567221,0.0029554360062081604,0.0033969226365780166,0.02202557928824146,3.6888794541139367,0.0,39.99999999999999,,,,0.00018606800585985184,0.01839414518326521,0.02588378801010549,0.01839414518326521,240,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,7,1809,0.0027755576385361503,0.05268356136914199,,,0.000566266178137713,1.6987985344131389,0.0027755576385361503,0.0027070305523884367,0.012152654872268086,3.6888794541139367,0.0,39.99999999999999,,,,0.00019290903583168983,0.02141889720223844,0.02588378801010549,0.02141889720223844,280,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,8,1816,0.002514748120605856,0.05014726433820549,,,0.000533611878046073,1.6008356341382188,0.002514748120605856,0.0017672315457728407,0.0071348114975141345,3.6888794541139367,0.0,39.99999999999999,,,,0.00018235715106129646,0.02433913410641253,0.02588378801010549,0.02433913410641253,320,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,9,1824,0.002296933374123795,0.04792633278401129,,,0.0005086986114653025,1.5260958343959075,0.002296933374123795,0.0020790440371161014,0.009351666598796878,3.6888794541139367,0.0,39.99999999999999,,,,0.0001886771060526371,0.027280649170279503,0.02588378801010549,0.027280649170279503,360,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,10,1833,0.002300542626896271,0.04796397217596006,,,0.0005097063916213208,1.5291191748639625,0.002300542626896271,0.0022841367490584684,0.00935389595062994,3.6888794541139367,0.0,39.99999999999999,,,,0.00017851009033620358,0.030173493083566427,0.02588378801010549,0.030173493083566427,400,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,11,1843,0.0026288815792829463,0.05127262017181242,,,0.0005473733735273749,1.6421201205821248,0.0026288815792829463,0.002049524402023,0.010126057508465744,3.6888794541139367,0.0,39.99999999999999,,,,0.00018350197933614254,0.033077398082241416,0.02588378801010549,0.033077398082241416,440,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,12,1854,0.002289545727459818,0.0478491977723746,,,0.0005107623400301042,1.5322870200903127,0.002289545727459818,0.0020748844226923706,0.009054933731585401,3.6888794541139367,0.0,39.99999999999999,,,,0.00021836021915078163,0.036011419259011745,0.02588378801010549,0.036011419259011745,480,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,13,1866,0.0029367063470599436,0.05419138628103126,,,0.0005812979107304668,1.7438937321914003,0.0029367063470599436,0.0031524831985054996,0.01750467253726907,3.6888794541139367,0.0,39.99999999999999,,,,0.00019119284115731716,0.03890529344789684,0.02588378801010549,0.03890529344789684,520,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,14,1879,0.002527538343676453,0.050274629224654185,,,0.0005334253697390539,1.6002761092171613,0.002527538343676453,0.0021470634639152854,0.012617020720492334,3.6888794541139367,0.0,39.99999999999999,,,,0.00017940113320946693,0.041822967352345586,0.02588378801010549,0.041822967352345586,560,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,15,1893,0.0028192070993733245,0.05309620607325277,,,0.0005677108307605084,1.703132492281525,0.0028192070993733245,0.0023067634786214783,0.008463232165908226,3.6888794541139367,0.0,39.99999999999999,,,,0.00018623494543135166,0.04471240541897714,0.02588378801010549,0.04471240541897714,600,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,16,1908,0.002888960889985386,0.05374905478225069,,,0.000571663014406323,1.7149890432189687,0.002888960889985386,0.003006288544779522,0.014167243702494392,3.6888794541139367,0.0,39.99999999999999,,,,0.0001873769797384739,0.047607903368771076,0.02588378801010549,0.047607903368771076,640,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,17,1924,0.0027802964800807137,0.05272851676351909,,,0.0005593486473802373,1.678045942140712,0.0027802964800807137,0.0023197050925231263,0.008391759729357698,3.6888794541139367,0.0,39.99999999999999,,,,0.00018881703726947308,0.05050311051309109,0.02588378801010549,0.05050311051309109,680,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,18,1941,0.0030964709596659847,0.05564594288594618,,,0.000597566393532361,1.792699180597083,0.0030964709596659847,0.0027902613296370885,0.013923744699183019,3.6888794541139367,0.0,39.99999999999999,,,,0.00031762709841132164,0.05365443252958357,0.02588378801010549,0.05365443252958357,720,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,19,1959,0.0031457206357720594,0.0560867242382015,,,0.0005969975879376806,1.7909927638130418,0.0031457206357720594,0.002462885745858086,0.01073742316884006,3.6888794541139367,0.0,39.99999999999999,,,,0.00019576214253902435,0.056633060332387686,0.02588378801010549,0.056633060332387686,760,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,20,1978,0.0031087580384653824,0.05575623766418769,,,0.0005939350345678363,1.7818051037035092,0.0031087580384653824,0.0026452902976145443,0.011006912157846651,3.6888794541139367,0.0,39.99999999999999,,,,0.00018567685037851334,0.059618913335725665,0.02588378801010549,0.059618913335725665,800,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,21,1998,0.0022958395844343395,0.04791492026951876,,,0.0005099780952853716,1.5299342858561147,0.0022958395844343395,0.002067909107426418,0.00916752175065191,3.6888794541139367,0.0,39.99999999999999,,,,0.0001856330782175064,0.06255776435136795,0.02588378801010549,0.06255776435136795,840,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,22,2019,0.002144112934556591,0.04630456710257198,,,0.0004949028654509263,1.484708596352779,0.002144112934556591,0.0017891421996742822,0.00731999086659206,3.6888794541139367,0.0,39.99999999999999,,,,0.00018608197569847107,0.06552631640806794,0.02588378801010549,0.06552631640806794,880,3000.0,7.3473173386245945,False,False,mean
Schirrmeister2017,7,1788,lr3000,spdsw_l40,sw,40,23,2041,0.00213825920545874,0.04624131491922283,,,0.0004919283157557917,1.475784947267375,0.00213825920545874,0.001717188512937719,0.007546081906235474,3.6888794541139367,0.0,39.99999999999999,,,,0.00019172090105712414,0.06845162436366081,0.02588378801010549,0.06845162436366081,920,3000.0,7.3473173386245945,False,False,mean
