dataset,phase,control,method,family,hierarchical,subject,seed,epoch,k,L,sigma,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top10_weight,gram_condition,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,bank_seed,mix_seed,nan,diverged,status
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,0,500,500,0.0,,,89.9337188259475,0.0,,,,,,,,,,,,,0.0,0.037881209049373865,0,,3.866127438301626,6398,,False,False,initial
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,1,500,500,0.0,0.0018731956577033527,0.04328043042419233,,,0.00013285207399730127,3.8661274383016266,0.0018731956577033527,0.002029203634968821,0.014068102313660819,4.508681646650021e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004391560796648264,0.037847302155569196,0.037881209049373865,500,,3.866127438301626,6398,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,2,500,500,0.0,0.0017976596579324865,0.04239881670439031,,,0.00013098333942924823,3.866127438301626,0.0017976596579324865,0.0019332431805169565,0.010344499059860714,5.474783430948709e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00043082796037197113,0.07541211019270122,0.037881209049373865,1000,,3.866127438301626,6399,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,3,500,500,0.0,0.0017846034402001921,0.0422445669903266,,,0.00013030004343717242,3.866127438301626,0.0017846034402001921,0.002008488435235337,0.013027564689625858,3.816029428890911e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.000412230147048831,0.11294294521212578,0.037881209049373865,1500,,3.866127438301626,6400,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,4,500,500,0.0,0.0016088527242174447,0.0401105064068935,,,0.0001233658439826477,3.8661274383016266,0.0016088527242174447,0.0019129490102061941,0.015836386293224026,4.639802572939039e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00040586316026747227,0.15041635534726083,0.037881209049373865,2000,,3.866127438301626,6401,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,5,500,500,0.0,0.001478052118190723,0.03844544339958538,,,0.00011726288715804751,3.8661274383016266,0.001478052118190723,0.001643522699731927,0.011812868549306044,4.3169450315364926e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0003983359783887863,0.18780349125154316,0.037881209049373865,2500,,3.866127438301626,6402,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,6,500,500,0.0,0.0015134954398760125,0.0389036687200065,,,0.00011925583299679021,3.866127438301626,0.0015134954398760125,0.0017234202455784493,0.012063663750740566,6.059966399895469e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00041021802462637424,0.22528483136557043,0.037881209049373865,3000,,3.866127438301626,6403,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,7,500,500,0.0,0.0016649610458501366,0.04080393419573824,,,0.00012562782579791996,3.866127438301626,0.0016649610458501366,0.0017681765989883596,0.016142053011147774,4.030808480117841e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00043079815804958344,0.26276987534947693,0.037881209049373865,3500,,3.866127438301626,6404,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,8,500,500,0.0,0.0017201585431398587,0.041474794069890915,,,0.0001273779218298576,3.866127438301626,0.0017201585431398587,0.0018648469291165579,0.014608732504832925,4.841035547929891e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004202399868518114,0.300276332302019,0.037881209049373865,4000,,3.866127438301626,6405,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,4,6398,9,500,500,0.0,0.0015481174819361235,0.03934612410309462,,,0.00012129151269596369,3.866127438301626,0.0015481174819361235,0.0016456192799366247,0.010917160275656014,3.745956372018803e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00040513300336897373,0.3377344182226807,0.037881209049373865,4500,,3.866127438301626,6406,,False,False,ok
