dataset,phase,control,method,family,hierarchical,subject,seed,epoch,k,L,sigma,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top10_weight,gram_condition,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,bank_seed,mix_seed,nan,diverged,status
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,0,500,500,0.0,,,92.15362001420192,0.0,,,,,,,,,,,,,0.0,0.034461143193766475,0,,3.866127438301626,6398,,False,False,initial
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,1,500,500,0.0,0.0022848607840055364,0.047800217405421244,,,0.00015455081453723238,3.866127438301626,0.0022848607840055364,0.0028031791062221047,0.02054292825660932,5.41765802791349e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0005114718805998564,0.03629647986963391,0.034461143193766475,500,,3.866127438301626,6398,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,2,500,500,0.0,0.002244038913875676,0.04737128786380708,,,0.00015350730475506257,3.8661274383016266,0.002244038913875676,0.002318778929656013,0.013932055337710424,5.22008382809467e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00048272404819726944,0.07227851683273911,0.034461143193766475,1000,,3.866127438301626,6399,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,3,500,500,0.0,0.0020681322055772543,0.04547672157903705,,,0.00014743499754474846,3.866127438301626,0.0020681322055772543,0.0023386000338623757,0.01694211486926917,3.670929077683455e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004682219587266445,0.10780124994926155,0.034461143193766475,1500,,3.866127438301626,6400,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,4,500,500,0.0,0.002132020665619268,0.046173809303752145,,,0.00015075553399630082,3.8661274383016266,0.002132020665619268,0.0023918842437879568,0.024683382181943526,6.644886368159996e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004751100204885006,0.14367893291637301,0.034461143193766475,2000,,3.866127438301626,6401,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,5,500,500,0.0,0.001934223260760972,0.0439798051469191,,,0.00014103431338907747,3.8661274383016258,0.001934223260760972,0.002099713102261117,0.01510886324522965,4.318724601246693e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004455579910427332,0.1794958917889744,0.034461143193766475,2500,,3.866127438301626,6402,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,6,500,500,0.0,0.0020496024839887915,0.0452725356478825,,,0.00014585764636107946,3.8661274383016266,0.0020496024839887915,0.0023787186279592195,0.021145782334568913,3.3145900650140055e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.000429471954703331,0.21523546380922198,0.034461143193766475,3000,,3.866127438301626,6403,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,7,500,500,0.0,0.0017901893040287496,0.042310628735918704,,,0.00013550214858740653,3.866127438301626,0.0017901893040287496,0.0018748688137515763,0.013196704407616697,6.417712681227199e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00042138295248150826,0.2510223917197436,0.034461143193766475,3500,,3.866127438301626,6404,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,8,500,500,0.0,0.0020705576627783684,0.04550338078405129,,,0.00014705557299018256,3.866127438301626,0.0020705576627783684,0.002121221166526845,0.012058780676491578,5.349379867360235e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.000447235070168972,0.28688805690035224,0.034461143193766475,4000,,3.866127438301626,6405,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,9,500,500,0.0,0.0018820137991556172,0.043382182968997964,,,0.0001386742847604068,3.8661274383016266,0.0018820137991556172,0.002075037303210966,0.013474181987906036,5.766004230964637e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004351339302957058,0.322758583817631,0.034461143193766475,4500,,3.866127438301626,6406,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,10,500,500,0.0,0.0017732369999388729,0.04210982070656289,,,0.0001361924457654557,3.866127438301626,0.0017732369999388729,0.001994206742097717,0.020245009721633754,4.023020506214481e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00042426283471286297,0.35836965893395245,0.034461143193766475,5000,,3.866127438301626,6407,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,11,500,500,0.0,0.0019111386993148046,0.04371657236466286,,,0.00014193838527406177,3.866127438301626,0.0019111386993148046,0.0020962078837526363,0.014620013759356641,3.802194234423146e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00041509000584483147,0.39416783791966736,0.034461143193766475,5500,,3.866127438301626,6408,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,12,500,500,0.0,0.0017660826474568973,0.04202478610840152,,,0.00013558004442636336,3.866127438301626,0.0017660826474568973,0.0019424376738172678,0.013608032956671155,5.926607696645522e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004173589404672384,0.43001568876206875,0.034461143193766475,6000,,3.866127438301626,6409,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,13,500,500,0.0,0.0016747389859272466,0.04092357494070192,,,0.00013198305307568172,3.8661274383016266,0.0016747389859272466,0.0018206747402765028,0.012332426689296775,5.326392722316722e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00048500788398087025,0.4659476587548852,0.034461143193766475,6500,,3.866127438301626,6410,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,14,500,500,0.0,0.0017405861311652808,0.041720332347253426,,,0.0001341068625354143,3.866127438301626,0.0017405861311652808,0.002010080384940598,0.016047188496485912,5.441700877651645e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004883031360805035,0.5015361637342721,0.034461143193766475,7000,,3.866127438301626,6411,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,15,500,500,0.0,0.0017523030644346971,0.04186051916107464,,,0.00013450515666008208,3.8661274383016266,0.0017523030644346971,0.0017385763746034996,0.009905344824533747,6.02259329456926e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004527210257947445,0.5374485168140382,0.034461143193766475,7500,,3.866127438301626,6412,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,16,500,500,0.0,0.001767728974225841,0.04204436911437536,,,0.00013625737431020927,3.866127438301626,0.001767728974225841,0.0018932011122750846,0.012905041806367104,2.9145496647740833e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004855259321630001,0.5734434886835515,0.034461143193766475,8000,,3.866127438301626,6413,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,17,500,500,0.0,0.0017033182150452426,0.04127127590764844,,,0.0001338432834200553,3.866127438301626,0.0017033182150452426,0.001707658872309264,0.010782664061580235,4.263225339770417e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004874919541180134,0.609384826850146,0.034461143193766475,8500,,3.866127438301626,6414,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,18,500,500,0.0,0.0017201174411738092,0.04147429856156472,,,0.00013448759085113478,3.866127438301626,0.0017201174411738092,0.0017827638883487365,0.013427895369088607,4.349452901261152e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00043261819519102573,0.6453214769717306,0.034461143193766475,9000,,3.866127438301626,6415,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,19,500,500,0.0,0.0016436216504172032,0.040541603944802225,,,0.00013070656340519602,3.866127438301626,0.0016436216504172032,0.001747268427852246,0.015166693839686381,3.758124734591989e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004429989494383335,0.681239663856104,0.034461143193766475,9500,,3.866127438301626,6416,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,20,500,500,0.0,0.001680859740778999,0.04099828948601391,,,0.00013258138609523344,3.866127438301626,0.001680859740778999,0.0017128116431130494,0.010799233187886002,3.768057288325846e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004278931301087141,0.7171632328536361,0.034461143193766475,10000,,3.866127438301626,6417,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,21,500,500,0.0,0.0015357747309552258,0.039188961850950145,,,0.00012721168361889965,3.8661274383016266,0.0015357747309552258,0.0015395557559615483,0.009859673577790504,5.577905398302967e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00043031596578657627,0.7527441668789834,0.034461143193766475,10500,,3.866127438301626,6418,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,22,500,500,0.0,0.0015574291907942835,0.03946427740114195,,,0.00012684971574322834,3.8661274383016266,0.0015574291907942835,0.0016902228510264352,0.016438563118956414,4.825158266301146e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00042058504186570644,0.7885515238158405,0.034461143193766475,11000,,3.866127438301626,6419,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,23,500,500,0.0,0.0016043471265593742,0.0400543022228496,,,0.00012975632213293903,3.866127438301626,0.0016043471265593742,0.0017111594968865099,0.012871231778145283,3.074180397489689e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.00043464195914566517,0.8243701998144388,0.034461143193766475,11500,,3.866127438301626,6420,,False,False,ok
Schirrmeister2017,development,normalized_update,spdsw_l500,sw,False,2,6398,24,500,500,0.0,0.0016047837510725894,0.0400597522592513,,,0.00012803700121105142,3.866127438301626,0.0016047837510725894,0.0017713069299448657,0.015278107090296774,2.1197486060708108e-05,6.214608098422191,500.0000000000001,0.002,0.02,,0.0004419127944856882,0.8602206718642265,0.034461143193766475,12000,,3.866127438301626,6421,,False,False,ok
