dataset,subject,seed,control,method,family,L,epoch,direction_seed,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,entropy,kl_uniform,ess,beta_star,achieved_kl,active_tail_count,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,wall_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,0,3654,,,490.24539687239565,0.0,,,,,,,,,,,,0.0,0.0,0.036353131057694554,0.0,0,10000.0,7.3473173386245945,False,False,initial
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,1,3654,0.02930484965845954,0.17118659310372275,,,0.0019304382326783011,19.304382326783013,0.028305740826005173,0.03125523993042364,0.12374193828650573,3.6883761764375254,0.0005032776764106123,39.959153500409435,1.0,,,0.00031054182909429073,0.003814204130321741,0.036353131057694554,0.003814204130321741,40,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,2,3655,0.044345411498574364,0.21058350243685844,,,0.002587337664039071,25.873376640390713,0.040923288518155625,0.056642445849087446,0.28038269753833,3.687131889275185,0.0017475648387513107,39.854180942757466,1.0,,,0.00028755003586411476,0.006977837299928069,0.036353131057694554,0.006977837299928069,80,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,3,3657,0.033343617100039795,0.18260234691821406,,,0.002075681234584422,20.756812345844217,0.031865195848701844,0.03773813611263507,0.1735723522085963,3.6881310923201527,0.0007483617937830826,39.938661326048674,1.0,,,0.00027812994085252285,0.010143025312572718,0.036353131057694554,0.010143025312572718,120,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,4,3660,0.03692985863613163,0.19217143033274126,,,0.002241549839892195,22.41549839892195,0.03504788595250571,0.04257808567231137,0.17747712106767216,3.6879268343011207,0.0009526198128162861,39.92194829295774,1.0,,,0.0002726600505411625,0.013246665243059397,0.036353131057694554,0.013246665243059397,160,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,5,3664,0.03048198371067068,0.1745909038600542,,,0.001954585912968438,19.545859129684374,0.029424788565450388,0.032060765234327555,0.15153276030484275,3.6883459237524825,0.0005335303614536454,39.95652810540548,1.0,,,0.00026097078807651997,0.01630537142045796,0.036353131057694554,0.01630537142045796,200,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,6,3669,0.037764878036721225,0.1943318760181181,,,0.0023581831095011957,23.581831095011957,0.034945458020884404,0.05166589000342754,0.2054604139928105,3.687444380385687,0.0014350737282491201,39.881146007284855,1.0,,,0.0002593980170786381,0.019346329383552074,0.036353131057694554,0.019346329383552074,240,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,7,3675,0.02906888409271163,0.17049599435972573,,,0.002148469776499993,21.484697764999925,0.02648765464323709,0.04873030554127872,0.2299759782638544,3.68755351704955,0.0013259370643856905,39.887988066108164,1.0,,,0.0002751590218394995,0.022449010284617543,0.036353131057694554,0.022449010284617543,280,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,8,3682,0.04716718667991543,0.2171800789205019,,,0.002569126840386972,25.691268403869717,0.04441349684179011,0.05094321036160486,0.23282167197231113,3.6874756394474377,0.0014038146664986702,39.88327735435666,1.0,,,0.0002838089130818844,0.025521731236949563,0.036353131057694554,0.025521731236949563,320,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,9,3690,0.044438211726051925,0.21080372797000513,,,0.0025383110895954106,25.383110895954108,0.04140440325746704,0.05346395774868143,0.23119866636360442,3.687332791358766,0.0015466627551701557,39.87146088106715,1.0,,,0.0002780959475785494,0.028628772357478738,0.036353131057694554,0.028628772357478738,360,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,10,3699,0.030337493550502567,0.17417661596925854,,,0.0019894173984628775,19.89417398462877,0.028997085643298573,0.03590152609266228,0.1559083460639351,3.688200569122604,0.0006788849913319812,39.94429123037774,1.0,,,0.0002735699526965618,0.031667406437918544,0.036353131057694554,0.031667406437918544,400,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,11,3709,0.032617570230238604,0.18060335055097568,,,0.0020967489043144326,20.96748904314433,0.03114005129635259,0.03776995348520321,0.15535293117009258,3.688132114255368,0.0007473398585684148,39.938844254701806,1.0,,,0.00027030007913708687,0.03476407239213586,0.036353131057694554,0.03476407239213586,440,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,12,3720,0.028838224793377103,0.1698182110180681,,,0.0019994725347381756,19.994725347381756,0.027331869029216718,0.03771502739806171,0.20785787114679247,3.688111971477685,0.0007674826362508991,39.936204876642236,1.0,,,0.00027293385937809944,0.0377937953453511,0.036353131057694554,0.0377937953453511,480,10000.0,7.3473173386245945,False,False,fixed_beta
Schirrmeister2017,14,3654,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,13,3732,0.040779622803102517,0.20193965138897937,,,0.002534095829226525,25.34095829226525,0.037166432319137695,0.05769353670245589,0.293986357541286,3.687024055688786,0.0018553984251499702,39.84338230035261,1.0,,,0.00027445005252957344,0.040836527245119214,0.036353131057694554,0.040836527245119214,520,10000.0,7.3473173386245945,False,False,fixed_beta
