dataset,control,method,family,L,subject,seed,lew_initial,lew_100,lew_250,lew_500,lew_reduction_pct_100,lew_reduction_pct_250,lew_reduction_pct_500,relative_lew_auc,diverged,nan_count,optimization_seconds,evaluation_seconds,aggregation_ms_per_epoch,median_entropy,median_ess,median_achieved_kl,median_active_tail_count,paired_auc_diff_vs_spdsw_l40,paired_lew500_diff_vs_spdsw_l40,spdsw_l500_target_lew,epoch_reach_spdsw_l500_final,wall_reach_spdsw_l500_final
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,1,3654,99.47222961282488,99.0404424691816,95.7845633094697,90.34091028173108,0.4340780792025263,3.7072319759079013,9.179767425175415,0.9604982541811685,True,0,0.8413743707351387,0.1901474350597709,0.1683334885164604,3.6888794541139367,39.99999999999999,,,0.0,0.0,82.11927937880263,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,7,3654,136.03759893329186,127.37766038074788,118.31774529658712,108.91423429894058,6.3658419587297415,13.025703023025233,19.93813831399041,0.8797169874667887,False,0,1.4374309901613742,0.5544806546531618,0.1864698803983118,3.6888794541139367,39.99999999999999,,,0.0,0.0,104.87619768667696,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,14,3654,490.2453968723957,417.794717676969,349.30743010165213,285.6687512407869,14.778451701461796,28.748452850323822,41.729437326029064,0.738507137812153,False,0,1.4643217558041215,0.7109197352547199,0.1889397464692084,3.6888794541139367,39.99999999999999,,,0.0,0.0,230.7258175874859,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,1,1788,99.47222961282488,98.89159108936532,95.56666078475368,90.40065270187556,0.5837192206503975,3.9262906273166056,9.119708029324928,0.9603594748188203,True,0,0.868479622527957,0.1904896425548941,0.17320151440794357,3.6888794541139367,39.99999999999999,,,0.0,0.0,82.13687550916156,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,7,1788,136.03759893329186,127.5745901634864,118.32038689952608,109.01831855480305,6.221080668996094,13.023761204763462,19.861626925463554,0.8801972953249652,False,0,1.4524950564373285,0.5517787577118725,0.18488754145796182,3.6888794541139367,39.99999999999999,,,0.0,0.0,104.90458071490929,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,14,1788,490.2453968723957,417.1161952944638,348.723874437264,284.2120024166087,14.916856342654542,28.867486229955947,42.02658419032841,0.7361847221002529,False,0,1.4516039139125496,0.7072930980939418,0.18620046321297762,3.6888794541139367,39.99999999999999,,,0.0,0.0,230.70972017416872,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,1,6398,99.47222961282488,98.73620630335546,95.21360963441796,90.26394446863374,0.7399284326230904,4.28121496319396,9.257141596234936,0.958368227080211,True,0,0.8415721254423261,0.2386564335320145,0.17328244308004762,3.6888794541139367,39.99999999999999,,,0.0,0.0,82.08856798448308,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,7,6398,136.03759893329186,127.59586489455232,118.34890836942998,108.88190290529356,6.205441807951252,13.002795331999211,19.961904826998982,0.8798758840251679,False,0,1.4190014784689993,0.5558304046280682,0.1727740652858706,3.6888794541139367,39.99999999999999,,,0.0,0.0,104.8387301541832,,
Schirrmeister2017,common_lr10000,spdsw_l40,sw,40,14,6398,490.2453968723957,419.3857410123321,348.17522194221533,283.158135725466,14.453915592502218,28.97940007933605,42.241551367555566,0.7362193890359056,False,0,1.4569118553772569,0.707043219357729,0.1859645596704858,3.6888794541139367,39.99999999999999,,,0.0,0.0,229.54564840051103,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,1,3654,99.47222961282488,188.23289872200127,1583.5240754945962,151756.16960637656,-89.23160710749018,-1491.925788391531,-152461.3431980525,181.0217789230103,True,0,1.6970863179303706,0.2021836352068931,1.7393485950305538,3.588879454111648,31.429307905146597,0.10000000000228759,,180.0612806688291,151665.82869609483,82.11927937880263,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,7,3654,136.03759893329186,128.22293147515666,119.8225841239024,110.80760787950103,5.744490875619796,11.919509706533958,18.546336639007237,0.889354417995702,False,0,2.3162356370594352,0.5533635548781604,1.7697145198471347,3.588879454113207,31.676829964982943,0.1000000000007294,,0.009637430528913304,1.89337358056045,104.87619768667696,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,14,3654,490.2453968723957,454.76408516471287,408.7490024635625,345.67839377208975,7.237459430326512,16.623591966136427,29.488701785390717,0.8389626814185799,False,0,2.3350425022654235,0.6774126621894538,1.782599706668357,3.588879454111694,31.382745011336695,0.1000000000022421,,0.10045554360642683,60.00964253130286,230.7258175874859,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,1,1788,99.47222961282488,165.62766500198003,1583.406304904689,168918.2548992527,-66.50643666745134,-1491.80739294552,-169714.48546667965,187.9660533542103,True,0,1.6682367494795471,0.1968255341053009,1.725868557579766,3.5888794541136964,31.384015872528117,0.10000000000023995,,187.00569387939146,168827.85424655082,82.13687550916156,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,7,1788,136.03759893329186,128.42480343484544,119.7161957051163,110.86550212703892,5.596096636621372,11.997714864240589,18.503779104919712,0.889465077815483,False,0,2.321046947967261,0.548761724261567,1.771570357494006,3.5888794541150966,31.661954350827955,0.0999999999988399,,0.00926778249051785,1.8471835722358776,104.90458071490929,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,14,1788,490.2453968723957,451.2538919681545,401.2259753085462,341.22138892761166,7.953466805194738,18.15813511595705,30.397839305684087,0.8295771691092511,False,0,2.3445150679908693,0.6677810770925134,1.7832344812340528,3.5888794541157005,31.46917174578062,0.09999999999823586,,0.09339244700899818,57.00938651100296,230.70972017416872,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,1,6398,99.47222961282488,178.907119282205,1812.8275492681732,209017.42762169492,-79.85634782548259,-1722.4458789395094,-210026.41260304724,214.7987641589575,True,0,1.692006214056164,0.2007697976659983,1.7563301352783556,3.5888794541165163,31.338288918136506,0.0999999999974202,,213.8403959318773,208927.1636772263,82.08856798448308,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,7,6398,136.03759893329186,128.429435417532,119.83780408578932,110.65774032447412,5.59269170833472,11.908321651168192,18.656502913773966,0.8893475976974036,False,0,2.2781409956514835,0.5506949056871235,1.751827355474181,3.5888794541125106,31.673100531362998,0.10000000000142514,,0.009471713672235649,1.7758374191805615,104.8387301541832,,
Schirrmeister2017,common_lr10000,evar_k0p1,evar,40,14,6398,490.2453968723957,448.5384782924551,399.5266931244747,341.3194836636035,8.507355468509646,18.50475380833282,30.377829992671128,0.8272162931547561,False,0,2.314739742083475,0.6684483655262738,1.7601587814278408,3.588879454112276,31.49677156226327,0.10000000000165976,,0.09099690411885053,58.16134793813745,229.54564840051103,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,1,3654,99.47222961282488,99.099285448554,95.8481090494994,90.35703433357868,0.3749228962922462,3.6433490808757556,9.163557823852155,0.9609985709580469,True,0,0.9413975630886852,0.1895589781925082,0.24449635297054842,3.688878947297448,39.999959424039545,,,0.0005003167768783401,0.016124051847597798,82.11927937880263,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,7,3654,136.03759893329186,127.36422462200576,118.29973024639628,108.90218087708809,6.375718462613575,13.038945722346671,19.946998674616456,0.8796163482783895,False,0,1.5347132440656424,0.5532213516999036,0.26131891133258556,3.688878704271818,39.99993997504518,,,-0.00010063918839919861,-0.012053421852499469,104.87619768667696,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,14,3654,490.2453968723957,417.3835511142776,348.93195830094515,284.9604073788652,14.862321242168244,28.825041392123982,41.87392493701749,0.7376595800899103,False,0,1.5533984759822488,0.7157791745848954,0.2690224517136326,3.68864476433006,39.98095759954793,,,-0.0008475577222427644,-0.7083438619216622,230.7258175874859,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,1,1788,99.47222961282488,98.95395328476675,95.62936027668908,90.42479220625262,0.5210261497861312,3.8632584703221866,9.0954404478391,0.9608719772725504,True,0,0.9158382965251805,0.188619488151744,0.24067566916341543,3.688878980525839,39.99996209436061,,,0.0005125024537300238,0.024139504377060916,82.13687550916156,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,7,1788,136.03759893329186,127.56329323072038,118.30378612700852,109.00484649694154,6.229384941384471,13.035964281447947,19.87153011249945,0.880097893940053,False,0,1.5434451082255691,0.5591333883348852,0.2638547243549912,3.6888787466084967,39.99994336801038,,,-9.940138491215667e-05,-0.01347205786150596,104.90458071490929,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,14,1788,490.2453968723957,416.23870795288826,347.9482270773008,283.34059784766737,15.095845752279525,29.025702373322417,42.20433283916848,0.734717293934374,False,0,1.5529853969346732,0.7026379362214357,0.2607884150929256,3.6886349601887454,39.98016735558208,,,-0.001467428165878859,-0.8714045689413297,230.70972017416872,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,1,6398,99.47222961282488,98.80484534551525,95.29469028652888,90.32406474991184,0.670925211898119,4.199704120995587,9.196702334430803,0.9590114567250715,True,0,0.9511670186184348,0.1904981175903231,0.3108984334393826,3.688878940110751,39.99995884958095,,,0.0006432296448605213,0.06012028127810254,82.08856798448308,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,7,6398,136.03759893329186,127.58301475875244,118.33005959451631,108.86622003560564,6.2148878257438644,13.016650894771166,19.97343316167329,0.8797598077201741,False,0,1.4969721506349742,0.552226344589144,0.2476032888516292,3.6888786777476756,39.999937812192755,,,-0.00011607630499377297,-0.015682869687921652,104.8387301541832,,
Schirrmeister2017,common_lr10000,ebsw_exp_default_b1,ebsw_exp,40,14,6398,490.2453968723957,418.1115221962543,347.26169387824393,282.5926825541245,14.713830081084241,29.165741056691353,42.356892210110935,0.7346428395867237,False,0,1.5389521170873195,0.7000425453297794,0.2614839142187926,3.688632625771295,39.97993405527095,,,-0.001576549449181841,-0.5654531713415167,229.54564840051103,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,1,3654,99.47222961282488,8087922.482501392,1143956988811505.8,3.335162801157963e+29,-8130734.619855171,-1150026488060057.2,-3.352858193828967e+29,9.032612437981014e+25,True,0,0.9486095607280732,0.2035868386738002,0.3234924129209916,2.079441541679836,8.0,,8.0,9.032612437981014e+25,3.335162801157963e+29,82.11927937880263,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,7,3654,136.03759893329186,149.06392712482022,186.8991244398374,479.94348938704354,-9.575535215022448,-37.38784417349669,-252.80208791570283,1.6459340476760236,True,0,1.5509600315708667,0.5544134983792901,0.34367093769828416,2.079441541679836,8.0,,8.0,0.7662170602092349,371.02925508810296,104.87619768667696,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,14,3654,490.2453968723957,849.3928648456188,1876.407953755819,10038.419531802849,-73.2587129352903,-282.74871436359916,-1947.6315730539568,5.880776363826889,True,0,1.5634760248940438,0.6886763470247388,0.3560178894549102,2.079441541679836,8.0,,8.0,5.142269226014736,9752.750780562063,230.7258175874859,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,1,1788,99.47222961282488,7933945.671134147,2463110003663582.0,5.712294408406076e+29,-7975940.852824343,-2476178540735067.5,-5.742602162070764e+29,1.5624966679083653e+26,True,0,0.942768355133012,0.19950274634175,0.32018862105901,2.079441541679836,8.0,,8.0,1.5624966679083653e+26,5.712294408406076e+29,82.13687550916156,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,7,1788,136.03759893329186,149.69277301108775,192.43807195104696,521.7016062988421,-10.037794098741713,-41.45947404247553,-283.49809934139347,1.7166747570197445,True,0,1.5429914377164096,0.5552344494499266,0.34122419962654515,2.079441541679836,8.0,,8.0,0.8364774616947793,412.68328774403903,104.90458071490929,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,14,1788,490.2453968723957,845.1852504855013,1949.766770668773,10486.686855733948,-72.40044595574076,-297.71240752236395,-2039.068907660441,6.148241194629857,True,0,1.5669554444029927,0.7062830415088683,0.3616142012178384,2.079441541679836,8.0,,8.0,5.412056472529604,10202.474853317339,230.70972017416872,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,1,6398,99.47222961282488,6729934.57744882,2204055716031600.5,5.240106766856286e+29,-6765541.630476869,-2215749787262568.8,-5.2679092318050176e+29,1.4146946994680786e+26,True,0,0.9189842958003284,0.202632054220885,0.315422986168365,2.079441541679836,8.0,,8.0,1.4146946994680786e+26,5.240106766856286e+29,82.08856798448308,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,7,6398,136.03759893329186,149.22762532189546,190.2538396992313,496.4070855509197,-9.695868268794962,-39.8538648072767,-264.9043275119407,1.682393680060572,True,0,1.5370181072503328,0.5525873214937747,0.3400077610276152,2.079441541679836,8.0,,8.0,0.8025177960354042,387.52518264562616,104.8387301541832,,
Schirrmeister2017,common_lr10000,cvar_a0p2,cvar,40,14,6398,490.2453968723957,845.6032658099238,1993.820969364005,10672.528586673996,-72.485712503288,-306.69855996281177,-2076.976806872888,6.2836763386405,True,0,1.5655117481946943,0.6770881284028292,0.3565512867643934,2.079441541679836,8.0,,8.0,5.5474569496045945,10389.37045094853,229.54564840051103,,
Schirrmeister2017,common_lr10000,evar_k0p5,evar,40,1,3654,99.47222961282488,4602743.833193626,1.1013265977471046e+16,1.9852321652477096e+31,-4627064.637918399,-1.1071699126819426e+16,-1.9957652230927327e+31,5.47631890099663e+27,True,0,1.7908254358917477,0.2007785022724419,1.8810245292260723,3.1888794541149035,13.329908932399334,0.49999999999903233,,5.47631890099663e+27,1.9852321652477096e+31,82.11927937880263,,
Schirrmeister2017,common_lr10000,evar_k0p5,evar,40,7,3654,136.03759893329186,147.99715172224825,209.9037083849772,1142.5756181384104,-8.791358332354086,-54.29830431504949,-739.8969307733004,2.360327449679415,True,0,2.4311947610694915,0.5599828367121518,1.9481231062672517,3.1888794541138736,13.59992209571391,0.5000000000000622,,1.4806104622126262,1033.6613838394699,104.87619768667696,,
