dataset,phase,control,method,sampling,aggregation,subject,seed,epoch,epochs,N_proj,sigma,d,m,training_power_loss,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_effective_N,spectral_max_weight,spectral_top5_weight,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,initial_source_hash,target_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_epoch_ms,one_time_bank_sampling_ms,one_time_target_projection_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_direct_projection_count,cumulative_direction_draw_count,learning_rate,eta_norm,nan,diverged,status
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,0,500,500,0.5,22,253,0.01868503831798254,0.13669322703770856,10.270850778196136,1.0,0.0,0.0,,,,,,,,,,,,,,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.487928150221705,0,0,3000.0,,False,False,initial
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,1,500,500,0.5,22,253,0.01868503831798254,0.13669322703770856,,,,,0.001755010391787227,5.265031175361681,0.011082502765155301,0.014706522693556578,0.10972143812510751,0.00011122269639232416,6.0897145670217245,389.69177315660573,0.008699596162186296,0.03389893912284281,6398.0,c9b65470b55b0fb522536280a30a66f498dee00648101f8bbaa20f605d8b4838,three_row_sha256,f3218b44949c9715d43db95ae91579be05308f0d63e503ae315bc2f96db2f587,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.24730409495532513,0.23310701362788677,0.24047610349953175,0.5926359444856644,0.15178811736404896,0.9661309886723757,0.06314809434115887,2.4945903569459915,0.0,0.0,2.4945903569459915,12.487928150221705,500,500,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,2,500,500,0.5,22,253,0.013905168688269643,0.11792017930901243,,,,,0.0015287023462813036,4.586107038843911,0.008040553493976312,0.011497945315048068,0.08989905413644204,0.00015524853965245795,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6399.0,4c59c11f613225d31f7f98b61959e7575c5511f9a749fff71a191e3208a8cae1,three_row_sha256,baca48061511d214be88313069117d388b3301c14a1d78b3fda776e410077a7f,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.20862184464931488,0.22059911862015724,0.2227539662271738,0.5429270677268505,0.1334871631115675,0.5560410209000111,0.05799718201160431,1.9424273632466793,0.0,0.0,4.437017720192671,12.487928150221705,1000,1000,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,3,500,500,0.5,22,253,0.009609711974375174,0.09802913839453642,,,,,0.00124402624502236,3.7320787350670797,0.005869678251668761,0.007217494793395567,0.0643661021176116,0.00010790102271653279,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6401.0,87d6859fa43dbc057c7206d96a4af671689812819a7e9b4870a4260850be388e,three_row_sha256,1d3e3b5367e45473e2d5c3ce88436313d9d3b7aa871c5456b40c3cd949201d80,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.1918200869113207,0.22013485431671143,0.2171339001506567,0.519525958225131,0.1285120379179716,0.509834848344326,0.05349796265363693,1.8404596485197544,0.0,0.0,6.277477368712425,12.487928150221705,1500,1500,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,4,500,500,0.5,22,253,0.006191385277077539,0.07868535617939044,,,,,0.0009638379529106093,2.891513858731828,0.0038302801651143616,0.004527121551754117,0.03340338520419753,0.00015698909763298596,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6404.0,25e4bdd77bc6f0e59a3b5e133be99511971c9ed954f20e34384eb96524116bd9,three_row_sha256,5ced0f2e20553374504b32cd85e3b78181cd8af1f804cd8f87ba2c15734be989,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.18911389634013176,0.21974113769829273,0.2156030386686325,0.5129501223564148,0.1267658080905676,0.5040890537202358,0.05283788777887821,1.8211009446531534,0.0,0.0,8.098578313365579,12.487928150221705,2000,2000,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,5,500,500,0.5,22,253,0.005611452653101397,0.07490962990898699,,,,,0.000930982457761155,2.792947373283465,0.0034131265661776294,0.004262227120692219,0.041731463206171965,9.604887166956532e-05,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6408.0,83856b747164a8dd88eeaffee92426f6aa5d3532691bd1b4a78641b2c71350bf,three_row_sha256,f59fd8f59468c5d09cbedc3638b50847f6352c160828a03bab6dc50baed0a389,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.19461708143353462,0.21948711946606636,0.21538697183132172,0.509296078234911,0.1247781328856945,0.4977388307452202,0.05471496842801571,1.816019183024764,0.0,0.0,9.914597496390343,12.487928150221705,2500,2500,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,6,500,500,0.5,22,253,0.004299076018296747,0.06556733957006908,,,,,0.0008204736805183875,2.4614210415551625,0.0027101402904558375,0.003082266106041549,0.015049476089667613,9.66058175798346e-05,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6413.0,47e2c18e24dc57072a8f0abfa7530ba5db6404455691bacc23a60497d1cce59c,three_row_sha256,d0b5a9bef9cfdb905446883a4661e6a3708fe40fe7ec5142e96f5bfb5fea2a35,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.20078197121620178,0.2198840957134962,0.21715904586017132,0.5195669364184141,0.12943707406520844,0.5040650721639395,0.0531619880348444,1.8440561834722757,0.0,0.0,11.758653679862618,12.487928150221705,3000,3000,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,7,500,500,0.5,22,253,0.003296181272539147,0.05741237908795582,,,,,0.0007198377767613489,2.159513330284047,0.0020332074568365087,0.002468422388983404,0.023899183205389973,9.93902704903151e-05,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6419.0,5868f6515297be1334f553f9df365ab632d5ef8edf639fb4a7317aedf2fb04dc,three_row_sha256,07861f4e978a5fd07b682a456dc8ba648a8dc53afca535a899c86d839e5ac42e,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.185525044798851,0.22031902335584164,0.22333604283630848,0.5111820064485073,0.12793205678462982,0.4980920348316431,0.05295686423778534,1.8193430732935667,0.0,0.0,13.577996753156185,12.487928150221705,3500,3500,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,8,500,500,0.5,22,253,0.002518542094315796,0.050185078403005366,,,,,0.0006209092048073063,1.862727614421919,0.0015837311422695751,0.0018089495737368534,0.013655518169455278,0.00010698195857339332,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6426.0,ab892f114bac21ab0e3c01a4b00e88116c16f5bb1d8ebcdb4502f1ef3d2251f9,three_row_sha256,fd7ca208185468ac7f6b1b7a7feefb9727e6f46bfe918acbd385938c94269c9c,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.18544401973485947,0.21996395662426949,0.21588196977972984,0.5102120339870453,0.13123801909387112,0.4908780101686716,0.05166884511709213,1.805286854505539,0.0,0.0,15.383283607661724,12.487928150221705,4000,4000,3000.0,,False,False,ok
BNCI2014_001,bnci_factorial,raw_sgd_lr3000,resampled_spectral_N500_s0p5,resampled,spectral,8,6398,9,500,500,0.5,22,253,0.0018745089852010913,0.04329560006745595,,,,,0.0005207095767910236,1.5621287303730709,0.001245410425459905,0.0011994691197500917,0.007612116472429603,0.00011095202044075787,6.0897145670217245,389.6917731566058,0.008699596162186296,0.03389893912284281,6434.0,5fe6a64c4486fd7e681b8b1ddd6ef9591e6a2da3d152d762c40cbac10dffe005,three_row_sha256,1d1e2966894d9a155d5d17337607ed63bbc718b7a6cb2501da95109e276f5c3d,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.18470711074769497,0.22875680588185787,0.21609198302030563,0.593333039432764,0.12981891632080078,0.5276179872453213,0.054726144298911095,1.9350519869476557,0.0,0.0,17.31833559460938,12.487928150221705,4500,4500,3000.0,,False,False,ok
