dataset,phase,control,method,subject,seed,epoch,direction_index,h,rank_descending,assigned_weight,rank_transition,bank_hash
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,0,0.0011659133966817402,11,0.030321092554637885,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,1,0.0004605346621594563,24,0.01975369236901503,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,2,0.0002402398383014994,33,0.014157334918063091,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,3,0.0004979731731600516,22,0.021048738358259544,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,4,0.0009525068519165758,18,0.023869137451099587,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,5,0.00011337808742457273,36,0.012024554573126844,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,6,0.00043108584777946723,25,0.01912457963820091,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,7,0.0001644500068034923,35,0.01278031248996142,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,8,0.002048498152975592,5,0.040494202988273775,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,9,4.790525954117731e-05,40,0.006947547944716359,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,10,0.001515400183397645,8,0.03438769299233069,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,3,6398,1,11,0.0012044206434101232,10,0.03153900956715927,,346310c81af8a1637413a81c7ade937200c1c5f9bdeacce3d835fc535a2a280c
