dataset,phase,control,method,family,hierarchical,subject,seed,epoch,k,L,sigma,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top10_weight,gram_condition,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,bank_seed,mix_seed,nan,diverged,status
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,0,40,40,0.5,,,71.12992527977076,0.0,,,,,,,,,,,,,0.0,0.035723873879760504,0,,3.866127438301626,6398,,False,False,initial
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,1,40,40,0.5,0.0018862391192750827,0.04343085446171976,,,0.0006592748046752723,3.866127438301626,0.0011272268790057797,0.0015777217100741293,0.007853362651701546,7.977390762471697e-05,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.0005183499306440353,0.007067186990752816,0.035723873879760504,40,,3.866127438301626,6398,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,2,40,40,0.5,0.003042685414570587,0.05516054218887435,,,0.0008368219850334697,3.866127438301626,0.001754768051787757,0.0026167000096280826,0.011591455880552805,0.0001163748179349618,3.5653840079794468,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.0005010198801755905,0.013736183056607842,0.035723873879760504,80,,3.866127438301626,6399,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,3,40,40,0.5,0.0016881446570908272,0.04108703757988433,,,0.0006017656817699754,3.8661274383016266,0.0010833043277769312,0.001179599214400398,0.00631860948378294,3.4587117793252094e-05,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.00047583598643541336,0.020361782982945442,0.035723873879760504,120,,3.866127438301626,6400,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,4,40,40,0.5,0.0018296157015537918,0.04277400731231283,,,0.0006082946774847387,3.866127438301626,0.0012514398620609292,0.0011168724907437157,0.004911043542440484,2.4555685650615295e-05,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.00046963896602392197,0.02699955808930099,0.035723873879760504,160,,3.866127438301626,6401,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,5,40,40,0.5,0.0022896397488934234,0.04785018023888127,,,0.0006992562690204028,3.8661274383016266,0.0014361602293197486,0.0016884191693505573,0.008459958525042069,8.316268253572493e-05,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.00047336588613688946,0.03379977913573384,0.035723873879760504,200,,3.866127438301626,6402,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,6,40,40,0.5,0.0019905406841643483,0.044615475837027095,,,0.0006239257700737879,3.8661274383016258,0.0013425958330926758,0.0013088055973783477,0.0044191693378972455,0.00010073036569406649,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.0004753849934786558,0.040463272016495466,0.035723873879760504,240,,3.866127438301626,6403,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,7,40,40,0.5,0.0027908686944426095,0.05282867303314186,,,0.0008031890828685964,3.866127438301626,0.001661154517094865,0.0023760720586467497,0.014311963718455917,6.399364972815804e-05,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.0004640510305762291,0.04708024812862277,0.035723873879760504,280,,3.866127438301626,6404,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,8,40,40,0.5,0.002161360306449096,0.046490432418392236,,,0.000678750005181354,3.8661274383016266,0.0013186833016897307,0.0017196251329441021,0.00628477100308651,5.630838410183652e-05,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.00046807597391307354,0.053852817276492715,0.035723873879760504,320,,3.866127438301626,6405,,False,False,ok
Schirrmeister2017,development,normalized_update,direct_lns_l40_s0p5,lognormal_spectral,False,3,6398,9,40,40,0.5,0.0020934815829066404,0.04575457991181473,,,0.0006850646171622726,3.866127438301626,0.0012807082663126752,0.0016135047999081354,0.00854619486830046,0.00011022122301030765,3.5653840079794463,31.36493250799425,0.07214998621588009,0.4307402926818966,,0.0004618100356310606,0.06063942424952984,0.035723873879760504,360,,3.866127438301626,6406,,False,False,ok
