dataset,method,sampling,aggregation,update,subject,seed,epoch,epochs,N_proj,sigma,d,m,objective_power,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_effective_N,spectral_entropy,spectral_max_weight,spectral_top5_mass,spectral_top10_mass,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,initial_source_hash,target_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_epoch_ms,one_time_bank_sampling_ms,one_time_target_projection_ms,evaluation_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_direct_projection_count,cumulative_direction_draw_count,learning_rate,eta_norm,eta_root,nan,diverged,status
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,0,500,500,1.0,22,253,0.011851565202279476,0.1088648942601768,7.00240537723237,1.0,0.0,0.0,,0.0,0.0045735860696544456,0.005801917333588886,0.04948639845906723,5.848081696263883e-05,188.24073761048203,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.48506090603769,32.47642400674522,14.675328973680735,114.96148491278291,14.675328973680735,0,500,3000.0,,,False,False,initial
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,1,500,500,1.0,22,253,0.011851565202279476,0.1088648942601768,6.627991398616626,0.9465306621874371,5.346933781256291,5.346933781256291,0.001901073602002456,5.703220806007368,0.0045735860696544456,0.005801917333588886,0.04948639845906723,5.848081696263883e-05,188.24073761048203,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.2689850516617298,0.0,0.648475019261241,0.14673802070319653,0.6448158528655767,0.1016159076243639,1.810629852116108,82.48506090603769,32.47642400674522,12.274252017959952,116.77211476489902,26.949580991640687,500,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,2,500,500,1.0,22,253,0.005106278691991928,0.07145823040064683,6.458995799017986,0.9223967267046226,7.760327329537747,7.760327329537747,0.0010098396329494036,3.029518898848211,0.0023428309867234943,0.002351323191271134,0.012880678543091599,8.637336966328826e-05,188.24073761048203,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.23689493536949158,0.0,0.5660110618919134,0.1331090461462736,0.5335710011422634,0.05817599594593048,1.5277620404958725,82.48506090603769,32.47642400674522,13.580928789451718,118.29987680539489,40.530509781092405,1000,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,3,500,500,1.0,22,253,0.003072489713290574,0.05543004341772225,6.354616185933434,0.9074904755721286,9.250952442787144,9.250952442787144,0.0006877719693183363,2.0633159079550087,0.0015784672004534924,0.0013411771344476009,0.006532303153460447,5.851300035447005e-05,188.24073761048203,5.716247880429665,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.2333980519324541,0.0,0.557650113478303,0.13178493827581406,0.5287870299071074,0.05758507177233696,1.5092052053660154,82.48506090603769,32.47642400674522,11.437879875302315,119.8090820107609,51.96838965639472,1500,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,4,500,500,1.0,22,253,0.0021396053206270416,0.04625586795885514,6.284983808533263,0.8975464101190525,10.245358988094758,10.245358988094758,0.0005372938839716204,1.611881651914861,0.001181212847081913,0.000876790318023155,0.004425701941120188,6.306737973261444e-05,188.24073761048203,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.2632529940456152,0.0,0.9523469489067793,0.23772218264639378,0.6235120818018913,0.10213186033070087,2.1789660677313805,82.48506090603769,32.47642400674522,10.90113096870482,121.98804807849228,62.86952062509954,2000,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,5,500,500,1.0,22,253,0.0016195350463820645,0.040243447247745374,6.229928781744204,0.8896841079781245,11.031589202187549,11.031589202187549,0.0004583157344374674,1.374947203312402,0.0009345214251892844,0.0006260605164887637,0.003796394031923298,7.257485730866079e-05,188.24073761048203,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.2563241869211197,0.0,0.6459429860115051,0.1414709258824587,0.5951060447841883,0.06659678183495998,1.7054409254342318,82.48506090603769,32.47642400674522,13.932293048128486,123.69348900392652,76.80181367322803,2500,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,6,500,500,1.0,22,253,0.0012567836422703838,0.03545114444232208,6.1896188965889865,0.8839275310615294,11.607246893847059,11.607246893847059,0.00039498061837500714,1.1849418551250215,0.0007719038420136296,0.0004622424439096876,0.002359291734070412,6.628003507632025e-05,188.24073761048206,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.2666420768946409,0.0,0.646411906927824,0.14488305896520615,0.6058439612388611,0.06911996752023697,1.7329009715467691,82.48506090603769,32.47642400674522,13.962393859401345,125.42638997547328,90.76420753262937,3000,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,7,500,500,1.0,22,253,0.0010160599807479266,0.03187569576884443,6.156493115472396,0.8791969021801602,12.080309781983976,12.080309781983976,0.0003470288795596621,1.0410866386789865,0.0006484333505880448,0.0003534318560133847,0.0018732409747611932,6.946132962043295e-05,188.240737610482,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.25276397354900837,0.0,0.6550708785653114,0.143138924613595,0.5844500847160816,0.06457511335611343,1.6999989748001099,82.48506090603769,32.47642400674522,12.506203958764672,127.1263889502734,103.27041149139404,3500,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,8,500,500,1.0,22,253,0.0008526252193507323,0.02919974690559376,6.130437793030644,0.8754759918589058,12.452400814109426,12.452400814109426,0.0003110471389032595,0.9331414167097787,0.0005620244076510051,0.00028250782556156115,0.0014029470868793053,6.183490873063851e-05,188.24073761048203,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.2826221752911806,0.0,1.0425909422338009,0.2504750154912472,0.7249258924275637,0.0938840676099062,2.3944980930536985,82.48506090603769,32.47642400674522,12.248587096109986,129.5208870433271,115.51899858750403,4000,500,3000.0,,,False,False,ok
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,9,500,500,1.0,22,253,0.0007107489431559446,0.026659875152669876,6.107788632169747,0.8722415089004443,12.775849109955578,12.775849109955578,0.0002848559914472784,0.8545679743418354,0.00048356716674980636,0.00022156357515879554,0.0012819704296101327,5.5275127454766415e-05,188.24073761048203,5.716247880429664,0.03017952124818757,0.09236224807369398,0.1459989447547685,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,6abae0742af1311ecef7f5ffe20f4cc64d1cbc17b946d7a5025c0544e64135f5,944f93c6fa033d604d9e90219484c40564bfebf4e3306a041f5ec522a76c0b9b,0f2cf9a67445117338a1c28f1312c232b1cbb8285fc218b4057ed38b092a75be,0.0,0.27593690901994705,0.0,1.0213630739599466,0.24734390899538994,0.6742018740624189,0.11126394383609295,2.3301097098737955,82.48506090603769,32.47642400674522,13.30038602463901,131.8509967532009,128.81938461214304,4500,500,3000.0,,,False,False,ok
