dataset,method,sampling,aggregation,update,subject,seed,epoch,raw_gradient_norm,applied_update_norm,uniform_spectral_cosine,paired_uniform_gradient_norm,paired_spectral_gradient_norm,bank_seed,bank_hash,spectral_effective_N,spectral_entropy,spectral_max_weight,spectral_top5_mass,spectral_top10_mass,diagnostic_ms
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,0,0.004742233099863497,2.793683898093503,0.8667285676003815,0.004742233099863497,0.009064497447924291,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,2.1030581556260586
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,1,0.004565719363578654,2.6896983764063713,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,2,0.0043624763936364426,2.569966469397287,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,3,0.0041331069114111515,2.43484324459729,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,4,0.003882044286575245,2.286940432220279,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,5,0.0036187177300267778,2.131812848763651,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,6,0.0033570875957793897,1.9776846399828534,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,7,0.0031094769885072556,1.8318154361781676,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,8,0.0028841511082234824,1.6990743265961354,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,9,0.0026844131641279526,1.5814072557231231,,,,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,,,,,,
