method,calibration,update,subject,seed,epoch,beta_t,target_rho,ess_over_N,response_ratio,cosine_full_stop,cosine_full_vs_sw,cosine_stop_vs_sw,full_gradient_norm,stop_gradient_norm,sw_gradient_norm,bank_seed,bank_hash,diagnostic_ms
ebsw_full_b1,b1,normalized,8,1788,0,1.0,,0.9998269204383631,0.022647334852364923,0.9999043225073209,0.9996191687039456,0.9999052320715387,0.004788112003264317,0.004704206350748623,0.0046612742745148475,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,71.61321700550616
ebsw_full_b1,b1,normalized,8,1788,25,1.0,,0.9999999804094397,0.00017435019210797033,0.9999999870881404,0.9999999483528941,0.9999999870883065,0.0027408149292181337,0.0027406296066360214,0.002740536045964152,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,43.60716789960861
ebsw_full_b1,b1,normalized,8,1788,50,1.0,,0.9999999826575773,0.0001735477314982285,0.9999999868929735,0.9999999475750903,0.9999999868945713,0.0027319322500642803,0.0027317615832800975,0.0027316748751722757,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,54.2666029650718
ebsw_full_b1,b1,normalized,8,1788,100,1.0,,0.9999999869921343,0.00014218283134104345,0.9999999912958834,0.999999965184104,0.9999999912961685,0.0027339667171865254,0.002733821881324477,0.002733747941341485,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,59.346233028918505
ebsw_full_b1,b1,normalized,8,1788,200,1.0,,0.9999999883849778,0.00012824993843418465,0.999999992872563,0.9999999714903137,0.9999999928725936,0.0027321481346993973,0.002732020210039736,0.002731956568299436,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,56.86462810263038
ebsw_full_b1,b1,normalized,8,1788,300,1.0,,0.9999999888895816,0.00012963040429900488,0.9999999927185853,0.9999999708745686,0.9999999927186991,0.0027344714022881373,0.002734341974505642,0.002734276739136022,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,40.268699172884226
ebsw_full_b1,b1,normalized,8,1788,400,1.0,,0.9999999907620131,0.00011684071784512523,0.9999999940384826,0.9999999761542879,0.9999999940386614,0.0027420632944197883,0.0027419493063771364,0.0027418919703708342,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,55.72481919080019
ebsw_full_b1,b1,normalized,8,1788,500,1.0,,0.9999999908151354,0.00011860261190885657,0.9999999938794152,0.9999999755182256,0.9999999938796972,0.0027302988674990747,0.00273018223765643,0.0027301232541804997,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,54.44461014121771
