method,calibration,update,subject,seed,epoch,beta_t,target_rho,ess_over_N,response_ratio,cosine_full_stop,cosine_full_vs_sw,cosine_stop_vs_sw,full_gradient_norm,stop_gradient_norm,sw_gradient_norm,bank_seed,bank_hash,diagnostic_ms
ebsw_full_bscale,bscale,normalized,3,1788,0,122.7769233819667,,0.0047918468249243135,1.2163498716913443,0.9828229612933297,0.22836963763145746,0.3240292710526843,0.0930439960819623,0.04258129483353164,0.004563603775296692,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,63.70607204735279
ebsw_full_bscale,bscale,normalized,3,1788,25,122.7769233819667,,0.9757143944106708,0.26128568484718157,0.9907799957591592,0.9585429820986205,0.988250308962485,0.005428058636302752,0.004470492121846325,0.004007552669197081,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,56.7576140165329
ebsw_full_bscale,bscale,normalized,3,1788,50,122.7769233819667,,0.9996560658021362,0.022391768833313806,0.999797971482041,0.9991887848734855,0.9997963614044383,0.0027474494114896352,0.0027211472018952355,0.002707914298556273,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,58.41207690536976
ebsw_full_bscale,bscale,normalized,3,1788,100,122.7769233819667,,0.9997426608915999,0.021638340079905484,0.9998011433401384,0.9992091551055895,0.9998033672884293,0.0027293086139966146,0.002707109799152931,0.002696301208436062,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,44.51446980237961
ebsw_full_bscale,bscale,normalized,3,1788,200,122.7769233819667,,0.9998268573789962,0.015313973438163406,0.9998999544604206,0.9995992430230007,0.9998996528668163,0.002731422441993514,0.0027157573165317813,0.0027081248255834364,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,53.139896830543876
ebsw_full_bscale,bscale,normalized,3,1788,300,122.7769233819667,,0.9998228582397054,0.016287206351115288,0.9998859678014316,0.999544947270688,0.9998864843166871,0.002735777950860879,0.0027194965250733,0.0027116273008705354,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,42.49791684560478
ebsw_full_bscale,bscale,normalized,3,1788,400,122.7769233819667,,0.9998206264889414,0.01716889810726477,0.9998739667349281,0.9994975096529829,0.9998747622688955,0.0027395791290560777,0.0027221301321369105,0.0027135491282308066,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,53.406629944220185
ebsw_full_bscale,bscale,normalized,3,1788,500,122.7769233819667,,0.9998664216475729,0.013698046517776162,0.9999195039127804,0.9996781113655476,0.9999195416604245,0.0027359908990205743,0.002722157050404211,0.00271521403076723,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,42.131664929911494
