dataset,method,sampling,aggregation,update,subject,seed,epochs,N_proj,sigma,d,m,lew_initial,lew_final,relative_lew_auc,final_relative_lew,lew_reduction_pct,initial_objective_power,final_objective_power,training_objective_reduction_pct,optimization_ms,evaluation_ms,mean_gradient_norm,mean_update_norm,diverged,nan,overfit_gap
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,1,1788,500,500,1.0,22,253,7.00240537723237,5.9972145005812925,0.8569125689939006,0.8564506305334226,14.35493694665774,0.011431575454152,0.0003181777278498,97.2166764841303,1002.1562990732492,5577.088507357985,0.00044724401639978725,2.7881076827280467,False,False,82.86173953747256
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,3,1788,500,500,1.0,22,253,10.198606317621376,8.044864698268377,0.7902341585432668,0.7888200061579279,21.117999384207206,0.0230715957997395,0.0003174698454869,98.62397968375258,1039.4010567106309,5654.935620492324,0.0004698626517658986,2.7881076827280467,False,False,77.50598029954537
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,8,1788,500,500,1.0,22,253,10.270850778196136,7.626874464540084,0.7447942370535728,0.7425747515221507,25.742524847784935,0.0263764776839862,0.00032620985022,98.76325469181941,1015.7444160431623,5555.214490974322,0.0004861424809655872,2.7881076827280467,False,False,73.02072984403448
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,1,3654,500,500,1.0,22,253,7.00240537723237,5.9860947082592215,0.8554015917854194,0.8548626344487877,14.513736555121223,0.0123138744578976,0.0003169526217755,97.42605284097061,994.5422129239888,5668.107258388773,0.00044572176756181857,2.7881076827280467,False,False,82.91231628584939
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,3,3654,500,500,1.0,22,253,10.198606317621376,8.010125524390471,0.7867003589250889,0.7854137393802916,21.45862606197084,0.0240373052474035,0.0003168048341232,98.6820284933669,1033.8872568681836,5729.16883835569,0.0004726366085063814,2.7881076827280467,False,False,77.22340243139607
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,8,3654,500,500,1.0,22,253,10.270850778196136,7.597701517030946,0.741915722600735,0.7397343882319869,26.026561176801305,0.0293495712606744,0.0003386470336041,98.84616020249041,967.6656138617544,5388.526933034882,0.000493560138508206,2.7881076827280467,False,False,72.8195990256891
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,1,6398,500,500,1.0,22,253,7.00240537723237,5.956500018824352,0.851371506671944,0.8506362739568497,14.936372604315029,0.0118515652022794,0.0003391277076396,97.13854075937265,1102.847338654101,5652.25733933039,0.0004477608875006375,2.7881076827280467,False,False,82.20216815505762
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,3,6398,500,500,1.0,22,253,10.198606317621376,8.06546380680732,0.7924190437114937,0.7908398025788715,20.916019742112848,0.0248914691208135,0.0003345489962457,98.65596926150911,1002.2348137572408,5538.353812880814,0.0004834568227916246,2.7881076827280467,False,False,77.73994951939626
BNCI2014_001,fixed_spectral_normalized_power_s1,fixed,spectral,normalized_power,8,6398,500,500,1.0,22,253,10.270850778196136,7.615571873181286,0.7434218943494783,0.7414742982488159,25.8525701751184,0.029477111968222,0.0003461148844913,98.8258181979821,996.9001249410212,5412.607671227306,0.0004939472682832555,2.7881076827280467,False,False,72.9732480228637
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,1788,500,500,1.0,22,253,7.00240537723237,5.992471241863218,0.8563550502328289,0.8557732549085413,14.42267450914587,0.011431575454152,7.559251445137533e-06,99.93387393124021,901.417326182127,5336.397499311715,3.0498091010575343e-05,0.09131164973226871,False,False,85.51119942209435
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,3,1788,500,500,1.0,22,253,10.198606317621376,8.039633017837865,0.7898001615712469,0.7883070262205151,21.169297377948492,0.0230715957997395,7.108326297857795e-06,99.96919014029389,993.0356277618556,5861.304399790242,4.500349997298661e-05,0.13474101788320597,False,False,78.7998927623454
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,8,1788,500,500,1.0,22,253,10.270850778196136,7.618209704445985,0.743702457425902,0.7417311251973975,25.826887480260257,0.0263764776839862,9.84448825677522e-06,99.96267701709561,967.9838756565003,5734.098567161709,4.3227154927204154e-05,0.12942261954254056,False,False,74.13578953683536
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,3654,500,500,1.0,22,253,7.00240537723237,5.981597160919517,0.8550017529759932,0.854220348391724,14.577965160827603,0.0123138744578976,7.601789552625629e-06,99.93826646861947,967.08734636195,5886.901651741937,3.135157601612754e-05,0.0938669940602724,False,False,85.36030130779187
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,3,3654,500,500,1.0,22,253,10.198606317621376,8.003065315843896,0.7857381838887527,0.7847214674828681,21.527853251713186,0.0240373052474035,7.601525640154057e-06,99.9683761321749,925.9237931109964,5471.641993150115,4.353049053862329e-05,0.13033080999588728,False,False,78.44052288046171
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,8,3654,500,500,1.0,22,253,10.270850778196136,7.590025554720746,0.7409015498846753,0.7389870341445831,26.101296585541693,0.0293495712606744,9.885630086034493e-06,99.96631763374587,911.3518251106144,5253.169435774908,4.261211316222164e-05,0.12758117713241277,False,False,73.86502104820418
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,1,6398,500,500,1.0,22,253,7.00240537723237,5.94928407878619,0.8506205799624181,0.8496057794839612,15.039422051603875,0.0118515652022794,8.020949543642551e-06,99.93232160135186,1035.526142688468,5548.779709031805,3.054309364196292e-05,0.0914463881495983,False,False,84.89289954974798
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,3,6398,500,500,1.0,22,253,10.198606317621376,8.067304538607992,0.7923161201604392,0.7910202911420481,20.89797088579519,0.0248914691208135,7.594418376735044e-06,99.96948987486485,947.876386810094,5625.854353187606,4.518472613289483e-05,0.13528361117634494,False,False,79.07151898906966
BNCI2014_001,fixed_spectral_raw_power_s1,fixed,spectral,raw_power,8,6398,500,500,1.0,22,253,10.270850778196136,7.602670990283638,0.7418880810107452,0.7402182306477721,25.97817693522278,0.029477111968222,9.91119722040008e-06,99.9663766340777,945.384468883276,5641.640097601339,4.1035935484245416e-05,0.12286208228816961,False,False,73.98819969885493
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,1,1788,500,500,1.0,22,253,7.00240537723237,6.050295672812737,0.8637434639927559,0.8640310503137503,13.596894968624976,0.011431575454152,0.0024314510038884,78.73039447939534,936.8681048508734,5565.949306590483,0.012839191744923742,7.548563807433028,False,False,65.13349951077036
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,3,1788,500,500,1.0,22,253,10.198606317621376,8.093851216587584,0.7942880091470148,0.7936232622885786,20.637673771142136,0.0230715957997395,0.0021567085332905,90.65210507322233,944.056467851624,5552.18027648516,0.012417304924370763,7.300523303970783,False,False,70.0144313020802
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,8,1788,500,500,1.0,22,253,10.270850778196136,7.6739925684631345,0.7484959328389218,0.7471623076010567,25.283769239894326,0.0263764776839862,0.0023291006354509,91.16978141146969,915.7597979065032,5066.253180615604,0.01265186085765948,7.438426099101319,False,False,65.88601217157536
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,1,3654,500,500,1.0,22,253,7.00240537723237,6.03663568132728,0.8618725933116413,0.86208029328819,13.791970671181,0.0123138744578976,0.002297374060368,81.34320706108416,950.951718026772,5711.79727697745,0.01266472185613533,7.445987483770304,False,False,67.55123638990315
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,3,3654,500,500,1.0,22,253,10.198606317621376,8.054383640095356,0.7903995712568808,0.7897533632785506,21.02466367214494,0.0240373052474035,0.002320284522024,90.34715206990752,948.8320183008908,5503.592520486563,0.012650958275552912,7.437895442751743,False,False,69.32248839776258
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,8,3654,500,500,1.0,22,253,10.270850778196136,7.648790404870898,0.7458677600795036,0.7447085514189751,25.52914485810249,0.0293495712606744,0.0023537620031763,91.98025081092032,951.7295795958488,5549.812844954431,0.01268991021949837,7.460796513172479,False,False,66.45110595281784
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,1,6398,500,500,1.0,22,253,7.00240537723237,6.009367391945693,0.8582039440203202,0.8581861614988127,14.181383850118735,0.0118515652022794,0.0021446042698598,81.90446381337607,1078.4375849179924,6084.968153387308,0.012441104454018522,7.314515794440757,False,False,67.72307996325733
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,3,6398,500,500,1.0,22,253,10.198606317621376,8.124695990386424,0.796994066055779,0.7966476729617846,20.33523270382154,0.0248914691208135,0.0023987543784546,90.3631466394692,974.9342841096222,5790.349482325837,0.012756311948302039,7.499836173671087,False,False,70.02791393564766
BNCI2014_001,fixed_spectral_raw_rooted_s1,fixed,spectral,raw_rooted,8,6398,500,500,1.0,22,253,10.270850778196136,7.666206504430722,0.7472181313955019,0.746404233688724,25.3595766311276,0.029477111968222,0.0023562662104023,92.00645499822883,969.9755478650331,5529.447467066348,0.012691589873058937,7.461784034219613,False,False,66.64687836710124
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,1,1788,500,500,0.0,22,253,7.00240537723237,5.994761680552385,0.8571853301553092,0.8561003480380842,14.389965196191575,0.0046932295011499,0.0001112866301324,97.62878354648686,955.8021710254252,5609.954354353249,0.0001154254990166006,2.7881076827280467,False,False,83.23881835029528
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,3,1788,500,500,0.0,22,253,10.198606317621376,8.04667692068503,0.7903512128781024,0.7889976993015021,21.10023006984979,0.0089617316523775,5.850608044802725e-05,99.34715652378962,944.318496156484,5171.752929454669,0.00011938801166521615,2.7881076827280467,False,False,78.24692645393984
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,8,1788,500,500,0.0,22,253,10.270850778196136,7.62511752989325,0.7448425232801724,0.7424036912385602,25.759630876143984,0.0101709023399201,0.0001346934350927,98.67569827542205,991.76146206446,5710.266271373257,0.00012250862328131996,2.7881076827280467,False,False,72.91606739927806
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,1,3654,500,500,0.0,22,253,7.00240537723237,5.98421180628481,0.8556310970879211,0.8545937408510915,14.54062591489085,0.0046583508594839,0.0001076957766107,97.68811367242888,952.9130551964043,5735.655819065869,0.00011536613636086843,2.7881076827280467,False,False,83.14748775753803
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,3,3654,500,500,0.0,22,253,10.198606317621376,8.020469179341983,0.78772120377614,0.7864279617778794,21.357203822212057,0.0090762810591707,5.5968863729164976e-05,99.38335025805956,961.7410791106522,5867.662152741104,0.00011930496106129151,2.7881076827280467,False,False,78.02614643584751
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,8,3654,500,500,0.0,22,253,10.270850778196136,7.595662441176807,0.7419766762007405,0.7395358578572231,26.04641421427769,0.0105016375792957,0.0001279025037768,98.7820708645577,943.3639019262046,5469.619481591508,0.0001228204715728002,2.7881076827280467,False,False,72.73565665028
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,1,6398,500,500,0.0,22,253,7.00240537723237,5.956024011606715,0.8517594331828391,0.850568296284608,14.943170371539201,0.0045735860696544,0.0001198978556888,97.37847164428985,1105.447070673108,5698.72311106883,0.000119740392140468,2.7881076827280467,False,False,82.43530127275065
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,3,6398,500,500,0.0,22,253,10.198606317621376,8.079488924742941,0.7934118658250675,0.7922150020422911,20.77849979577089,0.0095854557060954,5.074483343401934e-05,99.47060593684918,955.9204042889178,5698.313453933224,0.00012426621199492497,2.7881076827280467,False,False,78.69210614107828
BNCI2014_001,fixed_uniform_normalized_power,fixed,uniform,normalized_power,8,6398,500,500,0.0,22,253,10.270850778196136,7.612286986582786,0.7435279739933862,0.7411544721049611,25.88455278950389,0.0110825027651553,0.0001406139194384,98.73120790115654,971.153768710792,5720.698903314769,0.00012785603708859058,2.7881076827280467,False,False,72.84665511165265
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,1,1788,500,500,0.0,22,253,7.00240537723237,5.997066981548769,0.858794305919567,0.8564295636250423,14.357043637495767,0.0046932295011499,7.285565269252927e-06,99.84476435112607,896.7049652710557,5535.083866445348,1.5607797688994148e-05,0.04672993320058605,False,False,85.48772071363031
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,3,1788,500,500,0.0,22,253,10.198606317621376,8.044589040931477,0.7930573574231122,0.7887929772357091,21.12070227642909,0.0089617316523775,7.677799917719909e-06,99.91432682638201,867.3495990224183,5469.584776321426,2.1849120827577707e-05,0.06541652942389227,False,False,78.79362454995292
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,8,1788,500,500,0.0,22,253,10.270850778196136,7.618482386773424,0.7469545984090892,0.741757674344428,25.824232565557203,0.0101709023399201,9.029214227540334e-06,99.91122504252056,897.4212238099426,5872.150649083778,2.270605471114599e-05,0.0679821997339769,False,False,74.08699247696336
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,1,3654,500,500,0.0,22,253,7.00240537723237,5.982735676403487,0.8569335650093376,0.8543829375910971,14.561706240890292,0.0046583508594839,7.354126726115001e-06,99.842130252788,851.6256872098893,5445.136088179424,1.5680827065917433e-05,0.04694858402969844,False,False,85.28042401189771
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,3,3654,500,500,0.0,22,253,10.198606317621376,8.013288620168014,0.7894428647434243,0.7857238891869449,21.427611081305514,0.0090762810591707,7.938856248396744e-06,99.91253183769166,923.454194329679,5952.750267460942,2.1724949833110683e-05,0.06504475997938076,False,False,78.48492075638615
