dataset,phase,control,method,sampling,aggregation,reference,subject,seed,epoch,k,sigma,training_power_loss,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top5_weight,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_optimization_epoch_ms,one_time_fixed_bank_sampling_ms,one_time_fixed_target_projection_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_ambient_projection_count,cumulative_direction_draw_count,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,0,40,0.5,,,71.12992527977092,1.0,0.0,0.0,,,,,,,,,,,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31776889227330685,0.22569485008716583,0.5434637423604727,29.358451953157783,40,40,,7.3473173386245945,False,False,initial
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,1,40,0.5,0.0019822291547767585,0.04452223214054703,,,,,0.0006853484379501388,7.3473173386245945,0.0010901127729709432,0.0019074903298039643,0.010091619042569359,5.902342397140242e-05,3.5653840079794463,31.36493250799425,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8972680661827326,0.0,0.6015810649842024,0.1388241071254015,1.3860801700502634,0.4260649438947439,3.449818352237344,0.31776889227330685,0.22569485008716583,3.9932820945978165,29.358451953157783,80,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,2,40,0.5,0.0005194421960912079,0.02279127456048055,,,,,0.0003942469039534406,7.3473173386245945,0.00022746542117602054,0.0008534875540812105,0.005512546497726863,4.8870455021679786e-06,3.5653840079794468,31.364932507994244,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.869042007252574,0.0,0.5267001688480377,0.12420909479260445,0.9383829310536385,0.41764602065086365,2.8759802225977182,0.31776889227330685,0.22569485008716583,6.869262317195535,29.358451953157783,120,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,3,40,0.5,0.0018792025718709785,0.04334977014784483,,,,,0.0007830531410052756,7.3473173386245945,0.0006771795311776927,0.003771252008312534,0.02418316374295441,1.6861777752947632e-06,3.5653840079794463,31.36493250799425,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8649451192468405,0.0,0.5047789309173822,0.12165820226073265,0.9771701879799366,0.4188939929008484,2.8874464333057404,0.31776889227330685,0.22569485008716583,9.756708750501275,29.358451953157783,160,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,4,40,0.5,0.0005470507020847107,0.023389115034235703,,,,,0.00042413452638256075,7.3473173386245945,0.0001929413907625965,0.0011548232677479119,0.007404067331241949,2.0477554451603356e-07,3.5653840079794468,31.36493250799425,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8631569799035788,0.0,0.5053561180830002,0.12241792865097523,0.9623370133340359,0.4162488039582968,2.869516843929887,0.31776889227330685,0.22569485008716583,12.626225594431162,29.358451953157783,200,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,5,40,0.5,0.0018802127388068107,0.04336141993531589,,,,,0.0007873799313940713,7.3473173386245945,0.0006604252498759674,0.003987904273795486,0.025563345174275,2.7972117177879934e-07,3.5653840079794463,31.36493250799425,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8670880924910307,0.0,0.4920479841530323,0.11906703002750874,0.929101137444377,0.41229696944355965,2.8196012135595083,0.31776889227330685,0.22569485008716583,15.44582680799067,29.358451953157783,240,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,6,40,0.5,0.0005477914183908354,0.023404944315055215,,,,,0.00042483249643062766,7.3473173386245945,0.0001925382673037967,0.0011631137551792361,0.007455877223314403,2.1066938513938495e-07,3.5653840079794463,31.364932507994244,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8637919090688229,0.0,0.5014950875192881,0.1212218776345253,0.9189939592033625,0.413321889936924,2.8188247233629227,0.31776889227330685,0.22569485008716583,18.264651531353593,29.358451953157783,280,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,7,40,0.5,0.0018813470630920138,0.04337449784253431,,,,,0.0007879332884312884,7.3473173386245945,0.000660030802367582,0.003998805721474898,0.025631404373532375,2.8275411944690234e-07,3.5653840079794463,31.364932507994244,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8601949084550142,0.0,0.490973936393857,0.11854991316795349,0.962661812081933,0.4176159854978323,2.84999655559659,0.31776889227330685,0.22569485008716583,21.114648086950183,29.358451953157783,320,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,8,40,0.5,0.0005483053019557552,0.023415919840052306,,,,,0.00042514556570273545,7.3473173386245945,0.0001926945050538361,0.0011621481279924925,0.00744978496318939,1.8299673644558253e-07,3.5653840079794463,31.36493250799425,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8722320199012756,0.0,0.5198409780859947,0.12085703201591969,0.9759720414876938,0.41438802145421505,2.903290092945099,0.31776889227330685,0.22569485008716583,24.017938179895282,29.358451953157783,360,40,,7.3473173386245945,False,False,ok
Schirrmeister2017,development,normalized_update,fixed_lns_k40_s0p5,fixed,spectral,False,3,3654,9,40,0.5,0.0018816377911616093,0.043377849084084485,,,,,0.0007881063058727448,7.3473173386245945,0.0006603146416943204,0.003991502089258434,0.02558544801743696,2.401133831391672e-07,3.5653840079794463,31.364932507994244,0.07214998621588009,0.257733283415579,3654,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,2e9bfa4f14649d6486c33f933e70b4741d81eb8836d426cbf9dec95cd026c46c,0.0,0.8638959843665361,0.0,0.4943369422107935,0.11867913417518139,0.9368490427732468,0.4124040715396404,2.826165175065398,0.31776889227330685,0.22569485008716583,26.84410335496068,29.358451953157783,400,40,,7.3473173386245945,False,False,ok
