dataset,phase,control,method,sampling,aggregation,subject,seed,epoch,epochs,N_proj,sigma,d,m,training_power_loss,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_effective_N,spectral_max_weight,spectral_top5_weight,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,initial_source_hash,target_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_epoch_ms,one_time_bank_sampling_ms,one_time_target_projection_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_direct_projection_count,cumulative_direction_draw_count,learning_rate,eta_norm,nan,diverged,status
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,0,500,500,0.0,22,253,0.010170902339920108,0.10085089161688214,10.270850778196136,1.0,0.0,0.0,,,,,,,,,,,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144999500364065,0.2259069588035345,0.540406908839941,12.155954958871007,0,500,,2.793683898093503,False,False,initial
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,1,500,500,0.0,22,253,0.010170902339920108,0.10085089161688214,,,,,0.0009401873333113157,2.793683898093503,0.010170902339920108,0.012915766309044353,0.12340851736503436,0.00014095370523497714,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.22864202037453651,0.0,0.5947169847786427,0.054770149290561676,0.8987109176814556,0.17228489741683006,1.9491249695420265,0.3144999500364065,0.2259069588035345,2.4895318783819675,12.155954958871007,500,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,2,500,500,0.0,22,253,0.007761234064760409,0.08809786640299758,,,,,0.0007869113639883847,2.793683898093503,0.007761234064760409,0.009718295288003121,0.08939820388161715,0.00010625674515159751,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.21633110009133816,0.0,0.5292950663715601,0.04801293835043907,0.48877811059355736,0.1585108693689108,1.4409280847758055,0.3144999500364065,0.2259069588035345,3.930459963157773,12.155954958871007,1000,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,3,500,500,0.0,22,253,0.005768847228672396,0.07595292771626645,,,,,0.0006420700957153183,2.793683898093503,0.005768847228672396,0.007108250421058634,0.06151079927205384,8.09430530435933e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.21136505529284477,0.0,0.5156190600246191,0.04682200960814953,0.4767028149217367,0.153709901496768,1.4042188413441181,0.3144999500364065,0.2259069588035345,5.334678804501891,12.155954958871007,1500,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,4,500,500,0.0,22,253,0.004166908165799507,0.06455159305392476,,,,,0.0005082515977457656,2.7936838980935033,0.004166908165799507,0.005048446030200516,0.039635228483212784,7.21328063696133e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.211015110835433,0.0,0.5079139955341816,0.04491303116083145,0.4810239188373089,0.15180488117039204,1.396670937538147,0.3144999500364065,0.2259069588035345,6.731349742040038,12.155954958871007,2000,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,5,500,500,0.0,22,253,0.002920186412244492,0.05403874917357444,,,,,0.0003888892339131937,2.793683898093503,0.002920186412244492,0.0034849882957652847,0.023531585959307683,6.908209306305067e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.21148286759853363,0.0,0.49680587835609913,0.044770073145627975,0.5009970627725124,0.1503408420830965,1.4043967239558697,0.3144999500364065,0.2259069588035345,8.135746465995908,12.155954958871007,2500,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,6,500,500,0.0,22,253,0.001982864303092429,0.044529364503577064,,,,,0.0002879787478342301,2.7936838980935033,0.001982864303092429,0.002341352743622044,0.014461792718082591,5.842673168356983e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.21032593213021755,0.0,0.4947059787809849,0.04521617665886879,0.47553819604218006,0.15199114568531513,1.3777774292975664,0.3144999500364065,0.2259069588035345,9.513523895293474,12.155954958871007,3000,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,7,500,500,0.0,22,253,0.0012988348431432293,0.03603935131412925,,,,,0.00020807759824668486,2.793683898093503,0.0012988348431432293,0.00152125677117758,0.010360688703861677,4.587659867053901e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.2108400221914053,0.0,0.5098481196910143,0.046594999730587006,0.47547812573611736,0.1516218762844801,1.394383143633604,0.3144999500364065,0.2259069588035345,10.907907038927078,12.155954958871007,3500,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,8,500,500,0.0,22,253,0.0008097565997260169,0.028456222513292533,,,,,0.00014765145917662757,2.793683898093503,0.0008097565997260169,0.000933080734698427,0.006441399930865248,3.0307672640358207e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.20941090770065784,0.0,0.5051600746810436,0.04605180583894253,0.47297403216362,0.14864490367472172,1.3822417240589857,0.3144999500364065,0.2259069588035345,12.290148762986064,12.155954958871007,4000,500,,2.793683898093503,False,False,ok
BNCI2014_001,bnci_factorial,normalized_update,fixed_uniform_N500,fixed,uniform,8,1788,9,500,500,0.0,22,253,0.0004681950310950941,0.02163781484103915,,,,,0.00010140857824319568,2.793683898093503,0.0004681950310950941,0.0005222794947246936,0.0033062725894695884,2.4166599762932083e-05,6.214608098422191,500.0000000000001,0.002,0.01,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,full_tensor_sha256,1e5aca6ac657f9c9876ee92e4c8c04e9e9829ee39275ec3233621f4ec474825b,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.0,0.2092239446938038,0.0,0.4998701624572277,0.04543107934296131,0.47645089216530323,0.1519988290965557,1.3829749077558517,0.3144999500364065,0.2259069588035345,13.673123670741916,12.155954958871007,4500,500,,2.793683898093503,False,False,ok
