method,calibration,update,subject,seed,epoch,beta_t,LEW_before,LEW_after_full,LEW_after_stop,LEW_after_stop_normmatched,delta_LEW_full,delta_LEW_stop,delta_LEW_stop_normmatched,full_minus_stop_delta_LEW,full_minus_normmatched_delta_LEW,norm_ratio_full_over_stop,bank_seed,bank_hash,diagnostic_ms
ebsw_full_ess025,ess025,normalized,3,1788,0,49.84633822695451,10.198606317621376,10.116584013941164,9.681913400208943,9.53698387135162,-0.0820223036802119,-0.5166929174124331,-0.6616224462697566,0.43467061373222116,0.5796001425895447,3.0943515432964297,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,79.05930909328163
ebsw_full_ess025,ess025,normalized,3,1788,25,799.4475563989099,7.976681736755466,10.132346153579176,8.09401013306128,10.009329268386105,2.1556644168237105,0.11732839630581449,2.03264753163064,2.038336020517896,0.12301688519307064,4.024743620181535,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,59.33960899710655
ebsw_full_ess025,ess025,normalized,3,1788,50,3165.2839159179516,7.928693119359536,8.41889312631058,7.884223578288642,8.32643336552325,0.4902000069510448,-0.04446954107089329,0.39774024616371495,0.5346695480219381,0.09245976078732987,3.3561789452474704,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,63.78115201368928
ebsw_full_ess025,ess025,normalized,3,1788,100,3207.840573453728,7.817722765919638,8.543496345140948,7.7725073227712675,8.363581431345404,0.7257735792213102,-0.04521544314837023,0.545858665425766,0.7709890223696805,0.17991491379554425,3.5899101973127197,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,53.994812071323395
ebsw_full_ess025,ess025,normalized,3,1788,200,4706.518812091308,7.742108690514494,7.936174277665403,7.665123668653989,7.811615644403235,0.19406558715090938,-0.07698502186050415,0.06950695388874184,0.27105060901141353,0.12455863326216754,2.7997055128284942,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,48.00070193596184
ebsw_full_ess025,ess025,normalized,3,1788,300,4827.117108136867,7.640903377455248,8.118532678641516,7.599373087547227,7.915528950770351,0.47762930118626823,-0.04153028990802099,0.2746255733151024,0.5191595910942892,0.20300372787116583,3.1621933030219407,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,50.10109697468579
ebsw_full_ess025,ess025,normalized,3,1788,400,3738.8404438364287,7.481913466241751,8.448112324192959,7.502156222491756,8.262912188951095,0.9661988579512082,0.020242756250005378,0.7809987227093442,0.9459561017012028,0.18520013524186396,3.6579403438246128,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,55.11083919554949
ebsw_full_ess025,ess025,normalized,3,1788,500,4560.964959462266,7.4103667457251285,8.006292367829781,7.446544094505438,7.933502458459132,0.5959256221046525,0.03617734878030987,0.5231357127340033,0.5597482733243426,0.07278990937064922,3.128465135913302,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,46.56635690480471
