dataset,method,family,response,calibration,update,subject,seed,epoch,bank_epoch,epochs,N_proj,p,power_objective,rooted_objective,lew,relative_lew,lew_reduction_pct,raw_gradient_norm,applied_update_norm,beta_t,target_rho,ess,ess_over_N,realized_rho_error,weight_entropy,max_weight,top5_mass,top10_mass,solver_status,solver_iterations,bracket_steps,bank_seed,bank_hash,bank_hash_kind,h_hash_epoch0,initial_source_hash,target_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,aggregation_ms,backward_ms,optimizer_update_ms,total_epoch_ms,evaluation_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_diagnostic_ms,nan,diverged,solver_failure,status
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,0,0,500,500,2,0.030793445397914405,0.1754806125984133,10.270850778196136,1.0,0.0,,0.0,35.40634026629349,0.25,124.99999999166785,0.2499999999833357,-1.666430882174552e-11,5.770361478055131,0.05100609666147377,0.15499060770278456,0.20584886026087917,solved,31,2,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aa7ff1514751c779014575db386380b85065d507a070c6b109e306a3bfdfbbe,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,,,,,,,,,18.21429398842156,0.0,18.21429398842156,0.0,False,False,False,initial
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,1,0,500,500,2,0.030793445397914405,0.1754806125984133,,,,0.003957730986380799,2.793683898093503,35.40634026629349,0.25,124.99999999166785,0.2499999999833357,-1.666430882174552e-11,5.770361478055131,0.05100609666147377,0.15499060770278456,0.20584886026087917,solved,31,2,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,full_tensor_sha256,4aa7ff1514751c779014575db386380b85065d507a070c6b109e306a3bfdfbbe,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,1.0225821752101183,0.23004296235740185,0.34445803612470627,0.8158290293067694,1.9403488840907812,1.0774668771773577,0.33338298089802265,5.764110945165157,0.0,5.764110945165157,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,2,1,500,500,2,0.028391278314184525,0.16849711663463124,,,,0.003746500774338749,2.793683898093503,37.79630588459813,0.25,125.000000041445,0.25000000008289003,8.289002817463142e-11,5.761792336349528,0.04740497653077772,0.16292946529265898,0.20550643915492467,solved,31,2,6399,4c59c11f613225d31f7f98b61959e7575c5511f9a749fff71a191e3208a8cae1,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.4066131077706814,0.37140282802283764,0.298352912068367,0.7138350047171116,2.235458930954337,0.8015900384634733,0.8028848096728325,5.6301376316696405,0.0,11.394248576834798,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,3,2,500,500,2,0.022006672869613778,0.14834646227535653,,,,0.00342958089755194,2.793683898093503,40.219678688634744,0.25,125.00000003585123,0.2500000000717025,7.170247728893742e-11,5.86104559618936,0.07105369257634607,0.1331874010364805,0.16843030957623933,solved,32,3,6401,87d6859fa43dbc057c7206d96a4af671689812819a7e9b4870a4260850be388e,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.3578611649572849,0.32280408777296543,0.2890019677579403,0.7821689359843731,2.133589005097747,0.6988199893385172,0.4838639870285988,5.068109137937427,0.0,16.462357714772224,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,4,3,500,500,2,0.016484421998047744,0.12839167417729136,,,,0.002777116248523338,2.793683898093503,77.74871009518259,0.25,124.99999998515092,0.24999999997030184,-2.9698160597391166e-11,5.738202211397338,0.0634570428570339,0.1293742302641122,0.19176412864057332,solved,31,3,6404,25e4bdd77bc6f0e59a3b5e133be99511971c9ed954f20e34384eb96524116bd9,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.21493504755198956,0.35336799919605255,0.28779590502381325,0.8877688087522984,2.06101406365633,0.6866028998047113,0.17434894107282162,4.665833665058017,0.0,21.12819137983024,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,5,4,500,500,2,0.01684020529205765,0.12976981656786624,,,,0.00314431574084861,2.793683898093503,51.28342437035416,0.25,124.9999999873537,0.2499999999747074,-2.5292601346649235e-11,5.8757693755761045,0.07400038688707707,0.11528646176909277,0.14969699157958866,solved,29,3,6408,83856b747164a8dd88eeaffee92426f6aa5d3532691bd1b4a78641b2c71350bf,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.2314927987754345,0.33772503957152367,0.2895698416978121,0.6077450234442949,2.0103470887988806,0.655854120850563,0.3573349677026272,4.490068880841136,0.0,25.618260260671377,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,6,5,500,500,2,0.016443775891834503,0.12823328698834208,,,,0.0025266424029856157,2.793683898093503,106.12349463135223,0.25,125.00000003878597,0.25000000007757195,7.757194886437446e-11,5.563861707344421,0.03293233501220807,0.13676082879597912,0.2139787417453819,solved,30,2,6413,47e2c18e24dc57072a8f0abfa7530ba5db6404455691bacc23a60497d1cce59c,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.20668702200055122,0.33916207030415535,0.28784899041056633,0.8999889250844717,1.9487279932945967,0.7095418404787779,0.4860891494899988,4.878045991063118,0.0,30.496306251734495,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,7,6,500,500,2,0.01369746535088856,0.11703617112195938,,,,0.0029052404203254176,2.7936838980935024,61.79533097554125,0.25,125.00000004904703,0.2500000000980941,9.80940884076631e-11,5.864575200245949,0.06961521348672699,0.12822476222124493,0.1654861641220055,solved,31,3,6419,5868f6515297be1334f553f9df365ab632d5ef8edf639fb4a7317aedf2fb04dc,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.351807102560997,0.20779483020305634,1.6514169983565807,1.4651089441031218,2.057574922218919,0.6853889208287001,0.2451480831950903,6.664239801466465,0.0,37.16054605320096,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,8,7,500,500,2,0.012412131115313876,0.11140974425656795,,,,0.0025413163370545232,2.7936838980935033,80.738647812979,0.25,124.99999997630847,0.24999999995261696,-4.738304193452336e-11,5.812319070699212,0.06588399263342043,0.13722800937369656,0.18106802123143517,solved,32,3,6426,ab892f114bac21ab0e3c01a4b00e88116c16f5bb1d8ebcdb4502f1ef3d2251f9,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.21255295723676682,0.33654808066785336,0.2905549481511116,0.6728079169988632,2.150770975276828,0.7055560126900673,0.3596388269215822,4.728429717943072,0.0,41.88897577114403,18.21429398842156,0.0,False,False,False,ok
BNCI2014_001,ebsw_stop_ess025,ebsw,stop,ess025,normalized,8,6398,9,8,500,500,2,0.009986081402595897,0.09993038278019302,,,,0.0021651544575401614,2.793683898093503,125.8510008208898,0.25,124.99999999583872,0.24999999999167744,-8.322564859497561e-12,5.734495475829272,0.05272932939438526,0.15479736362049845,0.20078870269867144,solved,31,3,6434,5fe6a64c4486fd7e681b8b1ddd6ef9591e6a2da3d152d762c40cbac10dffe005,three_row_sha256,,123ea5ce324bb82567913e1514a410f2bb582a6d8528a6ea98fbb2b74646f92c,a789b01b17129967eecd25421cde715dc938f6e3b95b30f735ff978f0882361e,0.3058828879147768,0.3546990919858217,0.28545805253088474,0.9229988791048527,3.3295759931206703,0.7515780162066221,0.41656382381916046,6.366756744682789,0.0,48.25573251582682,18.21429398842156,0.0,False,False,False,ok
