method,calibration,update,subject,seed,epoch,beta_t,effective_coeff_sum,effective_coeff_l1,negative_coeff_fraction,negative_coeff_mass,positive_coeff_mass,min_effective_coeff,max_effective_coeff,bank_seed,bank_hash
ebsw_full_essmatch,essmatch,normalized,8,1788,0,30.337960430021333,1.0,1.0,0.0,-0.0,1.0,0.0004354621870337999,0.2220827979361121,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_essmatch,essmatch,normalized,8,1788,25,2147.128015780353,1.0,1.0682731375196013,0.364,0.03413656875980062,1.0341365687598008,-0.000358692994107214,0.11575905349010741,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_essmatch,essmatch,normalized,8,1788,50,2871.319472932027,1.0,1.0058919779569284,0.08600000000000001,0.0029459889784641726,1.0029459889784642,-0.00017581139876247036,0.18408219410939483,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_essmatch,essmatch,normalized,8,1788,100,3824.7198406925945,1.0000000000000004,1.0358955180714027,0.27,0.017947759035701203,1.0179477590357016,-0.00033981008820911673,0.13224417096257143,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_essmatch,essmatch,normalized,8,1788,200,4939.133648039822,1.0,1.075095339377309,0.34800000000000003,0.03754766968865445,1.0375476696886545,-0.00038841726553139874,0.10434663468463608,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_essmatch,essmatch,normalized,8,1788,300,5566.889475967699,1.0,1.1544077983705523,0.506,0.07720389918527606,1.0772038991852761,-0.0004343634463606164,0.05499484627382905,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_essmatch,essmatch,normalized,8,1788,400,4704.939906743703,0.9999999999999996,1.0879387637760107,0.41400000000000003,0.04396938188800562,1.0439693818880051,-0.000401937244727276,0.07850261619898123,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_essmatch,essmatch,normalized,8,1788,500,4909.5757646737275,1.0,1.087056467279313,0.394,0.04352823363965648,1.0435282336396567,-0.0004019383605648327,0.09826804921353856,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
