method,calibration,update,subject,seed,epoch,beta_t,LEW_before,LEW_after_full,LEW_after_stop,LEW_after_stop_normmatched,delta_LEW_full,delta_LEW_stop,delta_LEW_stop_normmatched,full_minus_stop_delta_LEW,full_minus_normmatched_delta_LEW,norm_ratio_full_over_stop,bank_seed,bank_hash,diagnostic_ms
ebsw_full_bscale,bscale,normalized,8,6398,0,122.7769233819667,10.270850778196136,12.90249303867496,11.111498682689728,12.5251008770718,2.6316422604788237,0.8406479044935917,2.254250098875664,1.790994355985232,0.3773921616031597,1.3609750403383611,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,64.35498502105474
ebsw_full_bscale,bscale,normalized,8,6398,25,122.7769233819667,7.9720598926440935,7.7667047463766545,7.793819918057842,7.736362211534786,-0.205355146267439,-0.1782399745862513,-0.23569768110930767,-0.02711517168118771,0.030342534841868662,1.4814060831909623,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,54.314451990649104
ebsw_full_bscale,bscale,normalized,8,6398,50,122.7769233819667,7.283090428827023,7.2818733062393335,7.281745811898374,7.28181158533001,-0.0012171225876898006,-0.0013446169286490672,-0.001278843497013682,0.0001274943409592666,6.17209093238813e-05,1.0084638098665368,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,47.08944400772452
ebsw_full_bscale,bscale,normalized,8,6398,100,122.7769233819667,7.021366371589842,7.018456348646453,7.018512000373754,7.0185545639802225,-0.0029100229433893787,-0.002854371216088225,-0.002811807609619521,-5.565172730115364e-05,-9.82153337698577e-05,1.0068672612952378,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,59.589572018012404
ebsw_full_bscale,bscale,normalized,8,6398,200,122.7769233819667,6.6935998210542325,6.691245485573193,6.691141930740887,6.691184989143538,-0.0023543354810398043,-0.0024578903133454233,-0.0024148319106940264,0.00010355483230561902,6.0496429654222084e-05,1.0064625576032336,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,45.21803394891322
ebsw_full_bscale,bscale,normalized,8,6398,300,122.7769233819667,6.418432812156052,6.410836276582302,6.410805666592811,6.4108177019173995,-0.007596535573750174,-0.007627145563240845,-0.007615110238652356,3.060998949067084e-05,1.8574664902182292e-05,1.0060848912204732,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,44.446797110140324
ebsw_full_bscale,bscale,normalized,8,6398,400,122.7769233819667,6.117643156902741,6.10544418710019,6.105366697550356,6.105350281864021,-0.012198969802550863,-0.012276459352384528,-0.012292875038720119,7.748954983366474e-05,9.390523616925606e-05,1.0056160280717774,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,43.95635984838009
ebsw_full_bscale,bscale,normalized,8,6398,500,122.7769233819667,5.8765239190654075,5.869638792433977,5.869560181330203,5.869571231542355,-0.006885126631430261,-0.006963737735204312,-0.006952687523052781,7.861110377405112e-05,6.75608916225201e-05,1.0050252267279278,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,45.479486929252744
