dataset,phase,control,method,sampling,aggregation,reference,subject,seed,epoch,k,sigma,training_power_loss,rooted_distance,lew,relative_lew,lew_reduction_pct,gap_closure,raw_gradient_norm,applied_update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top5_weight,bank_seed,bank_hash,bank_hash_kind,target_projection_hash,direction_sampling_ms,source_projection_ms,target_projection_ms,wasserstein_1d_ms,sorting_aggregation_ms,backward_ms,optimizer_update_ms,total_optimization_epoch_ms,one_time_fixed_bank_sampling_ms,one_time_fixed_target_projection_ms,cumulative_optimization_ms,cumulative_evaluation_ms,cumulative_ambient_projection_count,cumulative_direction_draw_count,learning_rate,normalized_step_target,nan,diverged,status
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,0,40,0.0,,,92.15362001420182,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.669667990878224,0,0,3000.0,,False,False,initial
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,1,40,0.0,0.0019160567302284682,0.043772785269256834,,,,,0.0004852496064486149,1.4557488193458445,0.0019160567302284682,0.002287382720674936,0.012309301253694921,0.00012042519225664429,3.6888794541139367,39.99999999999999,0.025,0.125,3654.0,40a8e388ff298edb11aca9e42ac5b6c68bac0850c7545375ce774bcac824978f,full_tensor_sha256,c2357c7c7d353a136ee0d51d1470ad3e1c8aeb7b4edbc3710b99f2974f9a0a66,0.2884860150516033,0.8848488796502352,0.24041300639510155,0.6393888033926487,0.05839299410581589,1.4504720456898212,0.2038329839706421,3.765834728255868,0.0,0.0,3.765834728255868,30.669667990878224,80,40,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,2,40,0.0,0.0023572099731276053,0.04855110681671022,,,,,0.0005401511802894961,1.6204535408684886,0.0023572099731276053,0.0024501787247340734,0.009852911194268527,9.435470376481529e-05,3.6888794541139367,39.99999999999999,0.025,0.125,3655.0,c9fc27fde759bc673ce4599ef44c1a08d12983754d9ff7a1ead9baac835d6955,full_tensor_sha256,e3352e8011a2a83141a5b5960cf4ec5072bf2ef7e4a183eec88fff32317bc810,0.2100798301398754,0.8741109631955624,0.21434901282191277,0.5549381021410227,0.055307988077402115,1.090178033336997,0.20423205569386482,3.203195985406637,0.0,0.0,6.969030713662505,30.669667990878224,160,80,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,3,40,0.0,0.002225145082728881,0.04717144350906469,,,,,0.0005257038072838377,1.577111421851513,0.002225145082728881,0.0026910707427530442,0.012712324620830709,0.00011677325205021395,3.6888794541139367,39.99999999999999,0.025,0.125,3657.0,d4e394cbf843ed5420e9f653dfc8ca1bf05982041c15e59b743e7234466d9bb0,full_tensor_sha256,dc39624b20cfeddc7cfc91394c752214466d237e6b7966d33e8bdbf62f9c3182,0.19858893938362598,0.8690978866070509,0.20621391013264656,0.5264151841402054,0.04642503336071968,0.9855718817561865,0.20218989811837673,3.0345027334988117,0.0,0.0,10.003533447161317,30.669667990878224,240,120,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,4,40,0.0,0.002265379292032703,0.04759600079872996,,,,,0.0005282895826615991,1.5848687479847974,0.002265379292032703,0.0028957228166542593,0.013523275101466128,0.00015503908633821952,3.6888794541139367,39.99999999999999,0.025,0.125,3660.0,3064cc194f00fea9d0d3c59d58e7c71d44e1095d7d9d4dd34d175c175a2b0be5,full_tensor_sha256,2ded01b95ba03405e7dd7ad40a086ec5c5162582e49bd6e3d24ae645df19e138,0.2010110765695572,0.8674489799886942,0.20507187582552433,0.5246771033853292,0.04691397771239281,1.2077060528099537,0.20779995247721672,3.260629018768668,0.0,0.0,13.264162465929985,30.669667990878224,320,160,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,5,40,0.0,0.0019683125962882625,0.04436566911800455,,,,,0.0004914907731897652,1.4744723195692953,0.0019683125962882625,0.0019085981879956035,0.009362602742612618,6.687641560763913e-05,3.6888794541139367,39.99999999999999,0.025,0.125,3664.0,63a6cad48815383012dbe2240500ea744ef56df7e511029c1571909b042f44ff,full_tensor_sha256,1b16283322f68a644401392d899eb2fcb73b41e1c468c1f820ae2db6409a39e0,0.1919209025800228,0.8670040406286716,0.20441296510398388,0.5169420037418604,0.0466459896415472,0.9943230543285608,0.20148186013102531,3.022730816155672,0.0,0.0,16.286893282085657,30.669667990878224,400,200,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,6,40,0.0,0.0027198509540656887,0.05215219030937904,,,,,0.0005805001556435111,1.7415004669305334,0.0027198509540656887,0.002882592843711228,0.011137533832134314,0.00021795331004754176,3.6888794541139367,39.99999999999999,0.025,0.125,3669.0,7a5008585112bc0db0b2d1ade4c708d518340cec63982b02ee855317b0855699,full_tensor_sha256,7ee7da9ec709e37a95e72cf161dbfa7b5f96bafae2175345719ced9e60cfb653,0.19634398631751537,0.8670869283378124,0.20417501218616962,0.5186670459806919,0.04640291444957256,0.968697015196085,0.2062378916889429,3.00761079415679,0.0,0.0,19.294504076242447,30.669667990878224,480,240,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,7,40,0.0,0.002288022758655154,0.04783328086860815,,,,,0.0005297454124937362,1.5892362374812086,0.002288022758655154,0.0024996747661231926,0.011504788350979716,9.005143432767656e-05,3.6888794541139367,39.99999999999999,0.025,0.125,3675.0,81872d87f1fea4b7a70342639162c59653d60389decc1490b192d3c3aa51d6a7,full_tensor_sha256,81268e9212ebd6a0cdaf9aec6aeb415f819eb3ed8128f6df3cd7b432d5c88297,0.1927800476551056,0.8678038138896227,0.20604301244020462,0.5237830337136984,0.04692794755101204,0.9980711620301008,0.20536803640425205,3.040777053683996,0.0,0.0,22.335281129926443,30.669667990878224,560,280,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,8,40,0.0,0.0013651322944935387,0.03694769674138753,,,,,0.0004070464637078689,1.2211393911236066,0.0013651322944935387,0.0011714618382526027,0.0067214830063010485,8.123898816685396e-05,3.6888794541139367,39.99999999999999,0.025,0.125,3682.0,eafab1f1b1307ba24505abf2e3156875d9c4bc3e0260c91c076bd7eb2d3397fa,full_tensor_sha256,659eae8ce7d64bd3d9da91c53503e48cc0293bad2f08b2f9fb429bf83ed22f54,0.19037118181586266,0.8672070689499378,0.2054758369922638,0.5195129197090864,0.04619196988642216,0.9654068853706121,0.2032201737165451,2.99738603644073,0.0,0.0,25.332667166367173,30.669667990878224,640,320,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,9,40,0.0,0.002335269074888882,0.04832462182872083,,,,,0.0005377144878461665,1.6131434635384991,0.002335269074888882,0.0036008196720431563,0.02044013750385037,0.00013960180069970166,3.6888794541139367,39.99999999999999,0.025,0.125,3690.0,7b6637e32f44ede120fa68627d28ceb98be09204ad9737411c74bd5305596583,full_tensor_sha256,2cb60cf32a644f58a3cb8398f90500c969cad9df4e208a47c97174316e6ce066,0.19275816157460213,0.8675279095768929,0.20441715605556965,0.5229800008237362,0.04550907760858536,1.02531211450696,0.20278594456613064,3.0612903647124767,0.0,0.0,28.39395753107965,30.669667990878224,720,360,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,10,40,0.0,0.0017337854864674749,0.041638749818738253,,,,,0.00046373590075278877,1.3912077022583662,0.0017337854864674749,0.0018016893898020487,0.010805208903034314,9.952240040189701e-05,3.6888794541139367,39.99999999999999,0.025,0.125,3699.0,3cdf5389d5e5af525522dab9fa2f09a3a9813824573057bd695b81ab531f9436,full_tensor_sha256,da03c910e8cb235af8f50702aeb68e2e93b2e145f4c1fa6e44be382e2fb8cabe,0.19307993352413177,0.8743319194763899,0.2052381169050932,0.5223539192229509,0.04688091576099396,0.9726400021463633,0.20511401817202568,3.0196388252079487,0.0,0.0,31.4135963562876,30.669667990878224,800,400,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,11,40,0.0,0.0015966429403100391,0.039958014719328076,,,,,0.00044299078722272644,1.3289723616681792,0.0015966429403100391,0.0016990842433053913,0.006991933410932719,0.000106594136848147,3.6888794541139367,39.99999999999999,0.025,0.125,3709.0,b683034ae175d998c4a1800fc2854277a8d75903185f029b893263935445e8ce,full_tensor_sha256,c82b587b780274a537bfca91a8a8b01b2d9f050fcd78a9950b673c8a5aeede54,0.19719800911843777,0.8672650437802076,0.2051088958978653,0.5221569444984198,0.0460171140730381,0.9593700524419546,0.20211189985275269,2.999227959662676,0.0,0.0,34.412824315950274,30.669667990878224,880,440,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,12,40,0.0,0.0020986921810308527,0.04581148525239989,,,,,0.0005112738156465397,1.5338214469396192,0.0020986921810308527,0.002320341234772813,0.010871274487445733,0.00015543919627113793,3.6888794541139367,39.99999999999999,0.025,0.125,3720.0,e536941bd3b0dfb377f6e6afb0a56fad7062a5d4fea45a220cd4697b0b1c365b,full_tensor_sha256,1d45b057d1cb72c8cc4c329f2f0b5907b064d0241499d27b326fc8c0fa269b55,0.1890289131551981,0.8669779635965824,0.20513799972832203,0.518173212185502,0.04583713598549366,0.9738639928400517,0.2032560296356678,3.0022752471268177,0.0,0.0,37.41509956307709,30.669667990878224,960,480,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,13,40,0.0,0.0018424444443954178,0.04292370492391608,,,,,0.000475977011009216,1.427931033027648,0.0018424444443954178,0.0018135196715441016,0.008365493148080902,0.00011343507526855398,3.6888794541139367,39.99999999999999,0.025,0.125,3732.0,243ba7e84ee83917f8458696bafb7226a7a37c007564b1857f55262277e0991c,full_tensor_sha256,4ea16a0c794b5cf685d390ff0d0237e76e5bf50a1c1e5fa5d422b506c6b1d1af,0.18723797984421253,0.8673770353198051,0.2033519558608532,0.512504018843174,0.04588603042066097,1.1248658411204815,0.2026190049946308,3.143841866403818,0.0,0.0,40.55894142948091,30.669667990878224,1040,520,3000.0,,False,False,ok
Schirrmeister2017,development,raw_sgd_lr3000,resampled_spdsw_k40,resampled,uniform,False,2,3654,14,40,0.0,0.002156790630031022,0.04644125999616098,,,,,0.0005170643684136697,1.5511931052410093,0.002156790630031022,0.0026766932921408345,0.010595412979183637,6.782085994905703e-05,3.6888794541139367,39.99999999999999,0.025,0.125,3745.0,f1a6ddab5f786f9cb93e5278aed86fc39c2b156ecc5cd1dc41d5f7fca6addcf1,full_tensor_sha256,f806e6f5ce6316f76ff55ac4b58b800684e8078a1642045bd7b4d1ff1dbf226d,0.19279192201793194,0.8680419996380806,0.2055540680885315,0.5345630925148726,0.047130975872278214,1.1215009726583958,0.20456896163523197,3.1741519924253225,0.0,0.0,43.73309342190623,30.669667990878224,1120,560,3000.0,,False,False,ok
