dataset,phase,control,method,family,hierarchical,subject,seed,epoch,k,L,sigma,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top10_weight,gram_condition,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,bank_seed,mix_seed,nan,diverged,status
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,0,40,500,0.0,,,71.12992527977076,0.0,,,,,,,,,,,,,0.0,0.03675223095342517,0,,3.866127438301626,6398,6398,False,False,initial
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,1,40,500,0.0,0.0010272189036586404,0.03205025590628943,,,0.0003255406026597995,3.8661274383016266,0.0010272189036586404,0.0011137179900949147,0.007536735767570907,2.3951987028421897e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3139628712406404,0.0004780180752277374,0.008407549932599068,0.03675223095342517,40,,3.866127438301626,6398,6398,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,2,40,500,0.0,0.0016477534845083328,0.04059252991017353,,,0.00042712350409094684,3.866127438301626,0.0016477534845083328,0.002057638197836201,0.013250322553067764,3.490327790633068e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.288422065410422,0.00042575295083224773,0.016537481918931007,0.03675223095342517,80,,3.866127438301626,6399,6399,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,3,40,500,0.0,0.0010725851446212427,0.03275034571758354,,,0.00034303967496663294,3.866127438301626,0.0010725851446212427,0.0012528936505974207,0.00785597928151266,4.310598217754376e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2928592733881108,0.00041222013533115387,0.024542846018448472,0.03675223095342517,120,,3.866127438301626,6400,6400,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,4,40,500,0.0,0.0013005436449292473,0.03606305096534745,,,0.0004049957867583994,3.8661274383016266,0.0013005436449292473,0.00152939031313645,0.010987185747522301,3.1836884347506315e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3043524108182394,0.00040388014167547226,0.032478884095326066,0.03675223095342517,160,,3.866127438301626,6401,6401,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,5,40,500,0.0,0.001456433154236957,0.03816324349733598,,,0.00040785985181417,3.8661274383016266,0.001456433154236957,0.0017322728265710251,0.010915257594353966,2.429208435419882e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.296998935089367,0.0003975799772888422,0.04046315420418978,0.03675223095342517,200,,3.866127438301626,6402,6402,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,6,40,500,0.0,0.0014602470109333987,0.03821317849817519,,,0.00042847321187698705,3.866127438301627,0.0014602470109333987,0.0017454494571720169,0.012759719857753284,4.048248832663602e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2821628173235904,0.00040562497451901436,0.048440867103636265,0.03675223095342517,240,,3.866127438301626,6403,6403,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,7,40,500,0.0,0.0016370625826142974,0.04046063003234499,,,0.0004239245668863707,3.866127438301626,0.0016370625826142974,0.0019685280912322333,0.01485848568276208,4.15234510528531e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3027205073445884,0.00040229596197605133,0.05638439510948956,0.03675223095342517,280,,3.866127438301626,6404,6404,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,8,40,500,0.0,0.0012611000432048711,0.035511970421322314,,,0.00037276669754558533,3.866127438301626,0.0012611000432048711,0.0015219122405715699,0.011829500701894938,2.2422113585546618e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2929311669616415,0.00040229898877441883,0.06419301917776465,0.03675223095342517,320,,3.866127438301626,6405,6405,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,3,6398,9,40,500,0.0,0.0011618756503702246,0.03408629710558518,,,0.0003516137099398933,3.866127438301626,0.0011618756503702246,0.0013929424384085184,0.010485451210042022,3.210423797505694e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.288589308760135,0.0004019760526716709,0.07207620237022638,0.03675223095342517,360,,3.866127438301626,6406,6406,False,False,ok
