dataset,phase,control,method,family,hierarchical,subject,seed,epoch,k,L,sigma,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top10_weight,gram_condition,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,bank_seed,mix_seed,nan,diverged,status
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,0,40,500,0.0,,,92.15362001420192,0.0,,,,,,,,,,,,,0.0,0.04688367689959705,0,,3.866127438301626,6398,6398,False,False,initial
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,1,40,500,0.0,0.0024906046883886555,0.049905958445747294,,,0.0005397947250018525,3.866127438301626,0.0024906046883886555,0.0028762196438974455,0.026264951034792032,5.027967426882694e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3139628712406404,0.0004718929994851351,0.008603842929005623,0.04688367689959705,40,,3.866127438301626,6398,6398,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,2,40,500,0.0,0.002350055920451282,0.04847737534614763,,,0.0005511594292951401,3.866127438301626,0.002350055920451282,0.002459075143301897,0.01758555138867273,7.597022877928869e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.288422065410422,0.00048271194100379944,0.017154390923678875,0.04688367689959705,80,,3.866127438301626,6399,6399,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,3,40,500,0.0,0.0020717582499863484,0.045516571158055706,,,0.0005013404879468157,3.866127438301626,0.0020717582499863484,0.0019490877184179846,0.013740640622158642,5.7225590002293354e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2928592733881108,0.0004146359860897064,0.0254888660274446,0.04688367689959705,120,,3.866127438301626,6400,6400,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,4,40,500,0.0,0.0020142097698132135,0.04487994841589297,,,0.00048190345679940684,3.866127438301626,0.0020142097698132135,0.0021278015867719617,0.0185368381468139,5.530468999823564e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3043524108182394,0.00041316007263958454,0.03365203086286783,0.04688367689959705,160,,3.866127438301626,6401,6401,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,5,40,500,0.0,0.001852815803902962,0.043044346944784304,,,0.0004798731741670432,3.8661274383016266,0.001852815803902962,0.0019604399404579524,0.012836276433502266,5.656851849108505e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.296998935089367,0.00041417311877012253,0.04143141582608223,0.04688367689959705,200,,3.866127438301626,6402,6402,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,6,40,500,0.0,0.0013636349483357475,0.036927428130533915,,,0.00041360501636371273,3.8661274383016266,0.0013636349483357475,0.0013137955440289397,0.00994129022292208,4.8950825613842074e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2821628173235904,0.00041922018863260746,0.04958903696388006,0.04688367689959705,240,,3.866127438301626,6403,6403,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,7,40,500,0.0,0.0018581797313232179,0.043106608905401245,,,0.0004779964687755786,3.866127438301626,0.0018581797313232179,0.001770215634991813,0.012011555646087102,2.6884977098761322e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3027205073445884,0.0004322640597820282,0.05765293585136533,0.04688367689959705,280,,3.866127438301626,6404,6404,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,8,40,500,0.0,0.0021138803344477723,0.04597695438421049,,,0.00050344252757166,3.866127438301626,0.0021138803344477723,0.0023188928584558836,0.01667194575829884,4.286631309326299e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2929311669616415,0.0004123188555240631,0.06571106682531536,0.04688367689959705,320,,3.866127438301626,6405,6405,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,2,6398,9,40,500,0.0,0.002223310911248376,0.04715199795606095,,,0.0005441305184816512,3.866127438301626,0.002223310911248376,0.002303816395655839,0.014337277680093382,3.688400094681297e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.288589308760135,0.0004122199025005102,0.0737949397880584,0.04688367689959705,360,,3.866127438301626,6406,6406,False,False,ok
