dataset,phase,control,method,family,hierarchical,subject,seed,epoch,k,L,sigma,training_power_loss,rooted_distance,lew,gap_closure_pct,gradient_norm,update_norm,mean_h,std_h,max_h,min_h,spectral_entropy,spectral_ess,spectral_max_weight,spectral_top10_weight,gram_condition,aggregation_seconds,optimization_seconds_cum,evaluation_seconds_cum,cumulative_ambient_projections,learning_rate,normalized_step_target,bank_seed,mix_seed,nan,diverged,status
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,0,40,500,0.0,,,89.9337188259475,0.0,,,,,,,,,,,,,0.0,0.03875102405436337,0,,3.866127438301626,6398,6398,False,False,initial
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,1,40,500,0.0,0.0014562329460580845,0.03816062035735379,,,0.0003866127438301626,3.8661274383016253,0.0014562329460580845,0.0014676371828735164,0.008166869487023285,3.450076696149404e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3139628712406404,0.0004732278175652027,0.00857745110988617,0.03875102405436337,40,,3.866127438301626,6398,6398,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,2,40,500,0.0,0.0023958303096000924,0.048947219630946275,,,0.0005285739948626373,3.8661274383016253,0.0023958303096000924,0.0026733880652033562,0.018350109330400377,3.9237251336669905e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.288422065410422,0.0004260640125721693,0.016771164955571294,0.03875102405436337,80,,3.866127438301626,6399,6399,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,3,40,500,0.0,0.001851523079179311,0.043029328128374386,,,0.0004493292508155426,3.866127438301626,0.001851523079179311,0.001853717884178935,0.014077184726310608,4.376933627169244e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2928592733881108,0.0004059930797666311,0.02472408884204924,0.03875102405436337,120,,3.866127438301626,6400,6400,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,4,40,500,0.0,0.0016234728019341022,0.04029234172810141,,,0.0004255140858562392,3.866127438301626,0.0016234728019341022,0.0017736822320297537,0.012051598754098752,5.524204726256332e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3043524108182394,0.00040782010182738304,0.03266305383294821,0.03875102405436337,160,,3.866127438301626,6401,6401,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,5,40,500,0.0,0.0013439078886310501,0.036659349266333824,,,0.00036274427434539083,3.866127438301627,0.0013439078886310501,0.0012258707367344863,0.007625659220421771,3.638203615838206e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.296998935089367,0.00040306197479367256,0.040583087829872966,0.03875102405436337,200,,3.866127438301626,6402,6402,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,6,40,500,0.0,0.0012987252677068085,0.03603783106274306,,,0.0003761515379864164,3.8661274383016266,0.0012987252677068085,0.001432380743235783,0.00929560144109052,2.7451595860880147e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2821628173235904,0.00040304590947926044,0.048569282749667764,0.03875102405436337,240,,3.866127438301626,6403,6403,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,7,40,500,0.0,0.0017834286109385058,0.042230659608139036,,,0.0004396229969888654,3.8661274383016266,0.0017834286109385058,0.001762048619514242,0.010082128466621699,5.7166056815488974e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3027205073445884,0.00039709010161459446,0.05647275177761912,0.03875102405436337,280,,3.866127438301626,6404,6404,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,8,40,500,0.0,0.0022375633105486204,0.04730288902962081,,,0.0005016632751054712,3.866127438301626,0.0022375633105486204,0.002524206401998605,0.016950341052382294,6.410643752955371e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2929311669616415,0.0004070850554853678,0.06456079473719001,0.03875102405436337,320,,3.866127438301626,6405,6405,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,9,40,500,0.0,0.0011269156617469728,0.03356956451530125,,,0.0003422158040955988,3.866127438301626,0.0011269156617469728,0.0010312567779256548,0.006123480155851488,4.2171257146112034e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.288589308760135,0.000411441083997488,0.0726534565910697,0.03875102405436337,360,,3.866127438301626,6406,6406,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,10,40,500,0.0,0.001609370477214357,0.04011695996974792,,,0.0004263413359384565,3.866127438301626,0.001609370477214357,0.001725057037855292,0.011397105788114436,7.32546836834297e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2919341077756434,0.00040418305434286594,0.0806876216083765,0.03875102405436337,400,,3.866127438301626,6407,6407,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,11,40,500,0.0,0.0014306927579232488,0.037824499440484986,,,0.00038713166972037565,3.8661274383016266,0.0014306927579232488,0.0014657246360505402,0.009021033683197049,5.212578137223306e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2967718091751435,0.00040275510400533676,0.08876110659912229,0.03875102405436337,440,,3.866127438301626,6408,6408,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,12,40,500,0.0,0.0016394486354070034,0.04049010540128296,,,0.00039545700814667885,3.8661274383016266,0.0016394486354070034,0.001726256223639276,0.011073267958568906,6.73762543550479e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.26579067199851,0.0003903231117874384,0.0967610776424408,0.03875102405436337,480,,3.866127438301626,6409,6409,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,13,40,500,0.0,0.0017799444251551699,0.04218938758924061,,,0.0004171641018910486,3.8661274383016258,0.0017799444251551699,0.002191259232036816,0.018810654134269425,2.7019893616785248e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3021084749127538,0.00040022912435233593,0.10478234454058111,0.03875102405436337,520,,3.866127438301626,6410,6410,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,14,40,500,0.0,0.0014281873179862754,0.03779136565389342,,,0.00038982322633848536,3.8661274383016266,0.0014281873179862754,0.0014357792616356386,0.009360635225136263,4.361994889414642e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2664989316076776,0.00040555489249527454,0.11288389656692743,0.03875102405436337,560,,3.866127438301626,6411,6411,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,15,40,500,0.0,0.0018232686157629706,0.04269974959836381,,,0.0004613907993150006,3.866127438301627,0.0018232686157629706,0.0022902228185885153,0.024353593447646503,3.0792018228761544e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.292267737518039,0.0004144760314375162,0.12064038147218525,0.03875102405436337,600,,3.866127438301626,6412,6412,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,16,40,500,0.0,0.002360319747129742,0.04858312203975514,,,0.0005077737479692679,3.866127438301626,0.002360319747129742,0.002481330943035268,0.016513878304814766,5.482434132091566e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2851407039347922,0.00039248191751539707,0.1285586184822023,0.03875102405436337,640,,3.866127438301626,6413,6413,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,17,40,500,0.0,0.0018537243122939923,0.04305489881876384,,,0.00043739291074920754,3.866127438301626,0.0018537243122939923,0.0020902662784207963,0.012857649876005465,5.348282207473292e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2872885225804014,0.00040390901267528534,0.1364854285493493,0.03875102405436337,680,,3.866127438301626,6414,6414,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,18,40,500,0.0,0.0015777338876477678,0.039720698478850645,,,0.0003977374514504462,3.8661274383016258,0.0015777338876477678,0.0015522599043344234,0.015968999396700538,4.148947219936119e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3084305284172737,0.00040032598190009594,0.144566195551306,0.03875102405436337,720,,3.866127438301626,6415,6415,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,19,40,500,0.0,0.001634278509501279,0.04042621067452747,,,0.00040028585879246716,3.8661274383016266,0.001634278509501279,0.001879941633209936,0.014432636342232586,5.543089654511965e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2823109274380153,0.0004048959817737341,0.1526588536798954,0.03875102405436337,760,,3.866127438301626,6416,6416,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,20,40,500,0.0,0.0010263541139746949,0.03203676191463012,,,0.0003225681472935086,3.866127438301626,0.0010263541139746949,0.0010027241792861317,0.0076228164414722,5.853823866340232e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2867737156801384,0.0003947019577026367,0.1607240536250174,0.03875102405436337,800,,3.866127438301626,6417,6417,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,21,40,500,0.0,0.0013209740887942035,0.0363452072327866,,,0.00037735882046898084,3.8661274383016266,0.0013209740887942035,0.0013336558519894293,0.00866702535208483,5.698273713665661e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3258524067964415,0.00040111015550792217,0.16878844960592687,0.03875102405436337,840,,3.866127438301626,6418,6418,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,22,40,500,0.0,0.0015736543320997484,0.039669312221158416,,,0.0004005592576140307,3.866127438301626,0.0015736543320997484,0.0017595939864455594,0.015280679092569761,2.7838937162539805e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.280812530568287,0.00039740116335451603,0.17671690369024873,0.03875102405436337,880,,3.866127438301626,6419,6419,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,23,40,500,0.0,0.0014531899675661335,0.038120728843585,,,0.00039428763673059447,3.8661274383016266,0.0014531899675661335,0.0015011285407405242,0.010545805010605518,4.330674848322735e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.288486609285581,0.0004149081651121378,0.18450767057947814,0.03875102405436337,920,,3.866127438301626,6420,6420,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,24,40,500,0.0,0.0012837186968399274,0.03582902031649662,,,0.00036715511170410726,3.8661274383016266,0.0012837186968399274,0.0014172818209280326,0.011944290200082556,3.4667686663247366e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.298177978637773,0.00039786892011761665,0.19258265546523035,0.03875102405436337,960,,3.866127438301626,6421,6421,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,25,40,500,0.0,0.0019105081689244046,0.04370936019806747,88.43011744162025,1.6718994877074114,0.00045817695573074294,3.8661274383016266,0.0019105081689244046,0.002300658488692813,0.017204950741764598,6.046070863954837e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.2940627527111301,0.0003987271338701248,0.20052038948051631,0.07816762127913535,1000,,3.866127438301626,6422,6422,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,26,40,500,0.0,0.0013755614292493398,0.0370885619733273,,,0.00036963085333588814,3.866127438301626,0.0013755614292493398,0.001386339698486266,0.008372463003114665,6.22218406307399e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.3001300592746337,0.0004222539719194174,0.2087344543542713,0.07816762127913535,1040,,3.866127438301626,6423,6423,False,False,ok
Schirrmeister2017,development,normalized_update,normalized_spdhsw_k40_l500,lognormal_spectral,True,4,6398,27,40,500,0.0,0.0019686313679816527,0.04436926152170726,,,0.0004961544612176703,3.866127438301626,0.0019686313679816527,0.0026385182515990635,0.016489097414111614,3.953538201458194e-05,6.214608098422191,500.0000000000001,0.002,0.02,1.299271983081134,0.00040295510552823544,0.2168609364889562,0.07816762127913535,1080,,3.866127438301626,6424,6424,False,False,ok
